# page: ai-software-developer-course/lessons/0400-one-file-two-readers.html
# viewport: 1280x900 at device pixel ratio 1
# base: paper light in full; every other row lists only what moved from it

axis | paper light | line.axis | color=rgb(26, 26, 24); fill=none; stroke=rgb(99, 99, 91); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=19px; font-weight=400; line-height=32.68px; text-align=center; display=inline; min-height=0px
teacher-note | paper light | div.teacher-note | color=rgb(74, 74, 68); background-color=rgb(242, 238, 227); border-top-color=color(srgb 0.547059 0.545098 0.533333); border-right-color=color(srgb 0.547059 0.545098 0.533333); border-bottom-color=color(srgb 0.547059 0.545098 0.533333); border-left-color=color(srgb 0.547059 0.545098 0.533333); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=14.08px; font-weight=400; line-height=24.2176px; display=block; margin-top=32px; margin-bottom=32px; padding-top=15.2px; padding-right=18.4px; padding-bottom=15.2px; padding-left=18.4px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=1px; border-top-style=dashed; border-right-style=dashed; border-bottom-style=dashed; border-left-style=dashed; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px
teacher-note | paper dark | div.teacher-note | color=rgb(195, 189, 174); background-color=rgb(31, 29, 21); border-top-color=color(srgb 0.503922 0.494118 0.456863); border-right-color=color(srgb 0.503922 0.494118 0.456863); border-bottom-color=color(srgb 0.503922 0.494118 0.456863); border-left-color=color(srgb 0.503922 0.494118 0.456863)
teacher-note | slate light | div.teacher-note | color=rgb(67, 73, 85); background-color=rgb(240, 243, 248); border-top-color=color(srgb 0.539216 0.545098 0.554902); border-right-color=color(srgb 0.539216 0.545098 0.554902); border-bottom-color=color(srgb 0.539216 0.545098 0.554902); border-left-color=color(srgb 0.539216 0.545098 0.554902)
teacher-note | slate dark | div.teacher-note | color=rgb(178, 186, 199); background-color=rgb(26, 31, 39); border-top-color=color(srgb 0.488235 0.503922 0.529412); border-right-color=color(srgb 0.488235 0.503922 0.529412); border-bottom-color=color(srgb 0.488235 0.503922 0.529412); border-left-color=color(srgb 0.488235 0.503922 0.529412)
teacher-note | ink light | div.teacher-note | color=rgb(58, 58, 58); background-color=rgb(233, 233, 233); border-top-color=color(srgb 0.52549 0.52549 0.52549); border-right-color=color(srgb 0.52549 0.52549 0.52549); border-bottom-color=color(srgb 0.52549 0.52549 0.52549); border-left-color=color(srgb 0.52549 0.52549 0.52549)
teacher-note | ink dark | div.teacher-note | color=rgb(200, 200, 200); background-color=rgb(24, 25, 27); border-top-color=color(srgb 0.509804 0.511765 0.513726); border-right-color=color(srgb 0.509804 0.511765 0.513726); border-bottom-color=color(srgb 0.509804 0.511765 0.513726); border-left-color=color(srgb 0.509804 0.511765 0.513726)
teacher-note | sage light | div.teacher-note | color=rgb(65, 71, 60); background-color=rgb(232, 237, 225); border-top-color=color(srgb 0.535294 0.547059 0.521569); border-right-color=color(srgb 0.535294 0.547059 0.521569); border-bottom-color=color(srgb 0.535294 0.547059 0.521569); border-left-color=color(srgb 0.535294 0.547059 0.521569)
teacher-note | sage dark | div.teacher-note | color=rgb(180, 189, 167); background-color=rgb(25, 32, 26); border-top-color=color(srgb 0.482353 0.503922 0.460784); border-right-color=color(srgb 0.482353 0.503922 0.460784); border-bottom-color=color(srgb 0.482353 0.503922 0.460784); border-left-color=color(srgb 0.482353 0.503922 0.460784)
teacher-note | harbor light | div.teacher-note | color=rgb(60, 71, 79); background-color=rgb(228, 235, 240); border-top-color=color(srgb 0.52549 0.543137 0.560784); border-right-color=color(srgb 0.52549 0.543137 0.560784); border-bottom-color=color(srgb 0.52549 0.543137 0.560784); border-left-color=color(srgb 0.52549 0.543137 0.560784)
teacher-note | harbor dark | div.teacher-note | color=rgb(171, 184, 194); background-color=rgb(20, 29, 36); border-top-color=color(srgb 0.464706 0.498039 0.517647); border-right-color=color(srgb 0.464706 0.498039 0.517647); border-bottom-color=color(srgb 0.464706 0.498039 0.517647); border-left-color=color(srgb 0.464706 0.498039 0.517647)
teacher-note | aubergine light | div.teacher-note | color=rgb(70, 61, 70); background-color=rgb(238, 231, 238); border-top-color=color(srgb 0.545098 0.529412 0.545098); border-right-color=color(srgb 0.545098 0.529412 0.545098); border-bottom-color=color(srgb 0.545098 0.529412 0.545098); border-left-color=color(srgb 0.545098 0.529412 0.545098)
teacher-note | aubergine dark | div.teacher-note | color=rgb(191, 178, 188); background-color=rgb(29, 23, 29); border-top-color=color(srgb 0.503922 0.476471 0.501961); border-right-color=color(srgb 0.503922 0.476471 0.501961); border-bottom-color=color(srgb 0.503922 0.476471 0.501961); border-left-color=color(srgb 0.503922 0.476471 0.501961)
teacher-note | press light | div.teacher-note | color=rgb(74, 68, 60); background-color=rgb(238, 231, 218); border-top-color=color(srgb 0.541176 0.531373 0.515686); border-right-color=color(srgb 0.541176 0.531373 0.515686); border-bottom-color=color(srgb 0.541176 0.531373 0.515686); border-left-color=color(srgb 0.541176 0.531373 0.515686)
teacher-note | press dark | div.teacher-note | color=rgb(194, 183, 163); background-color=rgb(38, 33, 24); border-top-color=color(srgb 0.521569 0.496078 0.44902); border-right-color=color(srgb 0.521569 0.496078 0.44902); border-bottom-color=color(srgb 0.521569 0.496078 0.44902); border-left-color=color(srgb 0.521569 0.496078 0.44902)
tldr | paper light | div.card.tldr | color=rgb(26, 26, 24); background-color=color(srgb 0.968275 0.93498 0.914353); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=rgb(166, 58, 36); box-shadow=rgba(38, 34, 24, 0.06) 0px 1px 2px 0px, rgba(38, 34, 24, 0.07) 0px 6px 20px 0px; font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; margin-top=27px; margin-bottom=27px; padding-top=18.4px; padding-right=21.6px; padding-bottom=18.4px; padding-left=21.6px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=4px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px
tldr | paper dark | div.card.tldr | color=rgb(234, 230, 218); background-color=color(srgb 0.147569 0.12251 0.0898431); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=rgb(232, 154, 128); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | slate light | div.card.tldr | color=rgb(20, 23, 28); background-color=color(srgb 0.947569 0.945373 0.98051); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=rgb(64, 56, 184)
tldr | slate dark | div.card.tldr | color=rgb(230, 234, 241); background-color=color(srgb 0.116784 0.134667 0.175216); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=rgb(173, 185, 253); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | ink light | div.card.tldr | color=rgb(13, 13, 13); background-color=color(srgb 0.936314 0.948941 0.969255); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=rgb(23, 69, 143)
tldr | ink dark | div.card.tldr | color=rgb(245, 245, 245); background-color=color(srgb 0.100275 0.112706 0.132); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=rgb(166, 198, 255); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | sage light | div.card.tldr | color=rgb(22, 26, 19); background-color=color(srgb 0.919529 0.948784 0.919216); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=rgb(15, 95, 67)
tldr | sage dark | div.card.tldr | color=rgb(228, 234, 217); background-color=color(srgb 0.0969412 0.143451 0.11149); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=rgb(114, 217, 167); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | harbor light | div.card.tldr | color=rgb(17, 24, 32); background-color=color(srgb 0.918431 0.947412 0.955726); border-top-color=color(srgb 0.86502 0.875412 0.882902); border-right-color=color(srgb 0.86502 0.875412 0.882902); border-bottom-color=color(srgb 0.86502 0.875412 0.882902); border-left-color=rgb(11, 90, 107)
tldr | harbor dark | div.card.tldr | color=rgb(223, 232, 237); background-color=color(srgb 0.0782353 0.13651 0.159137); border-top-color=color(srgb 0.161451 0.193333 0.212941); border-right-color=color(srgb 0.161451 0.193333 0.212941); border-bottom-color=color(srgb 0.161451 0.193333 0.212941); border-left-color=rgb(99, 205, 221); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | aubergine light | div.card.tldr | color=rgb(25, 19, 25); background-color=color(srgb 0.960588 0.925569 0.949059); border-top-color=color(srgb 0.875922 0.866039 0.875922); border-right-color=color(srgb 0.875922 0.866039 0.875922); border-bottom-color=color(srgb 0.875922 0.866039 0.875922); border-left-color=rgb(138, 37, 96)
tldr | aubergine dark | div.card.tldr | color=rgb(235, 226, 234); background-color=color(srgb 0.144745 0.105647 0.13651); border-top-color=color(srgb 0.194863 0.173216 0.194353); border-right-color=color(srgb 0.194863 0.173216 0.194353); border-bottom-color=color(srgb 0.194863 0.173216 0.194353); border-left-color=rgb(235, 159, 205); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
tldr | press light | div.card.tldr | color=rgb(28, 26, 23); background-color=color(srgb 0.946471 0.908078 0.880784); border-top-color=color(srgb 0.860392 0.849137 0.830549); border-right-color=color(srgb 0.860392 0.849137 0.830549); border-bottom-color=color(srgb 0.860392 0.849137 0.830549); border-left-color=rgb(153, 53, 20)
tldr | press dark | div.card.tldr | color=rgb(237, 228, 211); background-color=color(srgb 0.170549 0.132902 0.0985882); border-top-color=color(srgb 0.219765 0.201529 0.16898); border-right-color=color(srgb 0.219765 0.201529 0.16898); border-bottom-color=color(srgb 0.219765 0.201529 0.16898); border-left-color=rgb(236, 152, 120); box-shadow=rgba(0, 0, 0, 0.34) 0px 1px 2px 0px, rgba(0, 0, 0, 0.4) 0px 6px 20px 0px
ttl | paper light | span.ttl | color=rgb(74, 74, 68); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=15.04px; font-weight=650; line-height=19.552px; display=block; min-height=0px; margin-top=3px
ttl | paper dark | span.ttl | color=rgb(195, 189, 174)
ttl | slate light | span.ttl | color=rgb(67, 73, 85)
ttl | slate dark | span.ttl | color=rgb(178, 186, 199)
ttl | ink light | span.ttl | color=rgb(58, 58, 58)
ttl | ink dark | span.ttl | color=rgb(200, 200, 200)
ttl | sage light | span.ttl | color=rgb(65, 71, 60)
ttl | sage dark | span.ttl | color=rgb(180, 189, 167)
ttl | harbor light | span.ttl | color=rgb(60, 71, 79)
ttl | harbor dark | span.ttl | color=rgb(171, 184, 194)
ttl | aubergine light | span.ttl | color=rgb(70, 61, 70)
ttl | aubergine dark | span.ttl | color=rgb(191, 178, 188)
ttl | press light | span.ttl | color=rgb(74, 68, 60)
ttl | press dark | span.ttl | color=rgb(194, 183, 163)
ttl | paper light | text.ttl | color=rgb(26, 26, 24); fill=rgb(26, 26, 24); font-family=Inter, -apple-system, "Segoe UI Variable Text", "Segoe UI", Roboto, "Helvetica Neue", Arial, sans-serif; font-size=13.5px; font-weight=700; line-height=23.22px; text-align=center; white-space=nowrap; display=block; min-height=0px
ttl | paper dark | text.ttl | color=rgb(234, 230, 218); fill=rgb(234, 230, 218)
ttl | slate light | text.ttl | color=rgb(20, 23, 28); fill=rgb(20, 23, 28)
ttl | slate dark | text.ttl | color=rgb(230, 234, 241); fill=rgb(230, 234, 241)
ttl | ink light | text.ttl | color=rgb(13, 13, 13); fill=rgb(13, 13, 13)
ttl | ink dark | text.ttl | color=rgb(245, 245, 245); fill=rgb(245, 245, 245)
ttl | sage light | text.ttl | color=rgb(22, 26, 19); fill=rgb(22, 26, 19)
ttl | sage dark | text.ttl | color=rgb(228, 234, 217); fill=rgb(228, 234, 217)
ttl | harbor light | text.ttl | color=rgb(17, 24, 32); fill=rgb(17, 24, 32)
ttl | harbor dark | text.ttl | color=rgb(223, 232, 237); fill=rgb(223, 232, 237)
ttl | aubergine light | text.ttl | color=rgb(25, 19, 25); fill=rgb(25, 19, 25)
ttl | aubergine dark | text.ttl | color=rgb(235, 226, 234); fill=rgb(235, 226, 234)
ttl | press light | text.ttl | color=rgb(28, 26, 23); fill=rgb(28, 26, 23)
ttl | press dark | text.ttl | color=rgb(237, 228, 211); fill=rgb(237, 228, 211)
warn | paper light | div.callout.warn | color=rgb(26, 26, 24); background-color=color(srgb 0.947804 0.889333 0.864471); border-top-color=color(srgb 0.876431 0.87302 0.858353); border-right-color=color(srgb 0.876431 0.87302 0.858353); border-bottom-color=color(srgb 0.876431 0.87302 0.858353); border-left-color=rgb(166, 58, 36); font-family="Source Serif 4", Charter, "Bitstream Charter", "Iowan Old Style", "Palatino Linotype", Palatino, Georgia, serif; font-size=19px; font-weight=400; line-height=32.68px; display=block; margin-top=26px; margin-bottom=26px; padding-top=16.8px; padding-right=20.8px; padding-bottom=16.8px; padding-left=20.8px; border-top-width=1px; border-right-width=1px; border-bottom-width=1px; border-left-width=4px; border-top-style=solid; border-right-style=solid; border-bottom-style=solid; border-left-style=solid; border-top-left-radius=12px; border-top-right-radius=12px; border-bottom-right-radius=12px; border-bottom-left-radius=12px
warn | paper dark | div.callout.warn | color=rgb(234, 230, 218); background-color=color(srgb 0.200824 0.158667 0.123059); border-top-color=color(srgb 0.197765 0.192314 0.162314); border-right-color=color(srgb 0.197765 0.192314 0.162314); border-bottom-color=color(srgb 0.197765 0.192314 0.162314); border-left-color=rgb(240, 164, 141)
warn | slate light | div.callout.warn | color=rgb(20, 23, 28); background-color=color(srgb 0.955647 0.885804 0.885804); border-top-color=color(srgb 0.880196 0.881725 0.884275); border-right-color=color(srgb 0.880196 0.881725 0.884275); border-bottom-color=color(srgb 0.880196 0.881725 0.884275); border-left-color=rgb(168, 31, 31)
warn | slate dark | div.callout.warn | color=rgb(230, 234, 241); background-color=color(srgb 0.189216 0.161569 0.182039); border-top-color=color(srgb 0.182078 0.197765 0.221804); border-right-color=color(srgb 0.182078 0.197765 0.221804); border-bottom-color=color(srgb 0.182078 0.197765 0.221804); border-left-color=rgb(244, 163, 163)
warn | ink light | div.callout.warn | color=rgb(13, 13, 13); background-color=color(srgb 0.946471 0.882235 0.882235); border-top-color=color(srgb 0.876627 0.876627 0.876627); border-right-color=color(srgb 0.876627 0.876627 0.876627); border-bottom-color=color(srgb 0.876627 0.876627 0.876627); border-left-color=rgb(150, 24, 24)
warn | ink dark | div.callout.warn | color=rgb(245, 245, 245); background-color=color(srgb 0.181176 0.140235 0.143647); border-top-color=color(srgb 0.176078 0.17949 0.182902); border-right-color=color(srgb 0.176078 0.17949 0.182902); border-bottom-color=color(srgb 0.176078 0.17949 0.182902); border-left-color=rgb(255, 168, 168)
warn | sage light | div.callout.warn | color=rgb(22, 26, 19); background-color=color(srgb 0.936902 0.890196 0.85902); border-top-color=color(srgb 0.867569 0.876431 0.852392); border-right-color=color(srgb 0.867569 0.876431 0.852392); border-bottom-color=color(srgb 0.867569 0.876431 0.852392); border-left-color=rgb(158, 53, 32)
warn | sage dark | div.callout.warn | color=rgb(228, 234, 217); background-color=color(srgb 0.184275 0.15698 0.125137); border-top-color=color(srgb 0.177647 0.197765 0.172039); border-right-color=color(srgb 0.177647 0.197765 0.172039); border-bottom-color=color(srgb 0.177647 0.197765 0.172039); border-left-color=rgb(241, 154, 125)
