doc_id,topic,model,data,loss,gradient,tensor,training,vector,matrix,recipe,oven,flour,sauce,simmer,knife,dough,flavour,orbit,telescope,galaxy,spectrum,comet,nebula,parsec,eclipse,striker,offside,penalty,midfield,keeper,stadium,kickoff,referee,the,of,and,a,to,in,is,for
d07128,astronomy,1,2,0,0,0,0,1,1,0,0,0,0,1,1,1,0,8,7,15,19,14,11,10,12,0,0,2,1,2,0,2,0,23,16,31,16,12,23,25,21
d07129,astronomy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,4,1,0,3,0,0,0,0,0,0,0,0,3,5,5,12,12,5,7,7
d07130,football,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,3,3,4,3,2,4,3,5,17,6,3,4,7,7,8,9
d07131,machine_learning,7,15,12,3,13,5,3,6,2,0,0,0,0,0,0,3,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,12,17,19,20,24,18,17,14
d07132,astronomy,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,7,3,5,7,2,11,6,5,0,2,0,0,0,0,1,0,8,8,9,8,16,13,4,11
d07133,cooking,3,5,4,1,2,2,2,3,35,37,43,35,39,45,37,43,1,1,5,2,4,3,3,3,2,0,2,5,1,3,3,2,57,58,64,45,57,58,64,58
d07134,machine_learning,8,10,9,9,7,12,8,10,1,0,0,0,1,1,0,1,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,15,10,15,11,13,10,21,14
d07135,cooking,0,0,0,0,0,1,0,0,5,4,10,6,8,5,5,9,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,7,12,17,11,17,9,13,11
d07136,machine_learning,24,19,25,40,23,32,28,24,0,0,1,1,0,1,3,0,2,1,0,2,0,2,3,1,0,1,2,2,2,0,2,2,37,48,52,47,35,50,49,46
d07137,cooking,3,1,1,1,2,0,0,0,22,26,22,17,20,24,32,24,0,1,1,0,1,1,3,0,3,0,0,1,1,0,2,1,33,32,48,24,38,48,32,24
d07138,cooking,1,0,3,2,2,3,0,1,21,17,21,14,18,17,16,23,0,2,0,3,0,1,2,2,0,1,0,2,0,4,0,2,29,37,36,29,41,32,32,19
d07139,astronomy,0,0,0,1,0,1,0,2,2,1,0,0,1,0,4,1,18,16,11,12,17,12,8,10,0,0,0,1,0,1,1,0,18,26,21,20,17,22,25,15
d07140,football,0,1,0,1,0,2,0,1,0,2,0,1,0,0,0,0,0,1,1,1,0,0,1,0,8,9,9,12,10,9,13,7,15,16,19,9,8,23,8,16
d07141,machine_learning,15,8,11,11,7,12,3,17,1,2,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,19,14,13,8,22,13,13,8
d07142,cooking,2,2,2,2,0,2,4,1,46,43,55,54,41,47,45,52,3,3,4,2,5,2,0,1,1,4,2,1,1,1,2,4,65,63,78,67,70,73,73,69
d07143,machine_learning,11,11,13,14,13,10,12,12,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,4,1,0,15,25,15,28,18,18,10,21
d07144,machine_learning,7,18,15,23,16,27,17,14,0,0,0,0,1,3,2,0,0,1,1,1,0,0,0,2,1,1,0,2,0,1,2,0,40,26,27,26,31,37,33,35
d07145,football,0,0,3,0,3,1,0,1,2,5,1,3,1,2,0,6,1,1,2,0,0,0,1,3,21,28,29,37,42,23,41,41,50,53,54,37,53,49,46,55
d07146,cooking,0,0,0,0,0,0,0,0,10,11,4,6,5,7,0,8,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,9,12,10,13,8,6,11,9
d07147,football,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,1,0,0,1,0,1,1,1,0,9,14,6,8,9,8,11,12,8,13,12,20,13,11,17,15
d07148,astronomy,0,0,1,2,0,0,1,2,0,0,0,0,0,0,1,2,6,9,7,4,7,2,5,6,0,0,1,1,0,0,0,0,15,11,11,9,12,11,13,19
d07149,football,1,0,1,0,1,3,2,1,2,2,1,1,1,2,1,4,2,1,4,2,2,2,2,2,32,26,42,39,44,39,35,34,58,73,60,66,63,47,66,56
d07150,cooking,1,1,0,5,0,5,2,3,41,45,56,61,45,46,44,40,2,2,4,4,3,1,1,2,2,2,5,1,6,3,2,3,80,82,90,83,67,72,82,69
d07151,machine_learning,10,14,13,16,6,9,3,10,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,2,0,1,1,0,1,0,1,1,26,16,24,24,20,28,15,16
d07152,cooking,2,2,2,1,3,1,3,1,25,24,32,27,34,31,33,24,2,1,1,1,3,0,1,0,1,1,1,0,0,1,1,2,52,50,59,54,52,51,53,54
d07153,machine_learning,12,9,8,11,9,15,12,8,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,3,17,12,16,15,10,16,25,13
d07154,football,0,0,3,0,0,0,0,1,3,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,12,4,13,10,15,18,13,8,12,15,15,17,20,12,8,14
d07155,astronomy,2,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,15,20,13,31,19,13,16,9,1,2,0,0,1,0,0,1,26,26,24,25,22,19,38,25
d07156,astronomy,0,1,1,0,0,0,2,1,2,1,2,1,2,3,4,1,18,19,30,33,29,26,33,25,1,0,3,1,0,2,1,1,45,36,34,48,47,35,44,27
d07157,football,2,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,4,9,8,9,9,14,13,8,19,12,19,7,12,14,18,15
d07158,astronomy,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,2,3,1,0,2,1,0,2,0,0,0,1,0,0,6,4,5,10,4,10,7,6
d07159,cooking,0,0,0,0,1,2,1,0,14,18,11,15,27,11,10,7,1,2,3,1,1,0,1,0,0,0,1,0,0,1,0,1,20,24,21,20,19,15,22,16
d07160,astronomy,1,0,0,0,0,1,1,2,1,1,0,1,0,1,0,1,10,8,11,10,16,16,13,7,0,1,0,1,0,0,0,1,24,21,20,13,27,23,19,18
d07161,football,2,3,0,2,0,0,1,0,0,4,0,0,0,1,0,0,1,2,0,1,2,0,1,1,18,17,26,22,19,15,28,24,39,36,26,34,40,30,34,34
d07162,astronomy,2,1,3,1,0,1,0,1,2,0,0,1,2,1,4,1,11,16,19,18,18,13,15,18,0,0,1,2,0,3,0,0,21,30,35,22,37,33,30,26
d07163,football,2,1,4,3,4,0,3,1,1,1,0,2,1,1,1,3,2,0,0,1,1,0,1,0,47,33,35,37,32,34,45,48,59,57,59,53,48,51,72,52
d07164,astronomy,2,2,2,1,2,0,0,2,1,3,0,2,1,2,0,0,34,20,30,38,41,43,40,42,2,1,4,2,4,0,0,3,62,68,55,74,53,59,69,44
d07165,astronomy,0,0,2,4,2,1,1,0,1,3,2,0,2,0,2,1,25,36,39,26,26,35,33,28,3,2,2,0,2,2,3,3,46,50,56,40,51,67,48,58
d07166,machine_learning,21,18,28,33,25,23,16,33,2,2,3,1,2,2,2,1,0,2,3,2,3,1,0,0,1,3,3,1,3,2,1,0,43,46,35,41,50,45,48,37
d07167,astronomy,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,11,12,5,5,9,5,8,4,1,0,0,0,0,0,0,0,13,13,11,16,11,16,20,11
d07168,machine_learning,7,12,7,2,5,8,10,7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,13,7,9,18,10,12,14,8
d07169,astronomy,0,0,0,2,0,0,1,0,0,0,0,0,3,1,3,1,17,13,21,18,25,23,23,17,0,0,0,1,0,1,1,1,36,27,38,27,35,25,29,30
d07170,astronomy,1,1,4,2,4,0,3,1,1,3,1,1,2,3,2,2,43,45,37,49,51,39,40,46,1,3,4,2,2,4,0,2,58,65,70,73,58,69,67,70
d07171,machine_learning,36,43,40,37,40,44,40,45,2,2,3,0,1,3,2,1,3,2,2,2,4,2,1,4,3,2,2,1,2,2,0,1,75,71,55,71,58,71,60,70
d07172,cooking,1,0,1,1,0,0,1,0,16,11,17,19,8,19,13,17,2,1,0,1,1,1,2,0,0,2,0,0,0,0,0,0,29,25,28,18,20,34,18,22
d07173,cooking,0,1,1,0,1,0,0,0,11,5,13,10,13,11,14,14,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,0,20,16,19,17,11,12,14,14
d07174,football,1,0,0,1,0,0,2,1,1,2,0,1,1,1,0,3,4,0,2,2,1,3,0,0,15,16,14,20,17,14,22,19,34,33,38,32,27,41,35,37
d07175,machine_learning,42,38,41,35,42,42,29,33,2,0,5,3,0,1,0,2,1,1,1,1,3,1,5,0,3,0,4,1,3,1,5,1,60,65,63,60,64,43,46,54
d07176,cooking,1,1,2,0,1,2,0,1,27,32,32,29,44,48,52,41,3,4,4,1,1,3,0,3,1,4,3,1,0,2,1,2,47,65,62,72,60,58,52,55
d07177,machine_learning,9,11,8,14,13,9,10,17,0,0,1,0,0,0,0,1,1,1,0,2,1,0,2,0,2,0,1,0,0,0,2,0,17,21,22,20,17,18,10,14
d07178,astronomy,0,1,1,1,0,1,0,0,0,0,0,0,1,1,4,1,16,28,18,22,25,19,25,16,0,0,1,1,5,1,1,1,27,31,35,32,40,25,35,32
d07179,machine_learning,5,12,12,11,17,15,11,12,0,1,0,0,1,0,0,2,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,17,25,19,23,16,16,19,15
d07180,football,0,4,2,4,2,0,1,0,3,1,2,0,0,1,0,1,1,3,1,2,2,0,0,0,23,24,29,29,26,30,29,30,37,48,45,45,35,46,48,43
d07181,cooking,1,2,1,1,2,1,0,0,49,40,40,55,45,40,33,35,3,2,1,1,2,3,0,1,0,1,2,2,2,1,3,3,60,70,53,61,55,71,67,76
d07182,cooking,0,1,1,0,1,1,2,0,23,12,9,15,15,17,22,7,3,0,0,1,0,1,1,2,2,0,0,0,1,1,2,0,33,34,28,29,39,29,22,30
d07183,cooking,0,1,0,1,0,1,0,2,21,20,23,22,21,18,17,22,1,1,0,1,2,2,2,2,2,0,2,0,4,0,1,0,30,21,33,34,27,28,36,27
d07184,cooking,0,0,0,1,0,1,1,0,4,4,6,4,6,7,6,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,12,11,9,9,7,11,10,12
d07185,astronomy,3,5,1,2,2,2,5,0,2,1,3,0,2,6,2,5,49,40,36,49,31,47,32,54,0,0,3,1,4,1,0,0,70,68,71,86,64,91,71,85
d07186,football,1,0,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,2,1,3,11,4,6,3,13,10,7,9,15,19,11,9,14,12,14
d07187,cooking,0,1,1,2,0,0,0,0,5,10,2,4,11,10,8,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,11,8,18,12,12,11
d07188,astronomy,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,3,3,6,5,6,6,5,4,0,0,0,1,0,0,0,1,5,7,11,5,7,6,6,7
d07189,cooking,1,0,0,1,5,0,3,2,23,22,18,21,19,29,22,16,0,2,1,0,1,0,1,4,2,0,1,3,2,0,4,1,44,35,29,35,35,42,49,25
d07190,cooking,0,0,1,1,1,0,0,1,8,6,10,5,6,7,9,10,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,12,12,13,18,12,17,14,22
d07191,football,6,13,7,7,6,7,3,7,4,12,4,2,4,14,5,6,4,9,7,5,4,11,6,10,137,159,126,123,147,158,156,130,235,246,255,221,212,221,233,228
d07192,football,1,0,0,2,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,6,4,4,5,6,5,3,9,9,4,11,12,6,10,12
d07193,football,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,8,8,5,9,1,7,2,6,6,6,10,7,15,7,10
d07194,cooking,0,1,1,0,0,2,0,0,3,4,7,8,13,10,4,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,11,13,13,13,14,13,12,8
d07195,astronomy,0,1,2,0,0,1,1,0,1,0,0,0,0,0,1,0,11,13,9,14,10,11,17,15,1,0,0,2,1,1,0,0,22,21,25,18,20,25,21,11
d07196,football,1,0,2,1,1,3,0,4,2,3,4,1,1,1,2,3,1,0,3,4,0,0,3,2,35,26,27,36,21,34,31,39,49,51,39,40,55,56,58,56
d07197,astronomy,0,1,0,1,0,0,1,0,0,2,1,1,1,1,1,1,14,16,14,16,16,11,17,18,1,2,2,1,0,0,1,0,33,34,29,25,34,25,34,18
d07198,machine_learning,125,121,117,123,117,112,125,123,4,4,10,7,3,5,5,8,7,4,7,7,7,6,11,7,5,2,7,11,3,6,4,8,207,214,183,197,208,198,218,215
d07199,machine_learning,39,37,30,21,29,30,34,32,2,1,0,1,2,6,2,0,1,1,2,4,2,0,4,1,4,2,0,4,1,2,0,0,52,55,67,66,61,58,45,59
d07200,machine_learning,8,15,8,7,9,8,8,7,1,0,0,1,0,1,0,0,1,0,1,0,0,2,1,0,1,0,0,0,0,1,0,1,17,15,15,11,15,13,13,9
d07201,astronomy,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,12,4,4,3,7,2,11,5,1,2,0,2,1,0,0,0,12,18,12,14,12,14,11,14
d07202,football,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,2,0,1,0,0,4,2,12,5,8,3,2,13,7,8,14,9,14,13,12,9
d07203,machine_learning,29,25,29,35,34,32,39,35,0,3,1,2,0,0,1,1,1,0,1,2,0,1,2,1,1,1,1,4,3,0,1,0,47,50,48,54,50,42,36,53
d07204,football,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,6,2,4,6,11,3,2,10,13,10,8,3,8,6,13
d07205,machine_learning,16,11,20,20,15,9,14,11,1,0,1,0,0,1,1,2,1,1,1,1,2,0,0,0,1,0,1,0,0,0,0,0,23,16,23,29,21,27,23,27
d07206,machine_learning,15,23,18,24,17,25,20,19,1,1,2,1,1,2,0,0,1,1,3,0,0,0,1,2,1,1,3,1,2,3,1,0,33,44,39,31,34,46,32,47
d07207,machine_learning,22,16,19,19,17,28,22,20,2,2,0,1,1,0,1,1,2,0,2,0,3,0,1,0,1,2,2,1,1,0,2,0,32,29,21,42,38,38,34,29
d07208,machine_learning,39,40,32,42,50,40,40,33,1,4,0,1,2,0,2,6,1,0,1,3,3,0,3,3,4,1,2,1,1,3,4,5,77,90,63,66,70,69,60,60
d07209,football,1,2,1,2,1,3,0,0,3,0,4,0,2,4,3,1,2,3,1,1,1,1,0,2,30,47,29,29,34,35,23,26,61,54,47,40,50,46,46,50
d07210,football,2,0,0,0,0,0,0,1,1,0,1,1,0,2,0,1,2,0,0,3,1,0,0,0,10,12,10,6,7,8,9,6,18,21,17,22,19,16,18,17
d07211,machine_learning,9,8,13,9,7,8,9,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,11,15,12,12,10,15,12,15
d07212,football,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5,6,7,8,2,5,7,4,11,8,9,15,9,6,10,13
d07213,football,0,2,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,2,0,0,2,2,1,0,16,9,10,8,8,12,22,22,18,18,17,17,19,19,27,21
d07214,astronomy,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,12,9,7,9,4,7,3,9,0,0,0,1,0,0,0,0,16,12,9,7,12,10,12,17
d07215,machine_learning,60,63,63,68,65,58,61,53,2,2,2,1,5,2,3,4,1,3,2,2,4,1,2,2,4,5,4,2,6,3,2,2,99,120,107,130,108,104,93,103
d07216,cooking,0,0,1,0,0,0,0,1,5,6,9,6,14,3,13,6,0,0,0,0,1,3,1,0,1,0,0,0,0,0,1,1,19,17,24,10,4,14,15,19
d07217,cooking,4,3,0,2,1,1,1,1,43,24,28,25,31,20,27,38,1,2,1,0,3,1,1,4,1,1,2,2,1,0,0,3,51,67,62,64,45,37,46,56
d07218,machine_learning,11,4,7,7,4,7,8,9,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,2,1,0,1,0,0,0,0,16,16,8,4,7,13,7,12
d07219,cooking,0,0,0,0,0,0,1,0,5,3,3,7,4,9,5,4,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,5,11,10,10,9,8,10,4
d07220,cooking,0,0,0,0,0,1,1,0,1,8,1,6,6,4,5,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,10,10,7,6,10,8,9,8
d07221,astronomy,1,0,0,0,0,1,1,0,0,2,0,0,0,1,1,0,13,11,13,14,8,9,13,12,2,0,1,0,1,1,1,0,15,19,10,16,20,23,13,17
d07222,football,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,7,6,3,2,4,1,5,6,4,6,5,5,8,9,9
d07223,football,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,8,5,7,6,6,0,6,12,7,10,4,11,7,7,12,12
d07224,cooking,0,0,0,0,0,0,0,0,10,5,6,7,7,8,8,13,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,14,15,15,10,11,15,20,18
d07225,astronomy,0,1,1,0,0,0,1,0,0,0,1,2,0,0,0,2,11,12,16,16,16,11,13,13,2,1,0,0,1,0,0,1,21,21,22,18,18,18,23,12
d07226,astronomy,1,2,2,2,0,0,0,1,1,0,0,1,1,0,2,0,18,11,17,21,18,16,11,12,1,0,1,1,1,1,2,0,39,27,31,38,22,28,32,29
d07227,astronomy,1,0,0,0,2,1,3,0,2,0,0,1,0,0,0,2,14,9,15,12,15,16,11,23,0,3,1,1,0,1,2,3,30,19,34,18,35,18,22,30
d07228,machine_learning,8,9,5,3,4,5,7,12,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,17,8,21,7,14,11,12,8
d07229,cooking,1,0,0,0,1,0,0,1,18,20,18,21,20,19,19,21,0,1,0,1,1,0,0,0,0,0,0,1,1,1,2,1,29,28,30,35,26,20,30,29
d07230,football,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,2,0,1,6,9,9,10,4,19,10,15,10,12,9,10,16,17,12,14
d07231,astronomy,2,3,1,1,3,0,0,0,0,0,0,0,0,0,1,1,24,27,18,24,14,21,19,18,3,3,0,2,1,0,0,1,30,31,31,25,36,24,26,33
d07232,machine_learning,11,18,12,14,12,13,11,9,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,2,2,0,1,0,0,0,24,19,24,19,17,22,31,26
d07233,football,1,4,2,5,0,0,0,5,3,2,2,1,4,4,2,2,1,5,3,4,1,3,2,2,49,61,54,48,52,63,50,52,88,93,90,91,94,94,86,77
d07234,machine_learning,41,36,44,53,57,51,49,57,3,0,3,3,2,3,4,1,0,3,5,3,3,1,0,2,0,1,3,3,1,5,0,1,106,72,85,73,80,69,89,74
d07235,machine_learning,7,5,5,9,7,9,8,11,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,14,13,21,6,13,9,20,15
d07236,cooking,0,1,0,2,0,0,0,1,9,10,11,6,12,11,12,12,1,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,9,12,10,10,6,20,12,11
d07237,machine_learning,8,6,10,6,7,7,11,10,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,13,10,13,10,11,13,10,7
d07238,football,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,13,6,5,9,4,12,8,11,10,14,16,12,15,7,11,8
d07239,cooking,1,2,0,0,1,2,1,0,20,12,20,18,16,18,23,15,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,34,27,20,30,25,25,25
d07240,cooking,2,2,0,1,3,0,1,2,23,22,18,15,20,26,19,29,0,2,0,0,1,0,1,1,2,0,0,0,0,1,0,0,34,27,28,39,35,34,43,34
d07241,football,0,4,0,0,3,1,1,3,1,4,2,4,0,4,6,3,2,4,2,1,1,1,0,1,28,37,32,26,30,43,34,38,70,66,69,56,64,67,64,66
d07242,astronomy,0,2,1,0,2,2,3,0,1,1,1,0,1,0,2,2,26,21,23,11,21,23,12,16,0,1,1,2,1,1,0,2,32,34,38,31,33,35,38,29
d07243,astronomy,0,0,1,1,0,3,0,2,1,0,0,1,1,0,2,1,28,12,22,14,13,25,21,24,1,0,0,0,1,0,2,0,26,30,34,36,26,40,42,30
d07244,cooking,3,1,1,2,3,3,1,2,39,34,35,42,39,34,25,34,3,2,2,3,2,2,2,0,3,1,3,3,2,0,1,1,54,68,57,53,50,54,44,53
d07245,astronomy,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,5,4,4,1,7,4,2,1,0,0,0,0,0,0,1,5,8,9,3,5,6,12,5
d07246,football,2,4,3,0,1,1,2,1,2,1,1,0,1,1,1,4,2,1,1,3,2,3,1,2,35,32,36,29,34,27,31,37,66,41,50,63,55,59,51,60
d07247,machine_learning,4,4,5,4,7,4,5,13,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,12,12,5,7,10,10,8,13
d07248,football,6,3,3,3,4,1,3,0,2,2,2,2,2,3,1,1,6,5,1,4,3,5,5,1,43,46,50,40,50,47,56,50,76,70,84,86,87,78,101,90
d07249,machine_learning,14,9,7,10,12,8,12,13,1,1,0,1,0,0,1,0,0,0,2,1,1,0,1,2,1,1,1,1,0,1,1,0,20,22,23,14,23,23,19,13
d07250,cooking,3,1,0,1,2,0,1,1,26,22,22,19,17,25,23,22,1,2,0,1,0,1,2,1,1,1,2,1,2,1,0,3,29,36,35,35,26,39,24,46
d07251,astronomy,1,1,2,1,3,0,2,2,0,3,1,1,2,0,0,0,22,32,25,30,28,24,21,26,0,1,2,3,3,0,3,0,56,31,37,36,45,44,36,42
d07252,machine_learning,12,19,17,15,15,23,19,13,0,0,1,2,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,1,1,1,0,0,26,39,26,25,34,22,25,31
d07253,astronomy,1,1,1,0,1,2,4,0,2,0,0,1,0,0,1,2,27,19,32,14,22,21,12,23,0,1,0,0,1,2,0,2,40,40,30,30,36,23,28,29
d07254,football,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,12,5,12,6,5,10,10,3,9,12,10,12,11,9,16,12
d07255,football,0,0,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,4,3,6,7,9,5,8,7,9,11,6,3,11,13,5,7
d07256,football,1,2,0,0,2,2,0,4,2,2,1,0,2,0,2,2,0,2,3,1,0,0,0,3,28,25,29,21,21,19,16,21,38,36,40,26,34,30,39,22
d07257,astronomy,0,0,1,0,1,1,0,0,0,0,3,0,1,0,0,0,9,11,15,17,12,9,13,12,0,0,0,0,0,0,1,0,13,14,15,15,20,15,10,19
d07258,machine_learning,56,59,51,47,62,43,54,51,0,1,5,1,3,3,3,2,3,3,2,5,3,0,3,4,7,3,6,0,2,5,2,4,83,87,95,102,102,87,101,72
d07259,football,1,2,2,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,9,5,14,11,8,11,11,9,19,15,23,18,16,17,16,15
d07260,machine_learning,8,11,11,4,14,12,12,12,1,0,0,1,0,0,1,0,2,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,10,10,12,11,13,11,15,12
d07261,cooking,0,0,0,0,2,0,1,0,1,8,13,5,5,7,6,8,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,8,11,9,7,10,10,9,10
d07262,cooking,0,0,0,0,0,1,0,0,5,3,2,4,3,8,8,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,5,8,8,7,2,10
d07263,cooking,2,0,0,0,0,0,0,1,9,4,6,11,4,6,7,7,0,0,1,0,3,0,0,0,0,0,0,1,0,1,2,0,12,5,10,14,12,18,11,19
d07264,football,2,1,1,1,4,1,2,1,1,2,1,3,2,0,1,0,0,0,1,0,1,1,2,1,18,22,18,30,25,21,24,25,50,40,43,46,50,44,37,18
d07265,astronomy,1,2,1,1,2,2,1,2,0,0,2,0,1,1,0,0,25,17,22,11,22,19,19,24,2,0,1,2,3,0,2,2,36,30,31,35,35,42,40,36
d07266,football,1,1,2,0,1,1,2,0,2,1,2,0,1,2,0,0,0,0,1,1,1,2,1,0,15,13,17,24,18,13,8,22,23,36,21,27,29,40,25,15
d07267,astronomy,5,2,2,1,4,4,3,0,5,2,2,2,5,6,1,3,64,46,50,48,50,56,60,44,0,2,1,1,5,3,2,1,93,85,88,93,110,83,92,79
d07268,football,0,1,2,1,0,0,0,0,1,2,1,1,0,0,4,1,0,0,1,0,0,1,0,3,17,18,18,17,28,19,22,14,31,27,47,27,24,30,29,23
d07269,astronomy,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8,10,8,8,10,10,13,3,0,0,0,0,0,0,0,1,10,14,10,7,12,15,13,8
d07270,astronomy,0,0,1,1,1,0,1,0,3,1,1,1,0,0,2,0,12,13,4,9,16,16,14,11,0,1,1,0,0,3,1,1,19,18,15,18,18,18,22,28
d07271,cooking,1,0,0,0,0,0,0,0,16,8,10,15,15,14,14,15,0,0,0,0,1,1,0,0,0,0,0,2,0,0,1,2,25,18,23,16,21,24,19,16
d07272,machine_learning,17,16,15,17,19,17,18,19,0,0,0,1,0,2,1,0,0,1,0,1,0,0,1,3,1,1,1,1,1,0,0,0,31,28,34,35,27,26,23,22
d07273,astronomy,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,7,7,6,3,6,6,8,11,1,0,1,1,0,0,0,0,8,11,11,6,12,12,12,10
d07274,football,0,0,0,3,0,0,0,0,1,0,1,1,1,3,3,0,0,0,0,1,0,1,2,2,20,23,27,26,23,23,21,29,37,37,42,38,47,45,39,55
d07275,astronomy,0,2,0,1,1,2,1,0,0,0,1,0,0,0,2,0,11,4,9,13,13,14,6,14,0,0,1,0,0,0,1,1,22,12,31,17,19,18,18,23
d07276,astronomy,0,0,0,0,1,0,0,0,1,3,2,1,2,1,2,0,21,14,18,15,24,16,26,20,0,1,0,0,2,2,0,1,27,31,25,30,28,34,25,28
d07277,astronomy,1,0,2,3,0,0,0,1,1,3,0,1,2,1,0,2,21,27,15,29,26,25,28,33,0,1,3,1,1,1,0,1,41,41,52,37,51,38,33,40
d07278,cooking,1,1,2,0,0,0,0,3,25,22,27,24,18,27,20,26,1,0,0,1,3,0,0,1,3,1,1,0,0,0,0,1,42,33,38,32,39,42,41,36
d07279,football,1,4,0,1,0,0,0,0,2,1,0,1,0,1,0,1,0,0,2,1,1,0,1,0,14,17,7,13,20,19,14,17,31,25,24,23,23,34,25,21
d07280,cooking,0,3,0,0,0,0,0,2,11,8,5,7,11,10,13,14,0,0,2,1,0,0,0,0,1,0,1,0,1,1,1,1,19,12,12,12,11,19,18,12
d07281,cooking,0,1,4,2,2,2,2,1,21,24,21,25,29,20,27,28,0,1,0,0,5,0,0,1,2,0,0,2,0,2,2,2,29,38,29,37,35,35,40,34
d07282,machine_learning,20,26,23,12,18,20,24,19,1,2,0,2,1,1,1,0,0,0,0,1,0,2,1,1,3,0,0,2,1,1,1,2,40,17,38,35,24,34,32,33
d07283,machine_learning,13,6,13,5,15,6,8,7,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,3,0,1,2,1,13,13,20,24,17,15,16,22
d07284,astronomy,2,2,1,1,3,1,0,2,1,2,0,0,1,2,1,0,16,23,25,25,21,10,24,24,0,2,4,2,1,1,1,1,37,37,46,37,38,52,36,37
