sample_id,ch01,ch02,ch03,ch04,ch05,ch06,ch07,ch08,ch09,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24
5694,0.063216,0.075008,0.085779,0.092447,0.169809,0.155512,0.224425,0.209561,0.278951,0.297398,0.309615,0.303993,0.281160,0.201004,0.191939,0.186157,0.132073,0.115531,0.122071,0.154096,0.066742,0.033183,0.027823,0.014228
5695,0.127687,0.124442,0.204630,0.267735,0.257569,0.254047,0.300400,0.274171,0.217456,0.250809,0.222234,0.196925,0.157117,0.119799,0.109667,0.077052,0.090864,0.092234,0.096462,0.144399,0.100143,0.080186,0.040008,0.017208
5696,0.097660,0.122281,0.189220,0.222889,0.260334,0.317785,0.314732,0.440830,0.497085,0.527066,0.553854,0.506151,0.465108,0.380807,0.367735,0.295683,0.234464,0.236067,0.226983,0.159659,0.095138,0.065732,0.045897,0.047407
5697,0.309522,0.408853,0.569916,0.693549,0.769061,0.771929,0.846500,0.850784,0.829134,0.860033,0.812238,0.687311,0.578502,0.427169,0.304229,0.233761,0.228397,0.220897,0.202112,0.162842,0.100356,0.087482,0.020611,0.030726
5698,0.119290,0.146878,0.158765,0.219248,0.249303,0.293649,0.311985,0.356186,0.393684,0.446973,0.441170,0.441753,0.339506,0.309340,0.198315,0.170908,0.174478,0.155697,0.168760,0.137567,0.076077,0.082056,0.024198,0.034726
5699,0.258719,0.344918,0.483109,0.519057,0.565368,0.608580,0.533154,0.432949,0.395923,0.344131,0.324173,0.258081,0.204874,0.158491,0.173867,0.100471,0.160452,0.167610,0.129021,0.134738,0.083031,0.069549,0.058881,-0.039867
5700,0.517008,0.792661,1.064156,1.232894,1.334280,1.280530,1.138181,0.952627,0.739295,0.619264,0.484734,0.415079,0.296067,0.271286,0.273396,0.238746,0.184437,0.180080,0.172096,0.148480,0.100636,0.065091,0.014049,0.037730
5701,0.196583,0.208947,0.238442,0.337050,0.382707,0.345568,0.347686,0.293581,0.257679,0.237166,0.225006,0.146150,0.132020,0.169196,0.137745,0.127062,0.134375,0.146541,0.149722,0.162156,0.123481,0.107635,0.020033,0.009945
5702,0.180559,0.341710,0.409519,0.476363,0.519970,0.559520,0.528600,0.537073,0.492705,0.435728,0.443129,0.365507,0.310067,0.253581,0.194371,0.173368,0.145656,0.122812,0.152878,0.175041,0.102929,0.073248,0.026920,0.035511
5703,0.289170,0.452372,0.575587,0.736843,0.770807,0.804723,0.827302,0.783785,0.764600,0.737298,0.746243,0.597045,0.604144,0.519848,0.447761,0.421727,0.356553,0.342671,0.273119,0.235288,0.170586,0.133401,0.037010,0.067390
5704,0.145099,0.156190,0.158415,0.213272,0.252238,0.298875,0.298360,0.352242,0.351224,0.383663,0.361185,0.368364,0.324625,0.284120,0.211927,0.229814,0.234972,0.231899,0.230385,0.258167,0.171864,0.124750,0.103390,0.037975
5705,0.099328,0.194561,0.290293,0.295551,0.355358,0.330662,0.330484,0.322993,0.334014,0.299159,0.291528,0.236335,0.232974,0.211507,0.200013,0.161081,0.139028,0.179175,0.203396,0.202820,0.138728,0.075463,0.025401,0.002030
5706,0.153025,0.223742,0.271180,0.370866,0.399752,0.376671,0.406199,0.407841,0.386506,0.452862,0.448042,0.430731,0.438052,0.405849,0.379350,0.320926,0.254961,0.240164,0.193418,0.159932,0.147239,0.100380,0.064640,0.052097
5707,0.042189,0.117459,0.175512,0.236381,0.231194,0.234123,0.277452,0.302934,0.353180,0.429294,0.408228,0.376512,0.336410,0.235981,0.235098,0.171318,0.186385,0.176090,0.155455,0.136759,0.089219,0.121260,0.071059,-0.008466
5708,0.175767,0.228193,0.364004,0.427015,0.442418,0.460920,0.507118,0.496353,0.529291,0.501096,0.518373,0.408132,0.345608,0.286294,0.244766,0.184953,0.207534,0.221689,0.268287,0.289339,0.261850,0.174819,0.091579,0.038521
5709,0.407115,0.578159,0.760166,0.910444,0.971640,0.981536,0.871567,0.766563,0.656566,0.638099,0.524430,0.455616,0.388316,0.323487,0.279785,0.246765,0.205852,0.191612,0.171996,0.182330,0.113889,0.072288,0.011021,0.059036
5710,0.110623,0.140545,0.200035,0.238931,0.298756,0.287803,0.366589,0.415018,0.459998,0.489929,0.516908,0.460607,0.330023,0.227515,0.160076,0.160389,0.125082,0.128992,0.085817,0.131232,0.074364,0.069200,0.052738,-0.001125
5711,0.114538,0.206950,0.238909,0.349991,0.326889,0.331059,0.328530,0.315185,0.314824,0.244327,0.246246,0.219132,0.181935,0.110029,0.084501,0.062941,0.113739,0.070931,0.073777,0.085649,0.061058,0.025224,0.009644,0.027620
5712,0.161381,0.234375,0.343798,0.447149,0.513991,0.588541,0.666356,0.804209,0.927871,1.019349,1.013718,0.857264,0.679757,0.481351,0.380846,0.273378,0.235992,0.173578,0.211409,0.196570,0.119401,0.073727,0.049998,-0.000231
5713,0.237560,0.334606,0.472738,0.550816,0.545332,0.598654,0.572373,0.537249,0.470402,0.405401,0.406302,0.301656,0.258817,0.213017,0.120791,0.142772,0.083784,0.083108,0.064562,0.060034,0.054684,0.051033,0.048161,-0.001329
5714,0.080427,0.107761,0.160274,0.207212,0.239812,0.244194,0.272734,0.254627,0.251191,0.281118,0.272539,0.240422,0.170687,0.166241,0.126122,0.091980,0.065723,0.105188,0.093305,0.082436,0.066423,0.020925,0.028933,-0.011725
5715,0.088129,0.164213,0.174880,0.245071,0.296979,0.294764,0.342112,0.423940,0.496372,0.536624,0.536481,0.456225,0.344907,0.241265,0.230981,0.186330,0.181724,0.203938,0.255351,0.275147,0.213204,0.140558,0.100365,0.019725
5716,0.168834,0.286737,0.354785,0.434242,0.473446,0.478630,0.471010,0.488205,0.439554,0.438581,0.322274,0.343365,0.258520,0.231452,0.166446,0.141776,0.116621,0.118420,0.114759,0.146949,0.064691,0.042828,0.002941,0.013467
5717,0.314535,0.477286,0.587708,0.732201,0.776528,0.738497,0.667790,0.587205,0.496063,0.418522,0.351284,0.388053,0.258985,0.258561,0.241308,0.199575,0.198320,0.192636,0.206137,0.160890,0.114343,0.019051,0.047156,0.039559
5718,0.230767,0.290815,0.402051,0.495402,0.502760,0.560936,0.564365,0.509953,0.561039,0.494026,0.475178,0.386514,0.296791,0.231198,0.148060,0.096482,0.099453,0.069077,0.117868,0.126893,0.108556,0.039242,0.033054,0.006828
5719,0.080909,0.128363,0.198523,0.175711,0.222347,0.262575,0.277621,0.308442,0.366452,0.348252,0.374675,0.331868,0.300368,0.235584,0.233933,0.222225,0.220692,0.261274,0.347372,0.321978,0.285572,0.185576,0.103285,0.042793
5720,0.075086,0.134735,0.142541,0.202461,0.235936,0.313320,0.316409,0.311755,0.368387,0.387082,0.372906,0.371718,0.304361,0.259799,0.185955,0.214326,0.245156,0.219043,0.289194,0.262433,0.229465,0.154934,0.092499,0.065624
5721,0.168698,0.252298,0.321454,0.404096,0.436327,0.467377,0.510683,0.527414,0.576998,0.588048,0.578842,0.551898,0.485618,0.384406,0.315986,0.232615,0.239085,0.168999,0.129713,0.110302,0.055862,0.063249,0.060891,0.024079
5722,0.034302,0.165449,0.178777,0.194616,0.228139,0.276758,0.332635,0.386123,0.429517,0.464253,0.496235,0.437461,0.339826,0.271279,0.213745,0.178193,0.182832,0.091907,0.115293,0.103719,0.084720,0.037975,0.019110,0.021332
5723,0.153975,0.242009,0.373385,0.410479,0.485574,0.461721,0.455113,0.480090,0.476386,0.431462,0.436036,0.314366,0.227678,0.145614,0.119460,0.121396,0.070040,0.070790,0.085257,0.070552,0.096566,0.053704,0.047932,0.052567
5724,0.105137,0.185246,0.208146,0.241603,0.262382,0.294809,0.295933,0.359072,0.390394,0.435945,0.413211,0.376626,0.326073,0.301036,0.210981,0.182047,0.167274,0.176936,0.189218,0.182810,0.174430,0.080632,0.054681,0.027186
5725,0.222137,0.246419,0.318213,0.422825,0.423976,0.441836,0.431350,0.428242,0.454244,0.400317,0.400486,0.349615,0.263036,0.227867,0.133787,0.155277,0.149821,0.156969,0.162896,0.141036,0.161729,0.110829,0.053092,0.031231
5726,0.114123,0.165245,0.216619,0.289413,0.350277,0.325087,0.375150,0.419888,0.531435,0.569997,0.619527,0.605262,0.595781,0.534649,0.536473,0.470209,0.421228,0.356842,0.258429,0.247596,0.172917,0.140977,0.056881,0.045309
5727,0.393589,0.547689,0.756882,0.921102,0.978790,0.960813,0.920641,0.860513,0.777686,0.713476,0.672804,0.559533,0.462766,0.303682,0.266409,0.208576,0.181914,0.152924,0.137531,0.097137,0.101324,0.047651,0.053558,-0.001770
5728,0.163614,0.290677,0.372607,0.466324,0.505246,0.502819,0.473636,0.426454,0.390818,0.405529,0.383914,0.328020,0.305733,0.265986,0.243092,0.204322,0.166599,0.223206,0.150558,0.115347,0.122856,0.065713,0.048940,-0.001751
5729,0.109207,0.198891,0.256494,0.273791,0.336959,0.339540,0.372268,0.406884,0.408745,0.404750,0.453612,0.452073,0.366633,0.294900,0.269756,0.240030,0.241481,0.259146,0.251407,0.258128,0.200274,0.131773,0.075940,0.019822
5730,0.099340,0.112212,0.137489,0.189619,0.207761,0.309518,0.344361,0.383374,0.455118,0.508591,0.552436,0.454887,0.371926,0.277176,0.250114,0.184450,0.171254,0.136080,0.104530,0.112866,0.074430,0.010804,0.021368,0.022316
5731,0.363516,0.519497,0.731248,0.875901,0.890444,0.859031,0.849125,0.676908,0.552760,0.482875,0.398156,0.255395,0.251429,0.181145,0.100011,0.144596,0.078190,0.196477,0.148692,0.119460,0.093949,0.081717,0.017441,0.019977
5732,0.298927,0.455328,0.597068,0.729555,0.823107,0.747434,0.706731,0.661921,0.610437,0.573312,0.513078,0.463887,0.399570,0.417940,0.343140,0.335702,0.262732,0.285908,0.269565,0.188106,0.166280,0.098722,0.076949,0.040562
5733,0.161983,0.266435,0.311290,0.366027,0.407442,0.451282,0.399426,0.372334,0.289865,0.263683,0.272984,0.228860,0.200045,0.160343,0.131278,0.137713,0.167040,0.203325,0.227967,0.246525,0.142726,0.101283,0.056986,-0.009646
5734,0.158934,0.278937,0.283811,0.346112,0.402030,0.449091,0.399810,0.409319,0.414840,0.404091,0.402581,0.333291,0.284263,0.196788,0.154135,0.135765,0.163456,0.180501,0.209568,0.160219,0.149159,0.112085,0.093493,-0.006431
5735,0.214324,0.302980,0.408391,0.473045,0.549882,0.497877,0.482428,0.418927,0.352988,0.354506,0.297481,0.238960,0.169597,0.200923,0.183755,0.146608,0.166844,0.189550,0.171149,0.172038,0.161881,0.111151,0.044040,0.010672
5736,0.117513,0.188863,0.208034,0.287726,0.307856,0.332675,0.346877,0.412163,0.386945,0.441805,0.436085,0.432731,0.372181,0.290266,0.237793,0.224800,0.228792,0.252730,0.286221,0.254946,0.234543,0.128327,0.085478,0.024950
5737,0.138954,0.199517,0.232178,0.358781,0.396740,0.351279,0.398138,0.398158,0.382782,0.426203,0.437131,0.351687,0.270348,0.204759,0.158737,0.164960,0.132395,0.114946,0.128863,0.159165,0.103452,0.068864,0.012943,0.030401
5738,0.141092,0.190746,0.228828,0.286279,0.366427,0.353871,0.405885,0.445073,0.499154,0.567546,0.531873,0.436264,0.345396,0.282938,0.198407,0.168746,0.155906,0.113570,0.133329,0.128986,0.099142,0.041306,0.028790,-0.007837
5739,0.165536,0.156305,0.268769,0.327687,0.321366,0.344828,0.341739,0.328311,0.403833,0.350374,0.302418,0.241452,0.205337,0.147228,0.068101,0.047881,0.075980,0.099783,0.094918,0.059518,0.060990,0.059218,0.030779,0.005979
5740,0.115819,0.149262,0.225657,0.273506,0.340671,0.384599,0.379837,0.357909,0.397852,0.429907,0.455483,0.447463,0.418299,0.316101,0.309736,0.293757,0.238760,0.249589,0.159950,0.190815,0.143893,0.086391,0.053247,0.033168
5741,0.044127,0.176173,0.224398,0.233550,0.273679,0.279565,0.290502,0.263353,0.246457,0.272683,0.269223,0.229590,0.204953,0.177746,0.159786,0.143797,0.139652,0.171452,0.117868,0.093203,0.062809,0.054107,0.023791,-0.001230
5742,0.237855,0.355405,0.500318,0.580996,0.624230,0.597696,0.584406,0.546707,0.484221,0.439117,0.428648,0.360010,0.301047,0.251538,0.242598,0.180837,0.217867,0.251961,0.270757,0.301587,0.238922,0.176943,0.119284,0.070997
5743,0.198570,0.259778,0.317466,0.418692,0.418384,0.455869,0.444618,0.429474,0.382396,0.404988,0.351241,0.334095,0.255224,0.208939,0.162171,0.176173,0.126197,0.132194,0.166367,0.100540,0.076048,0.042149,0.050929,0.015982
5744,0.189716,0.288807,0.377458,0.451578,0.494376,0.486445,0.430558,0.449771,0.346840,0.338391,0.304258,0.268873,0.242747,0.181807,0.168318,0.126624,0.074404,0.135274,0.102600,0.071372,0.084449,0.056348,0.051238,-0.032716
5745,0.145646,0.219148,0.239287,0.341439,0.329793,0.370780,0.407938,0.416859,0.438436,0.507756,0.531058,0.501452,0.484008,0.437901,0.353653,0.377585,0.327101,0.281056,0.295270,0.221729,0.172350,0.154384,0.049170,0.015030
5746,0.142560,0.250266,0.292842,0.341371,0.454919,0.417331,0.539479,0.591206,0.668448,0.714942,0.695792,0.613589,0.527215,0.375661,0.305127,0.211983,0.192080,0.184888,0.141842,0.146336,0.082658,0.020074,0.016283,0.034215
5747,0.102866,0.152884,0.229512,0.268796,0.326515,0.362061,0.385394,0.374874,0.394458,0.444806,0.417773,0.412331,0.338147,0.258569,0.210829,0.232094,0.185397,0.127752,0.176353,0.144644,0.121196,0.065994,0.050167,-0.042989
5748,0.278876,0.387388,0.525168,0.654747,0.695228,0.711742,0.671766,0.611000,0.591129,0.545112,0.498446,0.420131,0.362581,0.276095,0.246401,0.186011,0.211452,0.166092,0.172152,0.133710,0.098640,0.049255,0.039312,0.036649
5749,0.245705,0.348375,0.466701,0.554355,0.620582,0.592103,0.552925,0.478410,0.439576,0.412608,0.371374,0.324903,0.287695,0.223786,0.184825,0.167069,0.133215,0.143986,0.163129,0.104870,0.121719,0.093192,0.063309,0.007901
5750,0.203025,0.358898,0.515875,0.604039,0.650352,0.642964,0.639118,0.580507,0.595825,0.566365,0.501867,0.452446,0.347846,0.283836,0.254249,0.160779,0.153860,0.140835,0.167354,0.148947,0.141342,0.092557,0.041629,0.044601
5751,0.133137,0.210950,0.316150,0.325574,0.387828,0.392310,0.414111,0.409045,0.438963,0.464421,0.437136,0.403588,0.355061,0.324276,0.231627,0.230342,0.229067,0.175244,0.145737,0.145529,0.081772,0.051843,0.022415,0.006297
5752,0.163019,0.245796,0.360657,0.418103,0.459895,0.472965,0.448508,0.491855,0.458539,0.475994,0.447484,0.367222,0.284610,0.217097,0.166904,0.149673,0.166561,0.154648,0.226898,0.250302,0.189808,0.112224,0.070415,0.010150
5753,0.266764,0.403424,0.518191,0.622855,0.713984,0.679400,0.647351,0.556262,0.501802,0.419210,0.354323,0.313915,0.285448,0.197231,0.190564,0.157991,0.153094,0.163045,0.196171,0.191522,0.130568,0.125234,0.039908,0.008466
5754,0.105710,0.186647,0.217520,0.280170,0.327509,0.330596,0.351427,0.380514,0.447131,0.506238,0.512613,0.475325,0.460908,0.421923,0.328617,0.305865,0.276581,0.259146,0.219654,0.169865,0.121746,0.093514,0.041091,0.008166
5755,0.293002,0.439306,0.571362,0.653421,0.725595,0.749358,0.692450,0.633101,0.549882,0.483398,0.406341,0.325033,0.274362,0.208430,0.195049,0.142467,0.145814,0.173688,0.239124,0.233567,0.217793,0.124727,0.093868,0.050543
5756,0.101259,0.114015,0.165049,0.208223,0.202262,0.256264,0.284250,0.290608,0.343905,0.363138,0.390478,0.344444,0.297649,0.288180,0.240067,0.181074,0.198576,0.185100,0.179027,0.155653,0.127357,0.093175,0.049484,0.027546
5757,0.229079,0.329116,0.460699,0.528467,0.604836,0.583996,0.581556,0.519505,0.512755,0.467293,0.399015,0.425833,0.399413,0.361280,0.346381,0.289655,0.307692,0.226596,0.201624,0.198879,0.144701,0.079280,0.055704,-0.007707
5758,0.148291,0.209035,0.252678,0.330319,0.362205,0.401486,0.392787,0.412443,0.327544,0.375035,0.348429,0.312124,0.302018,0.277312,0.213277,0.183314,0.195163,0.189907,0.159909,0.193401,0.102826,0.097054,0.051633,-0.014720
5759,0.229055,0.327084,0.441429,0.509128,0.547559,0.529924,0.518520,0.425562,0.430296,0.380760,0.379560,0.360975,0.366046,0.368856,0.383115,0.345181,0.349546,0.294397,0.285470,0.251051,0.193156,0.099416,0.081675,0.021770
5760,0.238835,0.370333,0.442061,0.575609,0.584014,0.613790,0.653820,0.629866,0.669603,0.659153,0.581647,0.525342,0.423653,0.359968,0.302174,0.230031,0.179399,0.161888,0.132866,0.074084,0.085342,0.035079,0.011095,0.031271
5761,0.303288,0.402065,0.536330,0.633003,0.707914,0.750486,0.700183,0.612663,0.623798,0.592527,0.500607,0.390594,0.313849,0.244811,0.178557,0.193091,0.122855,0.152768,0.155170,0.152046,0.118096,0.118882,0.056994,-0.057348
5762,0.254339,0.377255,0.567422,0.643885,0.707864,0.709517,0.736422,0.662813,0.638192,0.625461,0.649159,0.658956,0.671879,0.642487,0.611827,0.573119,0.490795,0.394429,0.335625,0.209537,0.198261,0.112828,0.056744,0.038440
5763,0.104914,0.133836,0.198149,0.218364,0.273313,0.329220,0.273682,0.259500,0.301514,0.328040,0.343908,0.330626,0.362088,0.360173,0.352490,0.318647,0.277559,0.324672,0.281728,0.226049,0.159753,0.091291,0.024394,-0.022313
5764,0.188880,0.278335,0.394200,0.399872,0.480458,0.536499,0.607227,0.647343,0.698335,0.663873,0.678588,0.547952,0.445073,0.316026,0.197344,0.167658,0.131154,0.155658,0.155642,0.108532,0.114066,0.052424,0.049876,0.022364
5765,0.264073,0.404834,0.501956,0.579111,0.669047,0.686056,0.624470,0.620025,0.557402,0.548630,0.491130,0.437734,0.355751,0.257069,0.187083,0.158544,0.121285,0.172983,0.134454,0.141473,0.087276,0.092815,0.046871,0.019587
5766,0.193121,0.208260,0.320791,0.383401,0.414773,0.389866,0.464697,0.462854,0.491678,0.543605,0.546353,0.437785,0.393125,0.292604,0.258417,0.217138,0.178262,0.148095,0.132997,0.111880,0.118618,0.056806,0.022704,0.001193
5767,0.133537,0.240136,0.324307,0.361863,0.455014,0.502476,0.513821,0.607749,0.634641,0.646193,0.655175,0.614490,0.482392,0.411874,0.289560,0.265477,0.227090,0.213596,0.199747,0.154828,0.138716,0.100270,0.027873,-0.010841
5768,0.309359,0.493000,0.639562,0.799128,0.882337,0.850199,0.744189,0.678272,0.536107,0.432800,0.329862,0.335789,0.191977,0.209903,0.155073,0.142968,0.118489,0.127118,0.058048,0.098107,0.061541,0.069225,0.037248,0.024526
5769,0.143177,0.155837,0.225735,0.274470,0.356633,0.359730,0.465800,0.508985,0.617340,0.669557,0.688237,0.592882,0.497429,0.338274,0.289646,0.220868,0.157433,0.202749,0.165615,0.186328,0.121945,0.083730,0.040906,-0.017788
5770,0.166746,0.286446,0.355089,0.430821,0.496054,0.498149,0.464571,0.515797,0.418356,0.403890,0.408003,0.352018,0.321332,0.286403,0.214219,0.249072,0.215045,0.216258,0.260290,0.234708,0.229741,0.117679,0.062774,0.059467
5771,0.296680,0.397952,0.538719,0.636015,0.700580,0.638023,0.580098,0.503717,0.433697,0.307921,0.287447,0.225229,0.154942,0.135485,0.089474,0.156522,0.180513,0.223552,0.246891,0.297708,0.254941,0.176765,0.069698,0.044745
5772,0.100273,0.107444,0.162062,0.187224,0.235823,0.191712,0.243544,0.220293,0.203453,0.191679,0.150336,0.115823,0.121775,0.127026,0.051994,0.038798,0.119356,0.108579,0.143940,0.138977,0.078464,0.090310,0.073510,0.035299
5773,0.180421,0.310919,0.396046,0.433093,0.494886,0.514288,0.453077,0.358863,0.319786,0.273455,0.189125,0.172133,0.172862,0.137616,0.095857,0.110902,0.110180,0.146299,0.146721,0.172112,0.163456,0.106365,0.066467,0.000308
5774,0.215308,0.322071,0.401700,0.423572,0.493453,0.536761,0.514764,0.540261,0.531155,0.553074,0.513445,0.414361,0.361223,0.253128,0.185132,0.115150,0.113301,0.113823,0.140939,0.163175,0.086826,0.081484,0.062434,0.013980
5775,0.201808,0.341482,0.436145,0.526982,0.585250,0.600498,0.573600,0.517948,0.485338,0.474219,0.380451,0.350953,0.259725,0.175356,0.149441,0.110713,0.069792,0.085909,0.070371,0.091239,0.075856,0.022552,0.032347,-0.010985
5776,0.095162,0.079649,0.113076,0.157470,0.205147,0.232810,0.197757,0.301515,0.297389,0.347544,0.364874,0.298098,0.304209,0.227590,0.208275,0.132853,0.183317,0.130815,0.152385,0.122736,0.079345,0.052611,0.038611,0.022118
5777,0.230411,0.348244,0.463036,0.595767,0.575293,0.628133,0.582715,0.486201,0.429468,0.400477,0.386261,0.386862,0.289124,0.301653,0.278896,0.243790,0.253923,0.165590,0.148668,0.144636,0.112700,0.074566,0.037369,0.021880
5778,0.126647,0.155461,0.270283,0.285270,0.358226,0.397041,0.433818,0.489751,0.564167,0.588362,0.562404,0.483673,0.381082,0.270946,0.216835,0.170151,0.171833,0.110962,0.134408,0.110585,0.096474,0.100258,0.036702,0.017313
5779,0.196367,0.294132,0.384729,0.478067,0.497321,0.491749,0.499562,0.411755,0.401677,0.295743,0.260452,0.252987,0.173010,0.178701,0.122597,0.110676,0.122541,0.127776,0.153294,0.112064,0.098158,0.058900,0.045384,0.030387
5780,0.085048,0.167887,0.224163,0.287237,0.347140,0.411294,0.452421,0.480757,0.575426,0.646097,0.625515,0.546567,0.485606,0.312729,0.238483,0.226551,0.185984,0.155279,0.151259,0.118541,0.124342,0.045291,0.014185,-0.019081
5781,0.086124,0.182567,0.208923,0.218016,0.241853,0.288959,0.278616,0.279193,0.293573,0.315277,0.246166,0.224192,0.198491,0.197924,0.167471,0.142662,0.128847,0.144533,0.109299,0.071323,0.084076,0.064365,0.033644,-0.016040
5782,0.132279,0.192669,0.298717,0.366052,0.446889,0.539588,0.611414,0.823664,0.995705,1.096940,1.120168,1.078597,0.907002,0.704659,0.588264,0.474182,0.413140,0.382286,0.329410,0.297418,0.219130,0.192530,0.060561,0.054097
5783,0.217298,0.286764,0.361874,0.439130,0.498755,0.545247,0.531496,0.568939,0.585388,0.558634,0.533935,0.452097,0.382322,0.320917,0.194792,0.146416,0.125653,0.153391,0.141299,0.155327,0.089974,0.095797,0.067598,0.061455
5784,0.126875,0.175293,0.221966,0.278136,0.256477,0.318187,0.290264,0.298699,0.289349,0.317099,0.303764,0.284962,0.279728,0.208648,0.168732,0.214700,0.252456,0.334529,0.390887,0.420911,0.365066,0.235887,0.119074,0.077172
5785,0.208274,0.246961,0.339989,0.403503,0.478970,0.485999,0.470886,0.476370,0.414391,0.434453,0.445252,0.397525,0.358083,0.302926,0.224274,0.226754,0.201144,0.184592,0.159048,0.091376,0.088820,0.042953,0.005288,-0.005047
