unit_id,stratum,cluster,spend
U-029113,large,351,1189.18
U-029114,mid,274,430.96
U-029115,mid,29,590.23
U-029116,large,153,1786.47
U-029117,smb,447,287.95
U-029118,smb,304,264.77
U-029119,smb,54,260.05
U-029120,smb,502,250.25
U-029121,mid,130,705.62
U-029122,mid,18,485.45
U-029123,smb,556,253.28
U-029124,smb,140,326.22
U-029125,smb,593,177.71
U-029126,large,25,1374.23
U-029127,smb,522,311.1
U-029128,smb,37,93.7
U-029129,large,474,994.19
U-029130,smb,84,150.53
U-029131,smb,298,81.42
U-029132,smb,597,239.89
U-029133,smb,71,248.46
U-029134,smb,267,149.99
U-029135,smb,341,342.49
U-029136,mid,474,471.56
U-029137,smb,370,227.72
U-029138,mid,303,440.21
U-029139,mid,314,608.21
U-029140,mid,520,699.65
U-029141,smb,555,319.41
U-029142,smb,178,351.43
U-029143,smb,118,141.55
U-029144,mid,508,427.01
U-029145,smb,575,339.46
U-029146,smb,597,244.01
U-029147,smb,434,123.53
U-029148,mid,288,898.71
U-029149,smb,99,96.72
U-029150,smb,451,222.42
U-029151,smb,48,222.02
U-029152,smb,454,155.62
U-029153,smb,257,135.4
U-029154,mid,200,684.75
U-029155,mid,554,614.48
U-029156,smb,36,247.64
U-029157,smb,88,372.97
U-029158,smb,167,239.67
U-029159,mid,67,684.13
U-029160,mid,109,703.08
U-029161,smb,317,229.01
U-029162,mid,139,825.11
U-029163,smb,338,337.74
U-029164,smb,48,336.17
U-029165,strategic,330,5559.61
U-029166,smb,241,107.97
U-029167,smb,293,206.42
U-029168,large,437,1713.12
U-029169,mid,284,473.31
U-029170,smb,343,241.95
U-029171,smb,410,305.46
U-029172,smb,63,211.09
U-029173,mid,176,618.03
U-029174,mid,414,527.62
U-029175,mid,339,699.29
U-029176,smb,354,301.07
U-029177,smb,427,289.2
U-029178,smb,216,201.95
U-029179,smb,425,279.17
U-029180,smb,442,177.22
U-029181,mid,94,527.44
U-029182,smb,499,165.37
U-029183,smb,108,175.64
U-029184,smb,503,270.9
U-029185,smb,75,289.82
U-029186,large,194,1512.84
U-029187,smb,378,213.55
U-029188,mid,247,869.61
U-029189,mid,370,349.39
U-029190,smb,597,244.99
U-029191,mid,166,367.92
U-029192,mid,331,588.54
U-029193,mid,232,741.08
U-029194,large,84,1452.62
U-029195,smb,336,199.58
U-029196,strategic,172,4432.16
U-029197,strategic,489,3021.76
U-029198,mid,380,755.8
U-029199,mid,18,759.57
U-029200,mid,435,440.37
U-029201,large,310,1120.63
U-029202,large,350,1020.65
U-029203,mid,452,978.01
U-029204,smb,438,330.6
U-029205,smb,60,229.04
U-029206,smb,89,215.16
U-029207,smb,97,205.27
U-029208,smb,152,285.76
U-029209,mid,42,546.75
U-029210,smb,171,216.61
U-029211,large,566,1565.61
U-029212,strategic,158,6151.7
U-029213,strategic,497,6705.1
U-029214,smb,72,127.93
U-029215,smb,406,264.05
U-029216,smb,263,126.24
U-029217,smb,341,266.0
U-029218,mid,190,801.01
U-029219,smb,548,209.38
U-029220,smb,63,164.14
U-029221,smb,244,267.84
U-029222,smb,533,220.98
U-029223,smb,23,138.85
U-029224,smb,304,367.44
U-029225,smb,509,277.11
U-029226,mid,440,548.56
U-029227,smb,515,109.39
U-029228,smb,99,229.73
U-029229,smb,16,274.12
U-029230,smb,35,234.81
U-029231,smb,166,206.94
U-029232,mid,81,542.35
U-029233,smb,321,316.82
U-029234,smb,445,180.66
U-029235,smb,95,197.54
U-029236,smb,85,188.86
U-029237,smb,586,301.11
U-029238,smb,59,355.39
U-029239,smb,125,203.98
U-029240,smb,543,246.09
U-029241,smb,508,180.48
U-029242,smb,44,280.29
U-029243,mid,157,693.71
U-029244,smb,243,241.73
U-029245,smb,158,215.86
U-029246,mid,207,425.13
U-029247,smb,521,163.05
U-029248,smb,426,198.98
U-029249,smb,178,219.58
U-029250,large,173,873.25
U-029251,mid,575,704.74
U-029252,smb,181,187.56
U-029253,large,533,503.18
U-029254,large,151,2067.73
U-029255,smb,357,189.7
U-029256,smb,470,224.5
U-029257,smb,142,268.87
U-029258,smb,224,363.2
U-029259,large,210,877.25
U-029260,smb,442,198.98
U-029261,large,61,1526.95
U-029262,smb,333,182.29
U-029263,smb,293,257.61
U-029264,smb,312,159.65
U-029265,smb,507,125.18
U-029266,mid,526,812.27
U-029267,smb,93,332.13
U-029268,smb,206,89.82
U-029269,smb,101,253.13
U-029270,smb,592,92.32
U-029271,strategic,126,3188.96
U-029272,smb,574,327.26
U-029273,smb,346,246.88
U-029274,smb,416,205.5
U-029275,large,506,1223.4
U-029276,smb,28,157.82
U-029277,smb,416,241.45
U-029278,smb,152,239.03
U-029279,smb,270,196.47
U-029280,mid,0,602.89
U-029281,smb,499,300.37
U-029282,smb,320,197.31
U-029283,mid,286,454.43
U-029284,smb,354,208.28
U-029285,smb,228,257.76
U-029286,smb,486,419.08
U-029287,mid,65,507.93
U-029288,smb,568,177.47
U-029289,smb,431,172.44
U-029290,smb,439,222.78
U-029291,large,23,2020.96
U-029292,strategic,27,4612.98
U-029293,smb,339,205.21
U-029294,smb,404,247.31
U-029295,smb,325,225.75
U-029296,mid,205,532.91
U-029297,smb,259,272.76
U-029298,smb,275,316.46
U-029299,smb,570,175.27
U-029300,large,182,1733.12
U-029301,smb,595,227.02
U-029302,smb,472,306.01
U-029303,smb,419,218.65
U-029304,mid,498,312.01
U-029305,strategic,343,3506.24
U-029306,mid,329,635.4
U-029307,large,480,666.2
U-029308,smb,405,451.85
U-029309,large,378,1473.49
U-029310,mid,189,469.6
U-029311,smb,229,354.66
U-029312,mid,359,579.63
U-029313,smb,477,220.71
U-029314,smb,164,196.97
U-029315,smb,155,346.19
U-029316,mid,408,498.38
U-029317,smb,100,281.0
U-029318,smb,584,299.59
U-029319,smb,584,366.6
U-029320,smb,449,154.73
U-029321,mid,370,503.4
U-029322,large,288,1352.32
U-029323,smb,255,288.54
U-029324,smb,290,214.54
U-029325,smb,247,238.62
U-029326,smb,454,322.12
U-029327,mid,245,780.56
U-029328,smb,222,208.6
U-029329,smb,409,185.26
U-029330,smb,464,291.1
U-029331,mid,102,563.64
U-029332,large,390,1204.19
U-029333,smb,72,322.04
U-029334,smb,421,346.53
U-029335,smb,234,146.38
U-029336,smb,462,263.76
U-029337,smb,129,287.15
U-029338,large,320,1414.59
U-029339,smb,166,260.59
U-029340,large,475,706.21
U-029341,mid,149,534.69
U-029342,smb,181,422.99
U-029343,mid,192,800.48
U-029344,mid,235,657.56
U-029345,smb,584,350.92
U-029346,smb,481,188.89
U-029347,smb,339,342.49
U-029348,mid,369,537.6
U-029349,smb,473,312.95
U-029350,smb,176,296.54
U-029351,large,428,1548.63
U-029352,smb,404,184.33
U-029353,smb,446,162.4
U-029354,mid,185,495.71
U-029355,large,252,1141.15
U-029356,large,564,1836.49
U-029357,mid,550,906.11
U-029358,large,452,1171.82
U-029359,smb,595,236.65
U-029360,smb,584,265.44
U-029361,smb,419,194.53
U-029362,mid,115,852.47
U-029363,smb,78,220.76
U-029364,mid,523,405.06
U-029365,smb,34,99.57
U-029366,smb,558,286.46
U-029367,smb,491,330.65
U-029368,smb,542,177.26
U-029369,smb,3,278.62
U-029370,mid,16,466.76
U-029371,large,541,1968.4
U-029372,smb,212,286.54
U-029373,smb,478,330.64
U-029374,mid,485,386.79
U-029375,smb,304,264.87
U-029376,smb,243,231.79
U-029377,mid,291,593.29
U-029378,mid,319,676.08
U-029379,mid,587,505.62
U-029380,smb,41,221.62
U-029381,smb,50,297.86
U-029382,smb,558,287.02
U-029383,smb,599,234.82
U-029384,smb,208,108.75
U-029385,smb,274,332.0
U-029386,mid,74,806.99
U-029387,smb,17,217.84
U-029388,smb,482,197.1
U-029389,smb,229,347.35
U-029390,smb,434,240.49
U-029391,smb,5,352.64
U-029392,mid,145,392.57
U-029393,smb,27,173.29
U-029394,smb,35,334.35
U-029395,large,551,669.49
U-029396,smb,466,309.14
U-029397,smb,69,230.87
U-029398,smb,141,245.51
U-029399,large,32,2035.6
U-029400,large,302,1563.9
U-029401,smb,44,261.91
U-029402,smb,465,216.83
U-029403,mid,319,742.37
U-029404,mid,189,356.66
U-029405,mid,296,433.49
U-029406,smb,399,140.93
U-029407,smb,183,235.29
U-029408,mid,551,666.7
U-029409,large,431,1953.6
U-029410,smb,572,390.6
U-029411,mid,461,544.04
U-029412,smb,552,281.99
U-029413,smb,378,325.76
U-029414,smb,23,186.42
U-029415,smb,159,68.97
U-029416,mid,574,744.28
U-029417,smb,219,210.1
U-029418,smb,37,231.64
U-029419,mid,311,483.09
U-029420,smb,312,160.89
U-029421,mid,10,395.55
U-029422,large,274,1913.16
U-029423,mid,572,732.17
U-029424,smb,355,230.56
U-029425,large,519,1559.08
U-029426,smb,14,304.25
U-029427,smb,543,202.17
U-029428,smb,170,130.72
U-029429,large,295,2067.8
U-029430,smb,246,278.88
U-029431,smb,409,259.89
U-029432,smb,226,228.19
U-029433,mid,251,609.09
U-029434,large,35,1717.95
U-029435,large,207,1786.69
U-029436,mid,210,518.32
U-029437,large,152,1514.17
U-029438,mid,195,481.33
U-029439,smb,573,339.07
U-029440,smb,53,176.67
U-029441,smb,499,230.33
U-029442,smb,565,209.54
U-029443,smb,511,198.05
U-029444,smb,585,288.77
U-029445,mid,33,532.46
U-029446,smb,584,232.58
U-029447,mid,185,718.77
U-029448,mid,35,471.4
U-029449,smb,163,242.92
U-029450,smb,519,118.89
U-029451,smb,278,332.28
U-029452,large,148,2158.68
U-029453,smb,42,349.26
U-029454,mid,104,695.82
U-029455,smb,593,332.49
U-029456,smb,51,197.63
U-029457,mid,38,712.25
U-029458,mid,32,674.3
U-029459,smb,418,233.97
U-029460,smb,496,240.28
U-029461,mid,149,548.44
U-029462,smb,493,225.54
U-029463,large,208,1454.06
U-029464,smb,260,263.67
U-029465,smb,295,171.95
U-029466,mid,398,742.43
U-029467,smb,481,443.29
U-029468,large,111,1301.68
U-029469,smb,480,156.3
U-029470,large,37,2079.33
U-029471,smb,26,301.5
U-029472,smb,37,334.51
U-029473,smb,139,243.51
U-029474,mid,222,506.91
U-029475,large,188,1268.83
U-029476,smb,495,293.02
U-029477,smb,576,32.87
U-029478,large,463,1538.57
U-029479,smb,275,206.77
U-029480,smb,529,388.54
U-029481,smb,441,299.5
U-029482,smb,241,250.55
U-029483,smb,188,198.15
U-029484,smb,272,195.47
U-029485,smb,352,184.59
U-029486,large,29,1637.22
U-029487,large,292,1166.43
U-029488,smb,560,198.76
U-029489,mid,170,680.52
U-029490,smb,591,267.17
U-029491,large,237,1542.28
U-029492,large,284,1583.26
U-029493,smb,590,209.38
U-029494,smb,272,284.55
U-029495,smb,0,284.17
U-029496,smb,413,210.77
U-029497,smb,453,265.64
U-029498,smb,152,401.81
U-029499,smb,451,345.45
U-029500,large,339,1428.43
U-029501,smb,577,218.78
U-029502,smb,168,338.91
U-029503,smb,281,312.87
U-029504,smb,480,241.72
U-029505,smb,580,185.09
U-029506,smb,396,190.25
U-029507,large,73,1327.05
U-029508,mid,486,270.0
U-029509,mid,186,539.95
U-029510,smb,316,176.74
U-029511,smb,3,229.69
U-029512,mid,10,583.96
U-029513,large,416,1648.09
U-029514,mid,317,388.85
U-029515,mid,429,367.93
U-029516,smb,380,242.87
U-029517,smb,183,91.31
U-029518,smb,141,208.02
U-029519,mid,128,546.41
U-029520,mid,335,711.92
U-029521,large,569,1069.78
U-029522,large,545,1278.9
U-029523,smb,488,368.27
U-029524,mid,251,654.37
U-029525,mid,588,495.33
U-029526,smb,266,214.85
U-029527,smb,111,243.11
U-029528,large,581,1719.32
U-029529,smb,438,266.95
U-029530,smb,108,137.31
U-029531,smb,184,253.84
U-029532,smb,266,232.11
U-029533,mid,531,449.94
U-029534,smb,517,242.95
U-029535,smb,16,260.16
U-029536,mid,482,788.92
U-029537,mid,479,475.19
U-029538,mid,34,534.57
U-029539,smb,527,312.54
U-029540,mid,276,419.87
U-029541,mid,269,445.29
U-029542,smb,114,251.57
U-029543,smb,215,246.9
U-029544,smb,0,392.46
U-029545,large,581,1633.32
U-029546,mid,125,663.56
U-029547,smb,250,219.27
U-029548,smb,381,152.88
U-029549,smb,213,273.06
U-029550,mid,428,532.99
U-029551,large,293,1124.09
U-029552,smb,499,106.54
U-029553,mid,78,438.34
U-029554,mid,232,412.08
U-029555,smb,171,262.74
U-029556,smb,482,123.05
U-029557,mid,456,702.74
U-029558,mid,276,479.23
U-029559,smb,457,227.44
U-029560,mid,98,649.26
U-029561,smb,471,294.93
U-029562,large,281,2493.19
U-029563,smb,63,175.44
U-029564,large,491,1809.48
U-029565,mid,111,573.07
U-029566,large,524,1234.49
U-029567,mid,90,586.97
U-029568,mid,106,547.47
U-029569,large,149,2350.46
U-029570,smb,444,219.11
U-029571,mid,471,538.97
U-029572,large,100,1733.28
U-029573,smb,207,311.27
U-029574,smb,217,252.46
U-029575,mid,517,695.59
U-029576,mid,398,754.46
U-029577,mid,105,451.15
U-029578,smb,73,306.04
U-029579,smb,234,182.11
U-029580,smb,146,189.0
U-029581,smb,23,242.78
U-029582,smb,472,236.42
U-029583,mid,163,724.81
U-029584,large,477,1160.31
U-029585,mid,153,881.41
U-029586,smb,20,381.61
U-029587,smb,94,154.76
U-029588,smb,233,343.73
U-029589,smb,142,276.93
U-029590,smb,76,27.7
U-029591,mid,81,485.56
U-029592,smb,401,295.36
U-029593,smb,155,265.41
U-029594,smb,545,304.34
U-029595,smb,429,349.68
U-029596,smb,547,318.76
U-029597,strategic,381,4080.03
U-029598,smb,489,248.54
U-029599,smb,589,295.9
U-029600,mid,499,494.83
U-029601,strategic,1,3369.74
U-029602,smb,143,277.43
U-029603,mid,145,811.22
U-029604,smb,87,306.73
U-029605,mid,123,843.75
U-029606,smb,145,277.08
U-029607,smb,368,278.58
U-029608,smb,592,213.92
U-029609,smb,384,277.93
U-029610,smb,26,312.95
U-029611,smb,409,298.15
U-029612,smb,363,196.58
U-029613,mid,267,543.16
U-029614,smb,176,149.03
U-029615,smb,461,203.2
U-029616,smb,416,251.41
U-029617,smb,434,97.65
U-029618,mid,195,563.79
U-029619,smb,542,193.15
U-029620,smb,208,258.33
U-029621,smb,72,193.45
U-029622,mid,15,399.5
U-029623,mid,545,891.06
U-029624,large,70,1600.66
U-029625,mid,421,475.54
U-029626,mid,318,613.97
U-029627,smb,78,356.17
U-029628,mid,483,862.4
U-029629,mid,317,607.48
U-029630,smb,76,282.73
U-029631,large,444,1974.35
U-029632,mid,149,507.68
U-029633,mid,578,930.94
U-029634,mid,169,598.63
U-029635,large,362,1375.54
U-029636,smb,224,179.21
U-029637,mid,352,179.37
U-029638,smb,181,206.93
U-029639,smb,258,232.78
U-029640,mid,354,759.81
U-029641,smb,301,228.5
U-029642,smb,455,222.46
U-029643,smb,128,109.31
U-029644,smb,445,171.02
U-029645,smb,183,276.37
U-029646,large,449,1217.25
U-029647,large,530,1528.14
U-029648,smb,73,248.9
U-029649,smb,116,184.4
U-029650,large,359,1461.97
U-029651,large,450,1199.71
U-029652,mid,492,651.88
U-029653,large,91,933.65
U-029654,smb,296,360.71
U-029655,smb,536,306.6
U-029656,mid,411,640.54
U-029657,smb,491,172.15
U-029658,large,26,1115.24
U-029659,smb,43,214.89
U-029660,smb,516,255.34
U-029661,smb,525,290.08
U-029662,smb,482,115.84
U-029663,smb,387,265.15
U-029664,mid,487,844.93
U-029665,mid,240,736.5
U-029666,smb,117,213.51
U-029667,smb,30,221.29
U-029668,smb,398,383.42
U-029669,smb,475,307.19
U-029670,smb,48,306.98
U-029671,mid,221,549.07
U-029672,smb,359,193.7
U-029673,mid,107,617.4
U-029674,mid,137,733.84
U-029675,smb,495,305.92
U-029676,mid,173,695.86
U-029677,smb,234,179.76
U-029678,smb,508,228.66
U-029679,smb,214,234.12
U-029680,smb,78,299.99
U-029681,large,175,1162.86
U-029682,smb,131,391.03
U-029683,smb,7,160.44
U-029684,mid,467,496.33
U-029685,smb,291,325.52
U-029686,mid,159,576.98
U-029687,smb,326,245.09
U-029688,smb,528,273.7
U-029689,mid,596,427.11
U-029690,mid,356,544.57
U-029691,smb,176,365.72
U-029692,mid,423,441.44
U-029693,smb,553,179.24
U-029694,mid,75,390.41
U-029695,smb,232,152.73
U-029696,smb,118,246.46
U-029697,smb,175,200.85
U-029698,mid,452,388.14
U-029699,smb,420,302.18
U-029700,smb,416,296.17
U-029701,smb,14,337.71
U-029702,large,320,1114.76
U-029703,smb,49,287.96
U-029704,mid,160,297.68
U-029705,smb,37,224.95
U-029706,mid,160,625.59
U-029707,smb,370,271.95
U-029708,smb,125,232.01
U-029709,mid,352,624.44
U-029710,mid,375,760.79
U-029711,smb,8,228.06
U-029712,smb,99,286.58
U-029713,smb,288,288.17
U-029714,mid,286,558.09
U-029715,large,263,1782.25
U-029716,smb,251,329.55
U-029717,mid,15,416.21
U-029718,large,489,272.67
U-029719,smb,443,259.54
U-029720,mid,153,718.29
U-029721,mid,173,734.23
U-029722,smb,358,335.0
U-029723,smb,519,190.03
U-029724,mid,207,712.13
U-029725,smb,71,317.45
U-029726,smb,216,208.16
U-029727,smb,303,285.75
U-029728,smb,291,173.85
U-029729,smb,259,154.01
U-029730,mid,563,561.29
U-029731,large,497,1578.68
U-029732,smb,130,211.71
U-029733,smb,252,221.65
U-029734,mid,560,519.68
U-029735,large,194,1443.63
U-029736,smb,83,202.07
U-029737,mid,128,855.28
U-029738,mid,252,560.6
U-029739,mid,73,713.41
U-029740,smb,324,295.96
U-029741,smb,511,291.3
U-029742,smb,105,171.96
U-029743,smb,563,139.39
U-029744,large,388,1736.6
U-029745,mid,375,821.34
U-029746,smb,169,236.5
U-029747,mid,522,772.87
U-029748,mid,163,612.94
U-029749,large,540,1881.54
U-029750,smb,586,148.9
U-029751,smb,562,285.94
U-029752,smb,208,240.19
U-029753,smb,115,224.63
U-029754,smb,91,151.04
U-029755,smb,395,260.25
U-029756,smb,35,330.5
U-029757,smb,242,264.68
U-029758,smb,245,89.08
U-029759,smb,431,252.8
U-029760,smb,397,213.37
U-029761,strategic,92,2123.95
U-029762,smb,584,266.7
U-029763,smb,92,305.62
U-029764,smb,40,230.8
U-029765,mid,409,504.6
U-029766,smb,296,276.74
U-029767,smb,390,122.08
U-029768,smb,538,158.89
U-029769,smb,318,314.32
U-029770,large,539,1141.43
U-029771,large,298,1779.51
U-029772,large,140,1181.68
U-029773,mid,491,566.16
U-029774,smb,565,298.44
U-029775,mid,335,402.68
U-029776,smb,549,124.08
U-029777,strategic,590,3810.39
U-029778,large,426,1652.97
U-029779,mid,109,620.73
U-029780,smb,455,378.5
U-029781,large,205,2197.94
U-029782,smb,350,160.68
U-029783,smb,313,159.28
U-029784,mid,311,365.02
U-029785,smb,91,167.12
U-029786,smb,11,220.68
U-029787,large,223,1365.52
U-029788,smb,36,331.69
U-029789,mid,512,400.06
U-029790,mid,180,690.0
U-029791,smb,164,134.15
U-029792,large,416,2131.33
U-029793,mid,534,709.98
U-029794,smb,68,207.82
U-029795,smb,61,317.05
U-029796,mid,74,573.25
U-029797,smb,511,234.96
U-029798,strategic,408,6398.71
U-029799,mid,83,667.0
U-029800,smb,105,145.31
U-029801,smb,577,356.17
U-029802,smb,155,165.15
U-029803,smb,411,327.32
U-029804,strategic,167,5744.19
U-029805,mid,562,344.9
U-029806,smb,410,210.88
U-029807,smb,332,265.16
U-029808,smb,286,105.66
U-029809,large,534,1767.5
U-029810,smb,456,202.92
U-029811,mid,260,700.62
U-029812,large,203,1431.5
U-029813,smb,352,236.64
U-029814,mid,401,639.7
U-029815,smb,494,267.86
U-029816,strategic,47,4484.17
U-029817,smb,501,342.4
U-029818,smb,340,303.34
U-029819,smb,69,151.78
U-029820,smb,440,237.83
U-029821,smb,61,275.01
U-029822,smb,508,158.82
U-029823,smb,130,347.9
U-029824,smb,167,363.79
U-029825,smb,325,308.6
U-029826,mid,573,265.68
U-029827,smb,348,242.24
U-029828,mid,48,308.57
U-029829,mid,422,681.6
U-029830,smb,479,244.81
U-029831,smb,395,446.92
U-029832,smb,288,195.29
U-029833,large,321,1410.99
U-029834,smb,187,349.76
U-029835,smb,52,293.82
U-029836,smb,524,199.2
U-029837,smb,369,178.59
U-029838,mid,141,591.21
U-029839,smb,252,396.84
U-029840,smb,598,290.51
U-029841,large,324,1412.47
U-029842,mid,53,710.25
U-029843,mid,104,423.38
U-029844,mid,476,491.07
U-029845,smb,499,304.06
U-029846,mid,237,951.33
U-029847,smb,489,143.61
U-029848,mid,204,702.44
U-029849,smb,575,209.89
U-029850,mid,379,759.42
U-029851,smb,16,351.2
U-029852,mid,455,495.1
U-029853,mid,169,600.35
U-029854,mid,228,565.72
U-029855,smb,56,305.67
U-029856,strategic,237,3283.87
U-029857,smb,424,196.09
U-029858,smb,334,234.77
U-029859,smb,331,178.4
U-029860,smb,434,189.58
U-029861,mid,169,783.36
U-029862,large,463,1256.97
U-029863,smb,526,162.01
U-029864,large,319,2086.24
U-029865,smb,216,236.98
U-029866,smb,76,204.79
U-029867,large,71,1545.51
U-029868,smb,1,351.46
U-029869,smb,510,430.86
U-029870,smb,509,200.81
U-029871,mid,392,750.89
U-029872,smb,397,162.3
U-029873,mid,293,411.38
U-029874,smb,568,42.67
U-029875,smb,248,146.32
U-029876,mid,372,769.53
U-029877,mid,441,771.09
U-029878,smb,178,150.61
U-029879,mid,202,457.71
U-029880,mid,550,796.43
U-029881,smb,413,208.2
U-029882,mid,466,951.88
U-029883,smb,158,180.39
U-029884,mid,144,529.25
U-029885,smb,454,149.47
U-029886,strategic,371,4090.88
U-029887,mid,247,1093.6
U-029888,mid,474,414.55
U-029889,large,484,1671.47
U-029890,mid,586,673.13
U-029891,smb,252,185.5
U-029892,smb,99,190.39
U-029893,smb,597,267.06
U-029894,mid,530,620.53
U-029895,smb,564,81.79
U-029896,mid,489,467.79
U-029897,mid,503,565.83
U-029898,smb,132,188.8
U-029899,smb,566,219.43
U-029900,smb,378,254.18
U-029901,smb,8,279.24
U-029902,smb,516,157.56
U-029903,smb,586,242.01
U-029904,smb,344,185.26
U-029905,mid,335,520.4
U-029906,smb,175,241.12
U-029907,smb,455,251.48
U-029908,smb,599,304.62
U-029909,smb,384,136.28
U-029910,smb,485,354.28
U-029911,smb,325,162.49
U-029912,mid,22,458.57
U-029913,smb,502,247.01
U-029914,large,119,793.16
U-029915,mid,417,858.28
U-029916,smb,75,349.37
U-029917,mid,563,564.89
U-029918,smb,547,244.16
U-029919,smb,543,289.2
U-029920,smb,229,362.2
U-029921,smb,290,283.69
U-029922,smb,48,261.23
U-029923,mid,404,516.07
U-029924,mid,130,791.99
U-029925,mid,188,340.44
U-029926,mid,295,604.82
U-029927,mid,157,704.5
U-029928,smb,598,127.37
U-029929,smb,587,271.94
U-029930,mid,11,515.89
U-029931,smb,185,320.25
U-029932,smb,459,81.88
U-029933,smb,566,222.72
U-029934,smb,86,222.12
U-029935,strategic,85,2203.3
U-029936,mid,77,653.73
U-029937,smb,238,153.6
U-029938,smb,125,176.46
U-029939,mid,160,598.78
U-029940,smb,286,128.49
U-029941,smb,224,154.03
U-029942,smb,60,139.38
U-029943,smb,428,193.84
U-029944,smb,380,299.2
U-029945,mid,441,524.35
U-029946,smb,35,362.52
U-029947,smb,578,233.08
U-029948,smb,351,241.76
U-029949,smb,530,153.37
U-029950,strategic,167,5870.39
U-029951,mid,506,744.76
U-029952,large,74,1614.21
U-029953,mid,129,181.95
U-029954,smb,411,260.65
U-029955,large,386,1613.19
U-029956,smb,371,238.62
U-029957,mid,437,725.63
U-029958,smb,370,269.08
U-029959,smb,393,151.95
U-029960,large,93,1309.86
U-029961,smb,525,244.97
U-029962,smb,476,180.04
U-029963,smb,63,230.81
U-029964,mid,558,657.93
U-029965,smb,471,218.65
U-029966,smb,268,245.71
U-029967,smb,170,224.06
U-029968,large,251,1583.75
U-029969,smb,274,233.95
U-029970,large,209,1081.51
U-029971,smb,537,381.87
U-029972,smb,432,141.45
