account_ref,plan,support_tier,theme,tenure_months,monthly_spend,sessions_week,churned
102335,basic,email,light,26.2,761.3,13.23,0
109353,pro,none,light,18.8,663.61,7.61,1
105241,pro,priority,light,20.4,708.85,7.61,0
103095,basic,email,light,8.3,514.19,11.03,0
103213,basic,email,dark,16.1,546.74,13.24,1
103677,pro,email,light,13.5,342.3,1.49,1
105590,pro,none,light,18.8,587.18,11.48,0
105783,basic,email,dark,37.6,1024.45,5.84,1
109429,pro,none,dark,9.0,304.49,9.3,0
108983,pro,none,light,9.5,599.26,10.48,0
110503,basic,none,dark,14.5,547.74,11.15,0
105484,pro,none,light,13.3,343.26,8.47,0
108180,basic,email,light,24.5,1005.79,11.95,0
111494,basic,none,light,18.5,720.79,2.06,1
103142,basic,none,light,12.6,431.03,13.48,0
109836,enterprise,dedicated,dark,29.0,1178.28,12.35,0
102785,pro,none,light,8.1,591.25,4.35,1
102560,pro,email,light,22.5,831.82,8.35,0
106882,enterprise,email,light,25.8,951.84,14.66,0
107040,pro,none,light,16.9,386.1,6.53,0
108011,basic,none,light,14.0,469.39,5.98,1
106836,pro,email,light,0.1,242.68,6.93,0
109487,basic,none,dark,21.4,667.25,6.38,1
104681,basic,email,dark,14.3,633.86,10.03,0
101442,pro,none,light,19.8,567.25,9.21,0
110015,pro,email,light,19.1,701.06,12.67,1
103624,enterprise,dedicated,dark,26.1,839.26,12.61,0
102388,basic,none,dark,13.0,656.4,10.87,0
110120,basic,email,light,15.7,327.67,11.86,0
109710,basic,none,dark,21.7,697.33,10.47,1
106030,enterprise,email,dark,17.9,632.14,8.22,0
101667,basic,dedicated,dark,5.6,364.59,7.82,1
100621,basic,none,dark,33.3,863.71,16.84,0
101060,basic,none,dark,5.1,325.62,5.84,1
103451,basic,none,light,20.2,853.09,12.94,0
103552,pro,priority,light,11.7,589.75,11.7,0
107519,basic,dedicated,light,22.8,480.22,11.06,0
102529,basic,dedicated,light,24.5,804.88,4.71,1
107778,pro,none,dark,10.5,565.33,7.61,1
111232,basic,priority,dark,20.1,592.88,12.79,0
107921,basic,none,dark,8.4,337.56,8.42,1
108612,pro,email,dark,21.1,682.05,18.79,0
105056,basic,priority,light,10.0,631.05,10.51,1
107680,basic,dedicated,dark,17.3,618.94,11.7,0
109880,basic,priority,light,7.4,564.76,11.81,0
100711,basic,dedicated,light,20.0,720.41,11.73,0
110402,enterprise,email,dark,30.6,813.09,10.05,0
106548,basic,none,light,24.1,543.11,3.48,1
100696,pro,priority,light,25.8,800.97,7.47,1
109427,enterprise,priority,light,26.3,770.85,11.68,0
104122,basic,none,light,19.6,809.99,3.06,1
100838,pro,priority,light,28.8,926.32,10.83,0
109604,basic,priority,light,15.9,481.99,13.65,0
101927,pro,email,light,26.6,793.71,12.01,0
101028,basic,none,light,30.2,791.79,6.49,1
109756,pro,none,dark,25.5,767.46,6.63,0
110205,enterprise,email,light,18.2,810.27,10.25,0
106408,pro,email,dark,25.6,982.76,10.63,0
104405,pro,email,light,26.3,777.05,15.56,0
107544,pro,email,dark,16.7,789.46,7.0,1
106457,basic,dedicated,light,24.9,740.7,15.01,0
100692,pro,none,dark,12.7,393.59,11.2,0
103340,basic,dedicated,dark,14.1,822.6,11.95,0
108372,pro,none,light,28.1,938.28,9.04,0
103631,basic,email,dark,18.4,803.62,5.58,0
102579,pro,email,dark,23.7,978.13,6.37,1
105211,basic,email,dark,13.8,405.54,7.75,1
109761,enterprise,email,light,6.8,468.7,15.08,0
109919,basic,dedicated,dark,15.6,749.23,11.19,1
111716,basic,email,light,26.0,777.36,11.16,0
107819,basic,none,light,29.2,814.89,5.62,1
111735,basic,none,light,17.4,525.52,4.24,0
103654,basic,none,light,24.6,775.72,7.68,0
107233,pro,none,light,21.3,687.22,13.41,0
109680,enterprise,none,dark,17.5,572.54,11.98,0
100639,pro,priority,dark,1.9,277.85,9.6,0
103005,basic,email,light,23.2,739.4,13.13,1
105946,basic,email,light,11.2,546.59,9.3,0
108579,basic,email,dark,27.3,940.64,8.08,1
111343,basic,email,dark,9.8,363.72,2.86,1
102133,basic,none,light,21.4,674.27,6.83,1
104842,basic,email,light,10.0,578.38,5.35,1
106605,basic,none,light,20.2,530.5,12.34,0
111116,pro,none,light,16.3,688.03,11.98,0
103550,basic,none,light,13.6,706.22,12.18,0
103293,basic,none,light,32.6,838.9,8.21,0
106657,basic,dedicated,dark,26.3,751.34,10.84,0
109071,basic,priority,dark,37.5,950.1,8.61,1
102318,pro,priority,dark,16.3,540.88,6.07,0
104731,enterprise,priority,dark,25.9,589.55,11.5,1
110727,basic,none,dark,27.0,721.57,13.49,1
106027,enterprise,none,dark,7.5,365.13,14.09,0
100662,basic,email,light,23.0,479.22,8.56,0
105469,basic,email,dark,1.8,74.12,8.83,0
100238,enterprise,none,dark,2.6,364.49,14.51,0
105022,basic,email,light,17.5,462.4,9.35,1
106438,pro,dedicated,light,18.4,750.5,8.02,0
104709,basic,none,dark,25.3,813.71,8.48,1
111747,pro,none,light,0.1,92.55,4.63,0
101770,pro,priority,light,7.6,448.37,14.65,0
103363,basic,priority,light,34.1,1055.6,12.68,0
102010,basic,none,light,15.2,521.64,4.08,1
101879,basic,priority,light,30.6,966.16,9.36,0
100326,basic,dedicated,light,25.6,728.93,10.82,0
108168,pro,priority,light,6.8,348.25,10.07,0
105014,basic,email,light,5.5,232.23,9.83,1
101379,pro,priority,dark,21.7,733.51,14.2,0
109563,pro,none,dark,14.6,514.32,8.85,0
109667,pro,email,dark,16.0,468.13,15.29,0
109777,pro,none,light,20.8,844.18,3.81,1
100275,pro,email,light,17.5,610.28,16.39,0
104346,basic,none,dark,8.1,483.26,4.13,1
110476,pro,email,dark,12.7,391.44,13.04,0
101932,pro,none,dark,11.8,510.83,8.14,1
104093,pro,none,dark,30.2,876.36,8.14,0
103899,basic,email,dark,16.5,610.56,15.68,0
110028,basic,email,dark,23.8,605.5,8.82,0
105147,pro,none,dark,11.6,626.63,9.85,0
110740,basic,dedicated,light,20.9,785.87,9.0,0
108186,basic,email,light,1.3,362.56,8.43,0
106071,pro,email,light,8.0,554.08,9.44,0
102577,pro,priority,dark,40.6,856.56,14.24,0
108113,pro,none,light,9.5,547.46,8.79,0
108953,pro,none,light,22.9,843.49,10.38,0
106705,basic,none,light,26.5,786.5,9.47,1
109812,basic,none,light,8.6,430.09,15.38,0
101491,basic,none,light,23.3,774.58,8.68,0
103990,enterprise,none,light,0.1,128.49,7.8,0
110685,basic,email,dark,33.1,826.49,8.34,0
104217,pro,none,dark,18.3,647.34,4.05,1
111062,enterprise,priority,dark,18.1,443.3,8.37,0
100177,pro,priority,light,16.2,745.48,10.84,0
108635,pro,none,light,21.6,574.63,13.05,0
110617,basic,email,dark,0.1,204.3,5.88,1
111607,pro,email,light,13.4,526.2,10.99,0
102311,basic,email,light,13.2,687.38,10.95,1
106400,enterprise,dedicated,light,20.1,749.6,11.71,0
108969,enterprise,email,dark,25.0,792.98,14.92,0
103932,basic,none,light,24.8,703.79,0.0,1
107977,pro,none,light,11.8,458.29,5.43,1
100932,basic,email,dark,9.6,469.1,6.17,0
105841,basic,email,dark,13.7,415.81,6.96,1
104458,basic,none,light,15.9,710.24,9.6,0
103108,basic,none,dark,4.7,319.01,16.67,0
110585,enterprise,none,light,17.3,656.22,7.38,0
103756,basic,none,light,24.6,715.75,8.91,1
110839,basic,priority,light,13.0,545.81,10.23,0
110031,basic,priority,dark,32.9,969.78,11.61,0
104528,basic,none,dark,13.6,609.56,8.93,1
107468,pro,none,dark,32.0,982.74,7.67,1
100226,pro,email,dark,16.8,673.91,5.74,0
105924,pro,priority,light,15.5,624.33,9.11,0
104495,basic,email,dark,13.0,460.13,9.56,1
104534,pro,email,light,10.6,592.96,6.31,1
108258,basic,none,light,23.7,908.74,10.0,0
109491,pro,email,dark,24.3,812.45,12.74,0
102803,basic,dedicated,light,29.0,926.44,7.18,1
100415,basic,priority,light,8.2,524.05,7.17,1
109441,basic,none,dark,28.4,664.4,12.73,0
109522,pro,none,light,9.6,602.72,15.49,0
110364,pro,none,dark,24.8,798.38,5.75,1
100666,pro,email,light,15.3,760.46,16.14,0
109558,pro,none,light,10.3,589.23,1.39,1
110752,basic,none,dark,11.2,613.95,7.91,0
105503,basic,priority,light,22.7,693.84,12.07,0
100862,pro,email,light,17.7,505.86,7.4,0
108139,enterprise,none,dark,18.1,398.87,10.52,0
101664,basic,none,light,1.1,483.76,11.3,0
100285,basic,email,light,41.9,988.81,13.27,0
100931,basic,none,dark,3.7,138.11,13.03,0
108836,enterprise,email,dark,14.7,728.05,10.15,1
103578,enterprise,none,dark,31.9,845.32,12.38,0
108156,pro,none,dark,40.0,1024.63,7.43,1
107760,basic,priority,dark,22.5,756.62,14.92,0
109682,pro,priority,dark,23.6,957.23,6.46,1
110884,basic,email,light,20.7,736.07,14.65,0
110886,basic,email,dark,4.1,287.75,6.0,1
101931,enterprise,dedicated,dark,21.5,771.54,14.44,0
102430,pro,priority,light,15.3,641.28,5.38,1
105817,pro,email,light,0.1,282.93,12.23,0
109880,pro,priority,dark,15.6,523.25,12.45,0
100077,pro,email,dark,18.4,679.81,10.1,0
109721,basic,dedicated,light,16.3,433.98,10.11,0
109025,pro,email,light,16.6,481.94,10.32,0
103626,basic,email,dark,22.4,817.77,6.76,1
108967,basic,none,dark,28.1,688.39,12.08,0
108439,enterprise,dedicated,light,43.4,1107.43,8.55,0
101435,pro,none,light,33.4,916.6,6.89,1
103770,pro,priority,light,15.8,658.78,12.77,0
111542,pro,none,dark,10.3,581.05,15.05,0
104231,basic,email,dark,0.1,148.59,10.6,1
101768,basic,none,light,18.4,463.0,5.72,0
102838,pro,priority,dark,11.1,586.76,4.96,0
110370,pro,none,dark,17.5,633.75,11.69,0
108159,basic,priority,dark,7.9,415.75,2.29,1
107629,basic,email,light,14.4,595.85,3.76,1
108118,basic,none,light,21.8,549.53,5.76,1
104346,basic,email,light,10.8,508.95,4.69,1
103475,pro,email,light,6.6,375.24,8.61,0
108229,basic,priority,light,31.9,911.28,5.27,1
106986,basic,none,light,25.3,821.32,7.21,1
111126,pro,email,light,24.4,826.0,14.91,0
105914,enterprise,email,light,27.2,791.15,11.36,0
106349,basic,dedicated,light,23.5,961.56,13.45,0
111059,pro,none,light,21.8,653.75,15.2,0
106585,pro,priority,light,17.2,570.65,10.38,0
104688,basic,email,light,13.2,550.97,6.41,1
107000,basic,email,dark,26.5,936.3,5.27,1
108097,basic,none,dark,18.5,650.89,13.66,0
103391,basic,priority,dark,15.2,590.28,8.83,1
105170,basic,email,light,15.2,563.51,10.94,0
100766,basic,priority,dark,26.3,1071.63,8.1,1
101812,pro,priority,dark,16.2,532.95,8.1,0
110634,basic,none,dark,13.4,501.97,13.17,0
107200,enterprise,email,light,11.5,622.11,16.13,0
109021,pro,priority,light,11.0,473.67,9.74,0
105804,pro,none,light,10.1,703.23,9.32,0
100634,pro,email,dark,22.0,733.97,9.59,0
104281,pro,none,dark,20.2,621.38,4.65,1
109667,pro,priority,light,11.5,506.44,9.47,0
106019,basic,none,dark,29.7,682.13,4.27,1
107485,basic,none,light,9.9,583.57,8.72,1
103955,enterprise,dedicated,dark,13.5,415.33,12.79,0
106666,pro,none,dark,23.7,877.95,10.07,0
108051,pro,none,light,22.5,845.3,13.93,0
111163,basic,none,light,29.3,745.74,11.99,1
106172,pro,priority,dark,9.5,567.88,9.21,0
108711,basic,email,light,10.8,235.21,3.51,0
106552,pro,none,dark,17.1,794.04,3.23,1
108157,enterprise,none,light,10.9,594.71,17.87,0
111549,basic,email,dark,10.3,411.73,7.42,1
110068,basic,none,light,28.2,896.37,7.06,1
101733,enterprise,none,light,16.9,654.48,10.36,0
100096,basic,dedicated,light,28.3,728.86,12.17,0
107812,basic,email,dark,11.6,296.45,14.92,0
111544,basic,none,light,13.3,628.03,7.68,1
105538,pro,none,light,25.8,826.1,11.69,0
107979,pro,none,light,24.0,823.87,10.7,1
109492,pro,none,light,14.7,658.54,8.2,0
108789,enterprise,none,dark,22.6,735.52,14.1,0
103186,pro,none,dark,23.4,794.8,8.46,0
105041,basic,none,light,11.9,621.78,9.65,0
108996,basic,priority,light,27.9,854.78,10.04,0
108466,pro,email,dark,24.5,756.95,7.39,0
100853,basic,none,light,14.1,622.06,10.47,0
111421,pro,priority,light,31.9,945.67,11.51,0
109875,basic,dedicated,light,22.6,774.71,8.74,1
107397,basic,email,dark,20.0,596.85,4.18,1
109968,pro,email,dark,21.7,667.79,9.14,0
108049,basic,none,dark,27.0,843.63,12.63,0
102250,pro,none,light,22.4,774.38,10.56,0
108820,pro,none,light,13.5,480.9,13.25,0
109177,basic,none,dark,15.5,673.77,14.61,0
108310,basic,none,dark,27.3,941.46,13.42,0
104287,pro,priority,light,24.0,869.48,14.03,0
107058,enterprise,none,light,11.4,303.44,8.91,0
102632,basic,email,light,19.2,886.1,13.31,0
102463,pro,priority,light,3.8,321.69,13.08,0
110876,enterprise,none,dark,30.0,989.13,13.54,0
100351,pro,none,light,16.0,689.3,8.61,0
101219,pro,dedicated,dark,9.4,444.41,5.37,0
107974,pro,none,dark,27.0,771.85,9.06,1
104611,enterprise,priority,light,16.4,676.27,12.54,0
103435,basic,none,light,18.1,682.43,8.42,0
105498,basic,email,light,24.3,628.67,5.83,0
101971,basic,dedicated,dark,9.0,539.85,9.38,1
109151,pro,email,light,25.7,805.01,6.87,0
107555,pro,none,dark,18.4,623.12,7.78,1
109470,pro,email,dark,8.6,388.18,6.4,1
106762,enterprise,none,light,29.4,859.45,12.88,0
104620,enterprise,priority,dark,26.5,684.08,12.46,0
103869,basic,priority,light,0.1,316.69,10.01,0
111572,pro,none,light,11.8,471.04,11.3,0
107668,basic,email,light,11.7,459.29,10.11,0
108656,basic,email,dark,19.0,796.42,11.1,1
100176,pro,none,light,7.0,426.51,12.34,0
101137,basic,none,light,24.0,718.86,10.66,0
107157,basic,email,light,13.5,498.54,8.83,1
107088,basic,priority,light,10.6,386.18,11.54,0
102264,basic,priority,light,27.8,847.99,8.37,0
101405,pro,email,light,21.8,794.4,5.28,0
107705,basic,none,dark,14.4,645.78,6.61,1
101654,pro,dedicated,light,33.3,869.29,11.6,0
105298,enterprise,dedicated,light,14.4,507.62,12.26,0
108619,basic,none,light,3.0,551.17,10.33,0
102383,basic,none,dark,17.3,634.95,11.05,0
107858,basic,none,dark,25.3,778.81,16.7,0
110950,basic,none,dark,17.1,592.23,13.56,0
109247,enterprise,dedicated,dark,25.8,735.96,12.15,0
104623,basic,none,light,8.6,517.83,5.76,1
110198,basic,none,light,26.9,885.19,3.34,1
101668,pro,email,dark,8.1,360.68,11.81,0
106926,basic,priority,dark,21.2,595.36,10.57,0
107610,basic,email,dark,13.9,643.47,11.04,0
100813,basic,email,dark,9.2,630.75,7.43,1
109896,basic,email,light,9.8,550.88,12.04,0
100948,enterprise,priority,light,1.4,476.44,12.21,0
101018,pro,none,dark,16.0,793.5,3.57,1
102918,basic,priority,light,10.4,472.63,14.18,0
102614,pro,email,dark,5.1,499.4,7.25,1
108152,pro,email,dark,16.8,654.13,10.23,0
101584,pro,email,dark,22.7,761.35,15.27,0
104233,pro,none,dark,17.0,734.74,11.15,0
104898,pro,email,dark,12.2,491.83,8.14,1
101248,basic,none,dark,8.7,388.52,10.49,0
109582,enterprise,none,light,20.7,526.18,11.83,0
107751,pro,priority,light,25.5,690.84,15.41,0
100057,basic,none,light,19.4,788.9,7.92,1
102595,pro,priority,dark,4.7,398.82,7.23,0
108670,basic,email,dark,16.6,639.91,15.55,0
110570,pro,none,light,11.2,475.85,12.01,0
110506,basic,priority,light,31.7,761.65,15.93,1
109325,pro,priority,light,17.9,547.31,7.93,0
105347,enterprise,dedicated,light,40.4,997.43,10.05,0
100754,basic,priority,light,3.5,364.42,3.27,1
105900,basic,priority,light,32.6,854.52,13.26,1
104987,basic,none,light,18.2,624.34,15.58,0
109967,pro,priority,dark,19.9,540.07,10.13,0
103914,basic,email,light,15.4,534.58,13.06,0
107361,enterprise,priority,dark,1.8,300.03,8.98,0
107590,basic,priority,light,34.7,1051.9,11.74,0
101137,pro,priority,dark,8.9,207.48,14.82,0
106128,pro,email,light,18.0,705.13,11.57,0
107415,basic,none,dark,20.3,767.79,11.12,1
103138,basic,none,light,15.7,612.92,4.43,0
106273,basic,none,light,13.2,641.13,5.02,1
103872,enterprise,priority,light,20.5,713.17,10.08,0
105855,pro,email,dark,29.9,910.92,11.5,0
105735,pro,none,dark,15.3,790.26,6.65,1
104749,pro,none,dark,9.6,425.93,5.95,1
100679,enterprise,none,dark,32.6,813.01,15.23,0
111613,basic,none,light,18.7,540.77,1.51,1
106121,basic,priority,light,28.5,810.11,9.31,1
107168,basic,none,light,15.0,537.31,12.95,0
101480,pro,priority,dark,11.7,469.86,7.74,1
110838,basic,email,dark,18.3,690.0,9.05,1
103240,pro,none,dark,21.4,749.0,10.63,1
105618,enterprise,email,light,22.4,723.65,7.41,0
103274,pro,none,dark,14.9,648.98,9.29,0
101561,enterprise,none,light,12.3,496.69,14.42,0
105824,basic,none,dark,17.2,526.89,11.06,0
106878,basic,email,dark,8.6,351.44,4.9,0
101470,pro,none,light,26.7,998.68,8.47,0
102681,basic,none,dark,12.3,558.54,9.06,1
103716,basic,none,dark,12.5,583.95,9.29,1
101150,basic,dedicated,light,18.7,740.39,9.32,0
102802,pro,email,light,2.4,499.4,5.03,1
110149,basic,dedicated,light,1.0,253.01,9.1,1
111719,enterprise,none,light,2.7,449.66,12.58,0
107039,pro,email,dark,10.9,284.1,8.04,0
102430,pro,none,dark,30.6,804.08,12.22,0
103765,enterprise,none,light,23.8,675.18,8.64,0
106794,basic,none,dark,21.7,716.59,12.19,0
106139,basic,none,light,19.5,589.05,3.08,0
104791,pro,priority,dark,26.1,985.45,5.83,1
108605,basic,priority,dark,22.6,543.16,15.67,0
106169,pro,priority,light,15.3,637.12,15.3,0
107100,basic,email,light,25.8,772.22,12.9,0
108610,basic,dedicated,light,41.4,1150.89,5.93,1
106299,pro,none,light,20.0,751.57,10.91,0
105024,basic,none,dark,24.0,840.72,9.43,1
101313,basic,none,dark,22.4,983.36,10.39,0
106996,basic,priority,dark,3.6,366.51,10.99,0
111207,basic,none,light,20.3,521.78,8.61,1
100928,basic,priority,light,17.9,569.14,9.86,0
108940,basic,none,dark,20.3,770.28,5.91,1
108402,pro,email,dark,30.5,979.26,5.17,0
105186,pro,email,light,15.1,686.04,7.88,0
100167,pro,email,light,14.9,556.33,15.59,0
105135,basic,dedicated,light,0.1,302.77,8.73,0
109688,enterprise,email,dark,21.5,674.26,9.03,0
110198,basic,none,light,29.2,671.8,6.33,1
109652,enterprise,email,light,27.5,942.09,6.07,0
105409,enterprise,email,dark,10.3,594.3,10.42,0
110816,enterprise,priority,dark,30.7,1005.8,12.13,0
107166,basic,email,dark,28.8,900.84,13.32,0
100184,basic,none,dark,28.8,713.34,13.04,1
111322,basic,none,light,22.5,742.92,9.88,0
105025,pro,email,light,15.8,539.92,12.61,0
108005,basic,priority,light,20.9,726.94,7.99,0
108999,basic,email,dark,20.7,677.81,8.52,0
103261,basic,none,dark,16.8,642.22,10.5,1
106765,basic,none,light,13.4,589.24,8.03,0
102614,basic,none,light,15.5,644.35,9.8,1
106405,basic,none,light,23.7,1008.47,11.67,0
100562,basic,email,dark,19.7,627.48,5.49,1
106764,basic,email,light,8.8,382.66,9.75,0
109945,basic,priority,light,29.3,650.43,8.64,0
101094,basic,priority,light,6.6,578.86,10.13,0
105440,pro,priority,dark,24.0,733.59,10.41,0
100749,enterprise,email,light,14.3,554.02,4.8,1
106290,basic,none,light,31.3,723.28,14.33,0
106963,basic,none,dark,29.5,892.45,8.43,1
103546,pro,none,dark,16.3,489.25,8.84,0
109105,pro,none,dark,22.3,703.97,3.33,1
110385,basic,none,light,25.2,812.73,10.06,0
109412,basic,dedicated,light,11.3,482.88,10.2,0
103767,enterprise,dedicated,dark,16.1,757.19,17.17,0
100457,basic,email,dark,12.0,383.78,13.55,0
108854,pro,email,light,7.4,316.3,13.0,0
102610,pro,email,dark,21.7,564.7,13.1,0
102025,pro,email,light,1.9,261.99,8.77,0
100705,basic,email,light,4.5,487.97,9.07,1
106690,pro,priority,dark,8.7,499.43,9.97,0
106183,enterprise,none,light,22.9,1014.96,12.82,0
109331,pro,none,light,27.2,759.33,9.17,1
104500,pro,email,light,24.2,700.79,8.74,1
103153,enterprise,none,light,20.7,782.37,13.86,0
109165,basic,dedicated,light,13.0,524.09,9.73,0
102664,enterprise,email,light,25.7,956.2,14.35,0
104097,basic,email,light,16.3,530.24,13.18,0
109548,pro,none,dark,21.0,639.78,4.26,0
110071,basic,priority,light,9.9,612.62,5.03,0
101369,basic,email,light,9.3,479.75,14.31,0
101818,basic,priority,light,12.3,369.18,2.72,1
108321,basic,priority,light,19.9,777.92,8.33,1
110709,basic,none,dark,21.1,771.07,9.15,0
105066,enterprise,email,dark,17.4,697.0,3.53,1
104617,enterprise,priority,light,2.0,251.23,6.49,1
106245,pro,email,light,11.5,577.65,9.77,0
108805,enterprise,email,light,13.1,558.88,8.14,0
103743,basic,priority,dark,22.3,750.72,4.58,1
101449,pro,priority,dark,28.6,787.81,9.29,0
106695,basic,priority,light,29.4,723.59,8.96,0
104515,basic,priority,light,7.3,515.07,11.91,0
100782,basic,none,dark,19.4,748.63,7.15,0
104458,basic,none,light,24.8,880.91,11.58,0
111608,pro,none,light,15.5,565.01,9.57,0
111432,pro,none,dark,12.5,490.4,0.14,1
108872,enterprise,priority,light,18.4,562.19,9.42,0
108582,basic,email,light,14.9,452.14,9.81,0
105309,pro,priority,light,32.7,1109.5,11.64,0
111553,basic,priority,dark,0.1,224.19,8.98,1
101029,basic,priority,light,11.9,474.12,10.69,0
102769,pro,email,light,3.8,529.85,14.27,0
103752,basic,none,dark,9.8,644.96,4.13,1
106929,basic,email,dark,26.9,830.45,1.27,1
104351,basic,priority,dark,21.8,835.49,9.97,0
109821,pro,email,light,17.7,566.6,9.29,0
109411,pro,none,light,20.6,814.57,11.2,0
107404,basic,dedicated,dark,10.9,447.89,12.69,0
103135,pro,none,light,18.6,510.43,13.05,0
110996,basic,none,dark,28.7,977.71,9.29,1
103004,basic,priority,dark,15.8,415.64,9.4,0
109025,enterprise,none,dark,17.6,826.08,15.05,0
103742,enterprise,email,light,24.4,832.63,8.31,0
109716,basic,dedicated,dark,30.4,879.15,10.25,0
102804,enterprise,priority,light,10.0,251.29,10.73,0
105488,basic,none,light,9.4,589.56,9.07,0
110591,basic,none,light,24.7,756.52,9.37,0
109897,basic,none,dark,17.5,873.47,10.78,0
102498,pro,dedicated,light,19.7,506.47,11.15,0
108874,basic,none,dark,21.1,702.2,6.6,1
110440,enterprise,priority,dark,13.3,678.04,12.73,0
107130,pro,none,light,18.1,872.57,15.89,0
109156,enterprise,none,dark,23.4,776.82,15.9,0
106837,basic,none,dark,10.3,547.17,10.46,0
109666,basic,none,light,0.1,224.64,9.73,1
111229,basic,none,dark,24.2,682.06,9.39,0
101093,enterprise,priority,dark,17.4,761.83,10.71,0
100389,pro,none,light,36.5,862.47,7.18,0
