unit_id,region,stratum,cluster,satisfaction,office_temp_c,spend
26955,eu-west,smb,89,4,22.72,237.5
26956,us-east,mid,498,5,22.73,451.47
26957,us-east,mid,73,4,22.19,677.91
26958,eu-west,mid,95,4,21.87,797.22
26959,us-west,large,540,4,21.17,1091.3
26960,us-east,smb,259,2,21.32,223.35
26961,eu-west,smb,285,5,21.19,292.53
26962,sa-east,mid,270,3,22.39,744.81
26963,eu-west,smb,28,3,17.36,232.63
26964,us-east,mid,562,4,18.81,520.38
26965,us-west,smb,63,5,21.5,258.38
26966,eu-west,strategic,84,3,18.6,4702.57
26967,us-east,mid,398,4,22.42,491.83
26968,eu-west,mid,156,3,22.07,399.87
26969,us-east,smb,504,5,21.25,284.73
26970,us-east,mid,73,2,18.1,614.48
26971,us-east,smb,147,4,24.22,160.72
26972,sa-east,smb,71,2,21.06,187.1
26973,eu-west,smb,325,3,20.95,304.37
26974,us-west,smb,151,4,20.32,280.42
26975,ap-south,smb,89,4,20.41,239.8
26976,eu-west,smb,484,4,22.3,237.78
26977,us-east,mid,336,3,18.69,634.55
26978,us-west,smb,146,5,21.15,397.73
26979,us-east,smb,517,1,20.36,168.69
26980,us-west,smb,84,4,17.98,271.66
26981,us-west,mid,194,1,19.8,829.87
26982,eu-west,smb,9,3,20.76,235.28
26983,us-east,smb,363,4,20.94,106.8
26984,eu-west,smb,276,2,22.07,280.33
26985,ap-south,smb,262,3,20.64,434.34
26986,eu-west,mid,118,4,19.17,502.03
26987,eu-west,large,464,5,21.89,2179.13
26988,ap-south,smb,96,4,18.56,272.85
26989,eu-west,large,343,3,20.48,1680.83
26990,us-west,smb,302,5,22.71,209.97
26991,eu-west,smb,550,5,21.51,212.69
26992,us-east,smb,235,3,24.28,172.12
26993,eu-west,mid,369,4,22.03,612.17
26994,sa-east,smb,321,4,22.36,361.89
26995,us-east,mid,318,5,18.54,320.4
26996,us-east,smb,257,3,20.94,234.66
26997,us-east,smb,293,4,21.14,152.01
26998,us-east,smb,258,3,21.66,209.83
26999,eu-west,smb,384,4,23.16,178.98
27000,eu-west,smb,153,5,21.7,138.11
27001,us-west,strategic,501,1,23.17,3043.49
27002,us-west,smb,502,4,19.24,125.5
27003,us-east,strategic,591,4,21.18,4697.26
27004,us-east,smb,290,2,18.91,218.98
27005,ap-south,mid,558,5,20.82,788.88
27006,us-west,large,271,4,16.86,837.42
27007,us-west,smb,553,4,22.71,246.89
27008,us-west,large,575,5,18.92,1381.74
27009,us-west,smb,187,5,21.21,372.1
27010,us-east,large,282,2,19.71,1808.9
27011,us-east,strategic,469,4,22.25,3504.83
27012,us-west,mid,248,3,20.4,461.16
27013,eu-west,mid,64,3,19.53,514.97
27014,eu-west,large,415,5,23.26,918.86
27015,eu-west,smb,318,5,22.03,251.99
27016,us-west,smb,31,2,24.9,226.48
27017,eu-west,smb,559,4,21.68,240.62
27018,eu-west,large,163,4,19.05,1147.44
27019,eu-west,smb,434,5,21.94,306.56
27020,ap-south,mid,485,4,21.42,366.61
27021,us-east,mid,88,1,19.13,578.59
27022,us-west,mid,72,4,22.29,342.52
27023,sa-east,mid,368,5,20.04,520.01
27024,eu-west,smb,599,4,22.31,269.25
27025,eu-west,mid,229,5,21.17,645.84
27026,us-east,mid,81,5,17.93,621.58
27027,us-east,smb,173,4,23.32,204.88
27028,us-east,large,560,4,24.23,973.54
27029,ap-south,smb,346,4,19.92,263.41
27030,us-east,smb,551,4,23.16,200.97
27031,ap-south,smb,364,3,22.26,319.89
27032,us-east,smb,558,1,20.45,335.4
27033,ap-south,mid,474,1,20.85,520.06
27034,us-east,smb,23,4,21.87,235.89
27035,ap-south,smb,404,4,20.76,262.45
27036,eu-west,smb,409,3,18.58,291.84
27037,eu-west,large,511,3,22.19,1746.82
27038,ap-south,large,139,3,21.76,1309.78
27039,us-east,mid,498,4,19.4,585.84
27040,us-east,smb,421,4,20.16,279.32
27041,ap-south,mid,328,3,22.69,590.35
27042,ap-south,large,124,4,23.34,1060.15
27043,eu-west,mid,196,2,22.8,497.85
27044,us-west,smb,128,4,21.99,222.83
27045,eu-west,smb,351,3,18.68,255.98
27046,us-east,mid,58,1,20.98,559.22
27047,us-west,strategic,194,1,21.04,4345.01
27048,us-west,smb,210,4,21.84,161.85
27049,us-west,large,93,1,22.75,1424.58
27050,eu-west,smb,104,5,21.01,157.25
27051,us-east,mid,475,3,23.51,516.26
27052,ap-south,smb,107,5,24.1,352.9
27053,us-west,smb,578,3,22.25,220.04
27054,us-east,large,226,4,21.79,1347.25
27055,us-west,smb,515,3,18.92,272.21
27056,sa-east,smb,344,5,22.46,197.95
27057,us-west,large,465,3,21.06,1619.72
27058,sa-east,smb,519,4,19.32,104.19
27059,us-west,smb,528,3,19.17,113.7
27060,us-east,smb,330,5,21.94,262.65
27061,ap-south,smb,168,1,19.83,118.74
27062,us-west,smb,560,3,21.02,136.21
27063,eu-west,mid,337,1,22.89,642.78
27064,us-east,smb,581,5,18.06,257.21
27065,sa-east,smb,593,4,19.39,178.84
27066,sa-east,smb,272,4,21.53,176.26
27067,ap-south,strategic,54,4,22.98,5326.22
27068,sa-east,smb,421,4,23.13,361.36
27069,us-west,mid,343,5,21.56,680.99
27070,us-east,mid,351,1,19.32,916.27
27071,us-east,mid,15,5,18.68,725.87
27072,sa-east,smb,351,5,23.4,176.03
27073,us-west,smb,406,5,19.24,208.9
27074,ap-south,large,235,4,20.12,2341.31
27075,us-east,strategic,211,3,22.64,1909.36
27076,ap-south,large,7,3,20.63,1388.28
27077,ap-south,mid,324,2,22.39,707.05
27078,us-east,mid,402,5,20.3,686.18
27079,eu-west,smb,536,4,20.38,241.79
27080,ap-south,smb,100,4,20.89,228.76
27081,us-east,large,235,4,17.15,1224.22
27082,eu-west,smb,264,4,17.73,185.84
27083,eu-west,smb,325,5,22.55,139.01
27084,us-east,smb,96,4,17.26,197.47
27085,us-east,smb,491,4,21.32,196.55
27086,sa-east,large,104,4,20.97,2068.47
27087,us-east,smb,137,4,20.44,232.32
27088,us-east,smb,491,4,22.28,140.81
27089,us-west,smb,246,5,20.35,313.8
27090,us-east,smb,282,4,22.38,350.79
27091,us-west,mid,171,2,21.14,378.95
27092,us-east,large,12,4,21.91,663.3
27093,us-west,smb,424,5,18.59,142.6
27094,us-east,smb,241,1,20.87,130.61
27095,us-east,smb,208,2,19.96,222.08
27096,eu-west,smb,403,5,20.64,303.38
27097,us-east,mid,218,4,22.16,668.83
27098,eu-west,strategic,356,3,20.69,4599.29
27099,us-west,mid,539,4,23.24,529.96
27100,eu-west,smb,431,3,22.25,121.18
27101,sa-east,large,388,3,19.26,1063.84
27102,ap-south,mid,406,3,18.23,574.3
27103,us-east,smb,124,4,20.17,290.1
27104,us-east,smb,356,5,21.54,281.86
27105,us-east,mid,25,4,20.33,676.24
27106,us-west,mid,308,2,19.9,456.04
27107,eu-west,smb,541,3,18.6,338.6
27108,ap-south,smb,201,5,22.82,320.28
27109,eu-west,smb,531,3,23.04,205.78
27110,eu-west,smb,290,5,17.12,112.38
27111,us-east,smb,522,5,20.3,268.83
27112,us-east,smb,58,3,21.28,241.34
27113,us-east,smb,438,5,22.7,318.79
27114,ap-south,smb,62,3,21.92,277.18
27115,sa-east,smb,379,4,23.09,280.53
27116,eu-west,strategic,212,4,22.03,1539.75
27117,us-east,strategic,32,5,18.92,3620.02
27118,ap-south,mid,475,2,22.77,759.55
27119,sa-east,mid,204,3,22.07,834.74
27120,ap-south,strategic,573,3,18.35,4795.88
27121,us-east,mid,124,5,20.6,684.74
27122,us-east,large,237,3,22.31,1551.44
27123,ap-south,mid,440,2,23.49,415.74
27124,eu-west,smb,17,5,20.86,362.16
27125,eu-west,large,144,2,21.44,1642.92
27126,ap-south,smb,429,4,19.32,97.86
27127,us-west,smb,122,2,22.98,258.03
27128,us-east,smb,17,4,21.9,347.71
27129,eu-west,smb,9,4,18.21,153.81
27130,us-east,smb,77,5,22.69,212.34
27131,us-east,mid,78,3,21.19,550.94
27132,us-east,mid,344,2,24.53,537.34
27133,us-east,mid,512,2,21.0,447.28
27134,us-east,smb,599,5,21.46,203.4
27135,us-east,smb,507,2,16.31,390.73
27136,eu-west,smb,213,3,22.84,200.57
27137,us-east,mid,568,4,20.58,693.76
27138,eu-west,large,93,5,20.0,1738.19
27139,us-east,smb,256,5,20.93,272.82
27140,eu-west,smb,481,5,21.4,298.43
27141,us-west,mid,251,4,20.61,516.54
27142,ap-south,large,240,3,20.38,928.79
27143,us-east,smb,556,2,23.33,277.46
27144,ap-south,smb,348,2,18.58,284.01
27145,sa-east,mid,379,3,21.35,733.44
27146,us-west,mid,595,5,21.25,662.26
27147,us-east,smb,581,1,23.24,320.89
27148,us-east,mid,155,5,19.75,493.25
27149,us-east,large,512,4,19.78,1318.45
27150,ap-south,mid,588,3,15.61,841.84
27151,eu-west,smb,438,3,19.79,299.63
27152,us-west,mid,477,2,22.83,577.66
27153,ap-south,smb,111,4,18.98,205.87
27154,us-west,mid,152,2,19.47,560.49
27155,us-west,large,443,2,21.42,1988.23
27156,us-west,mid,10,5,18.86,727.17
27157,us-east,smb,311,4,21.55,192.41
27158,eu-west,smb,213,5,21.19,151.03
27159,eu-west,smb,96,4,18.04,231.52
27160,eu-west,large,581,4,17.86,1762.21
27161,us-east,smb,308,4,25.14,379.97
27162,us-west,smb,573,2,21.01,296.37
27163,us-east,smb,222,3,24.94,252.97
27164,ap-south,large,509,1,20.05,1439.25
27165,us-west,smb,468,4,23.86,330.83
27166,us-west,smb,319,3,23.54,286.65
27167,us-west,mid,537,4,20.99,640.34
27168,us-west,strategic,102,3,22.12,5142.89
27169,sa-east,mid,250,4,21.8,510.14
27170,us-east,smb,105,4,23.63,186.78
27171,ap-south,smb,253,4,19.17,254.01
27172,us-east,mid,479,3,21.13,558.46
27173,us-east,smb,557,5,22.04,216.14
27174,eu-west,smb,56,3,21.23,175.06
27175,eu-west,mid,198,4,22.0,623.79
27176,sa-east,smb,58,3,22.34,197.0
27177,us-east,mid,106,2,18.86,449.82
27178,eu-west,mid,475,5,21.16,275.99
27179,us-east,smb,118,5,21.07,189.47
27180,us-east,mid,132,4,19.43,600.72
27181,us-east,smb,470,5,19.06,190.57
27182,eu-west,mid,493,5,18.03,781.98
27183,eu-west,large,116,3,18.75,1715.71
27184,sa-east,mid,402,4,22.78,820.0
27185,us-west,smb,208,4,20.31,251.45
27186,ap-south,large,99,5,17.06,1495.35
27187,ap-south,mid,270,3,22.1,305.56
27188,eu-west,smb,119,2,19.86,203.7
27189,us-east,large,407,3,20.21,1241.15
27190,us-west,smb,49,5,21.59,252.7
27191,us-east,mid,332,2,23.74,700.24
27192,us-west,large,410,4,23.1,1114.5
27193,ap-south,mid,331,4,23.48,794.11
27194,sa-east,smb,185,2,21.96,331.99
27195,us-west,mid,581,2,15.46,708.41
27196,sa-east,mid,517,4,20.05,677.43
27197,eu-west,mid,171,3,20.92,505.32
27198,eu-west,smb,84,3,19.92,264.55
27199,eu-west,mid,570,5,20.53,606.64
27200,us-east,mid,213,5,18.94,627.66
27201,eu-west,smb,313,4,20.16,218.78
27202,ap-south,smb,69,3,16.12,276.55
27203,us-west,smb,107,4,21.02,237.87
27204,us-west,mid,233,4,23.53,393.84
27205,us-west,smb,128,4,23.72,376.13
27206,ap-south,mid,100,3,24.38,861.13
27207,ap-south,smb,483,4,18.24,303.29
27208,us-east,smb,103,4,18.41,262.76
27209,eu-west,large,524,3,18.89,924.37
27210,us-east,smb,144,3,18.98,165.27
27211,us-west,smb,196,5,22.35,201.57
27212,us-west,mid,27,2,22.1,771.01
27213,us-west,mid,155,3,20.05,618.0
27214,ap-south,smb,538,4,18.21,302.25
27215,us-east,smb,27,5,22.15,148.06
27216,us-west,smb,353,5,20.28,295.15
27217,ap-south,smb,544,4,18.94,198.97
27218,us-east,smb,145,3,18.82,251.33
27219,us-east,smb,189,2,20.42,238.6
27220,us-east,smb,130,4,22.65,269.16
27221,sa-east,smb,538,3,20.25,229.62
27222,us-west,mid,266,5,19.51,707.1
27223,ap-south,mid,363,3,22.3,402.9
27224,ap-south,smb,198,3,21.79,260.29
27225,us-east,smb,59,4,20.71,317.79
27226,us-west,large,151,4,19.06,1542.63
27227,eu-west,smb,570,5,18.94,307.85
27228,ap-south,mid,438,3,22.68,297.79
27229,us-west,smb,561,4,21.1,341.72
27230,sa-east,smb,583,2,20.07,321.28
27231,eu-west,smb,413,5,20.54,161.95
27232,us-east,strategic,333,3,20.62,7156.66
27233,ap-south,strategic,542,5,20.49,5110.93
27234,eu-west,mid,538,3,22.22,727.81
27235,us-east,mid,510,1,19.17,622.43
27236,ap-south,smb,356,1,20.09,310.27
27237,eu-west,smb,30,4,20.83,225.04
27238,eu-west,mid,283,4,20.69,787.46
27239,us-east,smb,533,1,18.09,287.28
27240,us-east,smb,121,4,18.76,283.0
27241,us-east,mid,428,4,17.88,399.65
27242,sa-east,strategic,38,4,20.44,4035.88
27243,eu-west,smb,169,3,20.48,241.76
27244,us-east,mid,527,4,22.07,765.18
27245,us-east,large,505,5,21.32,1739.11
27246,ap-south,mid,586,4,17.16,564.93
27247,ap-south,mid,8,5,23.76,426.92
27248,eu-west,mid,452,4,25.21,600.68
27249,ap-south,mid,530,4,20.4,577.65
27250,us-west,smb,269,5,22.72,300.94
27251,us-west,smb,474,4,23.19,198.52
27252,sa-east,mid,555,3,20.4,588.24
27253,us-east,smb,256,4,23.57,112.49
27254,eu-west,large,219,2,20.69,1234.78
27255,eu-west,large,118,5,20.31,944.48
27256,sa-east,mid,174,4,22.91,574.28
27257,eu-west,smb,392,4,20.18,123.29
27258,ap-south,smb,372,5,19.56,239.91
27259,us-east,smb,122,5,21.74,310.85
27260,us-west,smb,49,4,21.5,202.97
27261,eu-west,smb,253,4,17.97,197.29
27262,eu-west,smb,355,5,24.6,215.72
27263,eu-west,mid,66,5,20.88,646.58
27264,us-west,mid,239,5,19.02,626.2
27265,us-east,smb,67,3,21.77,273.71
27266,us-east,smb,432,2,22.11,273.03
27267,us-east,mid,112,4,22.69,754.41
27268,ap-south,smb,426,4,22.62,323.52
27269,eu-west,smb,165,4,22.11,150.77
27270,ap-south,mid,93,4,22.09,799.08
27271,us-east,mid,57,4,20.74,391.76
27272,eu-west,smb,35,5,20.26,351.58
27273,us-west,large,596,3,21.2,1554.42
27274,eu-west,large,518,4,19.82,1723.35
27275,us-west,large,502,2,22.64,1614.07
27276,ap-south,large,352,1,20.22,1505.91
27277,us-west,large,266,5,19.4,849.7
27278,us-east,smb,182,4,17.28,288.14
27279,us-east,mid,440,4,20.13,411.38
27280,us-west,mid,524,3,20.4,295.16
27281,us-east,strategic,339,3,20.99,3512.0
27282,eu-west,mid,138,3,20.36,517.43
27283,us-west,large,355,4,20.81,1394.66
27284,eu-west,mid,180,4,20.18,831.98
27285,ap-south,smb,216,4,21.55,239.95
27286,eu-west,mid,205,3,18.15,704.45
27287,us-west,large,26,2,22.92,2027.1
27288,ap-south,strategic,303,4,18.04,3771.63
27289,eu-west,mid,49,1,19.69,706.47
27290,ap-south,smb,4,2,20.9,303.9
27291,us-west,mid,99,4,21.25,775.3
27292,us-east,mid,214,4,20.97,623.2
27293,ap-south,large,334,3,24.65,1873.36
27294,eu-west,large,493,3,21.01,694.78
27295,sa-east,strategic,320,4,20.72,5712.34
27296,ap-south,mid,551,3,20.59,631.75
27297,eu-west,mid,533,4,23.96,570.12
27298,ap-south,smb,562,3,21.31,189.91
27299,sa-east,smb,370,1,21.76,232.39
27300,us-east,smb,203,5,20.93,161.47
27301,us-east,smb,146,2,21.29,327.55
27302,ap-south,smb,354,4,22.18,161.88
27303,us-east,mid,230,5,18.8,795.22
27304,sa-east,mid,101,1,18.51,683.1
27305,us-west,smb,412,4,22.85,354.6
27306,eu-west,smb,369,3,21.01,245.61
27307,us-east,large,266,3,21.68,1343.63
27308,us-east,smb,458,5,16.84,166.65
27309,us-west,mid,496,2,21.72,674.3
27310,us-west,smb,8,2,20.93,207.1
27311,us-west,large,9,5,22.13,1172.02
27312,eu-west,mid,591,3,19.86,348.13
27313,us-east,large,388,3,21.86,2023.78
27314,us-east,mid,420,4,21.96,466.38
27315,ap-south,smb,176,3,25.35,212.99
27316,us-east,smb,79,2,19.09,281.61
27317,eu-west,smb,426,4,21.52,268.49
27318,eu-west,large,197,5,22.21,1356.54
27319,us-east,large,499,3,21.86,1265.71
27320,us-east,smb,217,3,20.1,282.32
27321,us-east,mid,150,4,20.76,739.62
27322,ap-south,smb,52,4,18.79,342.67
27323,ap-south,mid,161,3,17.67,793.46
27324,us-west,smb,16,4,19.43,233.99
27325,us-east,smb,296,3,22.01,399.31
27326,eu-west,smb,488,4,21.84,242.05
27327,us-east,mid,497,5,22.26,694.15
27328,us-east,mid,311,5,19.82,670.61
27329,us-west,mid,228,1,23.05,620.34
27330,eu-west,mid,78,3,21.77,300.76
27331,us-east,large,307,3,24.58,1660.84
27332,us-east,smb,306,4,20.79,250.73
27333,us-west,smb,355,5,21.77,346.45
27334,us-west,mid,383,4,18.95,694.01
27335,us-east,smb,458,4,25.0,296.19
27336,us-west,smb,351,2,22.19,219.51
27337,ap-south,smb,153,5,21.89,243.62
27338,ap-south,smb,157,5,19.35,253.82
27339,us-east,mid,9,5,24.33,666.9
27340,eu-west,mid,496,3,20.49,575.41
27341,us-east,smb,1,4,22.19,328.28
27342,us-east,smb,262,3,23.08,233.39
27343,us-west,large,146,3,22.66,1172.55
27344,us-east,smb,77,4,17.77,286.56
27345,us-east,mid,509,3,18.45,605.91
27346,us-east,smb,440,3,19.8,259.21
27347,ap-south,mid,549,5,20.52,753.41
27348,ap-south,smb,418,1,21.44,224.42
27349,us-east,mid,61,4,23.51,718.94
27350,us-east,smb,554,2,21.81,166.3
27351,us-west,smb,432,2,22.05,83.47
27352,us-east,mid,199,3,22.1,682.78
27353,us-east,strategic,589,4,17.39,2511.3
27354,eu-west,mid,492,4,19.77,635.45
27355,ap-south,smb,10,4,20.7,348.72
27356,sa-east,mid,143,3,20.1,582.86
27357,us-east,smb,169,3,19.34,256.03
27358,us-west,mid,359,5,18.19,383.27
27359,eu-west,smb,180,4,23.43,46.25
27360,us-east,large,196,5,22.91,1219.02
27361,ap-south,mid,532,2,21.67,462.09
27362,ap-south,smb,391,4,19.53,401.84
27363,us-east,smb,103,4,17.99,55.21
27364,sa-east,smb,43,3,20.1,293.48
27365,us-east,mid,338,3,19.33,725.42
27366,eu-west,smb,56,3,18.72,187.41
27367,eu-west,smb,406,4,23.59,232.9
27368,us-east,smb,140,1,20.91,137.99
27369,us-east,smb,535,5,24.45,258.19
27370,us-west,smb,541,3,20.47,312.52
27371,us-east,mid,597,2,19.77,562.55
27372,us-west,smb,348,4,22.61,226.47
27373,us-west,smb,294,4,20.16,182.34
27374,us-east,mid,322,3,19.55,611.53
27375,ap-south,smb,363,4,19.69,216.82
27376,ap-south,smb,467,4,22.3,285.57
27377,us-east,large,407,3,19.65,2117.7
27378,eu-west,large,32,5,19.48,1231.82
27379,sa-east,mid,80,3,20.48,636.33
27380,sa-east,smb,595,4,22.64,205.14
27381,us-west,smb,177,4,21.72,166.69
27382,us-west,mid,144,2,21.57,520.01
27383,sa-east,mid,118,3,20.97,615.87
27384,eu-west,smb,256,2,20.54,186.18
27385,eu-west,mid,420,3,22.19,391.55
27386,us-west,mid,280,4,20.61,481.14
27387,ap-south,smb,408,2,19.97,264.89
27388,us-east,large,599,2,23.52,1766.29
27389,us-east,large,270,4,21.75,1639.11
27390,us-east,mid,85,2,18.78,833.73
27391,us-east,smb,133,3,15.37,269.97
27392,eu-west,mid,264,1,18.88,520.44
27393,ap-south,mid,130,5,19.95,807.8
27394,us-east,smb,455,4,24.15,317.54
27395,us-east,mid,242,3,20.07,368.27
27396,ap-south,smb,170,2,18.99,274.48
27397,ap-south,smb,132,4,22.7,413.76
27398,us-east,smb,131,4,19.96,323.93
27399,us-west,smb,423,4,20.92,254.59
27400,ap-south,large,339,4,16.13,1398.32
27401,eu-west,mid,230,5,22.36,339.59
27402,eu-west,large,274,3,21.55,1567.08
27403,eu-west,mid,264,5,22.16,657.78
27404,eu-west,smb,269,3,20.53,206.53
27405,us-west,smb,343,2,20.52,52.21
27406,eu-west,smb,227,5,18.82,226.01
27407,eu-west,smb,65,5,24.53,259.62
27408,eu-west,large,302,2,23.62,1380.21
27409,ap-south,mid,212,2,19.54,472.04
27410,us-east,mid,409,5,18.76,427.37
27411,us-east,mid,46,4,24.7,782.03
27412,us-west,mid,156,4,22.1,568.67
27413,us-east,smb,492,5,20.39,200.84
27414,eu-west,mid,177,5,22.05,741.64
27415,eu-west,mid,459,5,23.83,675.29
27416,eu-west,smb,34,4,21.77,288.72
27417,eu-west,strategic,484,3,22.92,2450.48
27418,us-east,large,230,3,18.36,1120.38
27419,us-east,large,409,5,18.72,1783.9
27420,us-west,smb,578,4,20.18,181.22
27421,us-west,smb,247,2,21.06,212.47
27422,eu-west,smb,221,3,22.49,311.39
27423,us-west,large,60,2,19.66,1316.71
27424,eu-west,smb,447,3,20.66,88.49
27425,ap-south,strategic,505,5,21.14,3663.89
27426,us-west,smb,537,4,19.68,207.63
27427,us-west,smb,357,4,20.17,197.02
27428,us-east,mid,309,1,18.63,667.25
27429,eu-west,large,520,4,18.96,1356.55
27430,us-east,smb,523,4,22.92,306.01
27431,us-east,smb,298,5,21.29,137.53
27432,us-east,smb,544,4,21.92,332.19
27433,us-west,smb,258,3,22.67,215.04
27434,us-east,strategic,345,5,21.89,1792.72
27435,ap-south,large,240,2,20.56,1445.9
27436,us-west,mid,279,3,19.06,671.48
27437,us-west,smb,9,4,22.97,150.77
27438,sa-east,smb,314,3,20.34,248.71
27439,ap-south,smb,226,4,19.67,278.85
27440,us-east,smb,434,1,18.97,225.62
27441,us-east,large,231,4,21.35,1490.48
27442,eu-west,mid,592,4,19.53,465.28
27443,sa-east,smb,404,5,19.36,300.45
27444,eu-west,strategic,385,4,18.94,3326.98
27445,us-east,smb,324,2,19.8,284.68
27446,us-west,strategic,170,5,20.96,1370.5
27447,sa-east,smb,187,4,19.94,292.05
27448,ap-south,smb,28,5,22.74,283.92
27449,ap-south,smb,315,4,19.92,291.28
27450,sa-east,smb,211,4,20.01,228.88
27451,eu-west,mid,194,4,19.23,586.87
27452,eu-west,mid,359,1,21.04,477.81
27453,us-east,mid,495,4,22.05,488.05
27454,eu-west,smb,435,3,20.01,288.53
27455,us-west,mid,554,4,21.39,614.94
27456,us-west,smb,273,2,20.53,320.51
27457,eu-west,smb,362,2,22.68,276.14
27458,us-west,large,269,4,21.39,1176.94
27459,us-east,smb,458,3,21.26,110.81
27460,us-west,mid,527,3,24.44,443.69
27461,ap-south,mid,62,4,17.96,460.01
27462,us-east,smb,233,4,20.46,241.73
27463,us-east,smb,246,4,20.65,270.56
27464,eu-west,mid,172,4,21.05,441.64
27465,ap-south,strategic,134,5,20.5,2175.31
27466,us-east,mid,85,3,23.11,756.83
27467,us-west,smb,220,4,20.49,261.8
27468,us-east,mid,372,4,22.66,642.68
27469,us-east,smb,193,1,21.35,328.23
27470,eu-west,mid,167,4,19.08,685.46
27471,us-east,smb,558,5,22.96,172.39
27472,us-east,mid,131,4,19.95,738.09
27473,us-east,smb,575,2,19.39,345.79
27474,eu-west,smb,334,4,22.06,202.05
27475,us-east,smb,196,4,23.39,177.29
27476,ap-south,mid,152,1,18.66,610.83
27477,us-west,mid,354,3,22.82,414.13
27478,ap-south,smb,138,5,22.33,336.81
27479,us-west,smb,78,4,18.42,326.93
27480,us-west,large,31,2,18.28,1878.1
27481,ap-south,smb,360,3,20.18,306.19
27482,us-west,large,5,4,22.25,839.01
27483,ap-south,large,328,5,18.63,1171.29
27484,us-east,mid,575,4,20.37,605.62
27485,us-east,mid,503,5,17.93,781.81
27486,eu-west,smb,29,2,22.77,281.62
27487,ap-south,mid,50,2,19.04,491.91
27488,ap-south,mid,399,3,20.6,610.85
27489,sa-east,large,104,2,20.51,1635.62
27490,eu-west,smb,436,2,18.57,253.36
27491,us-east,smb,591,4,17.8,143.12
27492,eu-west,large,555,2,22.22,1346.79
27493,us-east,smb,598,1,20.29,251.78
27494,eu-west,smb,178,4,23.72,282.16
27495,eu-west,smb,208,3,21.15,239.33
27496,ap-south,smb,492,5,20.95,237.35
27497,us-west,large,63,5,21.38,1086.11
27498,us-west,smb,199,3,23.48,272.63
27499,us-east,smb,284,4,21.58,199.27
27500,us-west,mid,453,5,18.4,451.45
27501,us-west,large,392,5,21.9,1692.36
27502,us-west,smb,395,1,20.13,309.99
27503,eu-west,large,68,4,22.99,1912.71
27504,us-west,mid,18,5,21.65,580.2
27505,us-east,mid,146,4,20.39,715.92
27506,us-east,smb,133,4,21.96,312.41
27507,us-west,large,358,3,17.46,1844.07
27508,eu-west,smb,588,5,22.66,242.6
27509,eu-west,smb,8,5,19.55,310.94
27510,sa-east,mid,79,1,22.31,617.9
27511,us-east,large,327,3,22.45,1608.87
27512,us-west,smb,257,5,20.3,288.94
27513,us-west,smb,448,5,21.26,155.75
27514,eu-west,large,543,3,22.91,1338.15
27515,eu-west,mid,529,4,21.33,574.28
27516,us-east,smb,198,5,22.44,240.5
27517,eu-west,mid,131,1,23.05,880.09
27518,ap-south,smb,29,5,21.41,283.19
27519,sa-east,smb,54,3,21.41,241.39
27520,sa-east,smb,113,3,24.39,138.6
27521,us-east,smb,281,4,20.29,307.72
27522,us-east,mid,149,4,22.07,788.79
27523,us-east,large,54,2,18.94,1524.09
27524,us-west,smb,176,4,21.32,294.91
27525,ap-south,smb,90,4,21.65,150.23
27526,us-west,smb,354,4,23.05,225.12
27527,sa-east,large,211,5,21.15,1587.19
27528,us-east,smb,558,4,22.95,268.9
27529,eu-west,smb,519,2,18.79,111.1
27530,us-east,large,207,4,19.49,2204.99
27531,us-east,smb,476,4,22.29,197.43
27532,ap-south,smb,242,4,22.36,94.3
27533,ap-south,strategic,109,5,18.63,986.66
27534,us-west,smb,76,3,19.77,328.99
27535,eu-west,smb,88,2,19.57,266.06
27536,us-west,mid,519,4,21.31,746.25
27537,eu-west,large,60,2,17.63,1502.04
