reading_id,hours_since_service,load_pct,vibration_mm_s,coolant_c,failed
16337,527.9,75.63,1.775,39.03,1
16338,722.9,55.52,4.331,30.43,1
16339,159.4,18.43,0.366,49.61,0
16340,228.8,40.32,2.525,42.33,0
16341,141.2,33.01,1.96,20.57,0
16342,378.7,56.1,1.512,29.25,0
16343,617.7,40.36,1.964,44.65,0
16344,867.4,42.47,3.217,50.61,0
16345,553.0,69.36,1.538,31.82,0
16346,1057.2,70.28,1.316,42.12,0
16347,670.7,60.6,3.253,43.49,0
16348,401.4,37.31,1.059,37.44,0
16349,426.3,74.54,2.095,19.01,1
16350,407.1,33.18,3.002,44.37,0
16351,136.1,36.88,3.343,44.32,0
16352,634.5,67.9,3.715,45.11,1
16353,224.2,59.84,2.571,20.42,1
16354,641.4,34.26,3.772,40.23,0
16355,364.3,44.57,1.761,52.11,0
16356,347.4,74.76,1.428,37.89,0
16357,773.7,70.53,2.097,49.41,0
16358,375.5,72.36,3.491,36.98,1
16359,343.4,23.42,2.515,45.68,0
16360,539.7,68.78,7.606,41.7,0
16361,803.8,81.62,1.314,48.31,0
16362,154.8,64.68,3.124,30.32,0
16363,332.0,35.64,2.947,43.64,0
16364,631.8,90.59,2.209,35.21,1
16365,198.9,55.77,1.723,28.4,0
16366,384.8,46.41,1.485,41.78,0
16367,420.0,69.93,2.105,32.53,1
16368,636.7,37.33,1.092,32.9,0
16369,761.4,92.16,2.262,38.34,0
16370,369.2,73.5,1.608,26.3,1
16371,514.7,84.85,1.703,35.71,1
16372,634.0,35.15,1.268,41.1,0
16373,173.5,76.71,1.515,28.25,0
16374,1006.7,40.39,3.909,38.97,1
16375,485.5,53.21,2.416,35.62,0
16376,343.7,74.89,0.761,38.38,0
16377,146.8,44.89,1.512,35.29,0
16378,102.4,77.87,2.905,40.41,0
16379,827.2,46.91,2.491,36.04,0
16380,1007.8,45.21,2.87,32.76,0
16381,710.2,82.05,1.669,31.43,1
16382,199.9,36.62,1.386,43.01,0
16383,887.7,41.17,1.681,38.11,0
16384,349.4,74.15,6.797,39.63,1
16385,607.8,73.49,9.129,46.01,1
16386,328.9,57.67,3.981,29.9,0
16387,589.8,47.52,2.212,33.59,0
16388,973.9,51.13,2.549,45.0,0
16389,598.5,38.39,5.395,34.75,0
16390,367.5,51.48,1.797,37.19,0
16391,241.2,60.59,1.502,33.49,0
16392,649.4,23.72,2.114,33.31,0
16393,600.7,81.75,1.277,36.51,1
16394,415.1,29.53,2.011,46.78,0
16395,178.9,76.5,3.283,46.06,0
16396,183.6,47.7,2.16,37.59,0
16397,691.5,49.11,1.447,35.11,0
16398,893.9,58.34,1.286,45.44,0
16399,1871.2,45.39,1.003,37.95,0
16400,118.6,86.77,4.356,33.87,1
16401,655.9,54.36,1.5,32.13,0
16402,208.4,29.48,4.474,37.76,0
16403,259.7,77.56,3.185,17.48,1
16404,537.3,57.87,0.844,50.56,0
16405,193.3,43.06,2.269,38.3,0
16406,245.1,37.3,1.362,33.22,0
16407,158.0,42.53,2.331,44.95,0
16408,663.7,31.93,3.201,43.59,0
16409,285.9,62.21,1.238,38.84,0
16410,96.9,65.46,1.788,35.19,0
16411,385.0,42.82,0.757,33.83,0
16412,239.8,87.16,2.127,52.02,0
16413,745.9,51.78,1.466,31.5,0
16414,537.7,17.63,2.991,37.23,0
16415,570.5,63.16,2.792,41.88,0
16416,155.0,78.65,1.355,50.16,0
16417,401.8,37.35,2.222,46.84,0
16418,623.9,40.9,2.72,34.25,1
16419,812.0,64.26,1.594,50.64,0
16420,600.7,83.58,5.388,37.39,1
16421,735.8,41.92,2.174,25.69,0
16422,365.7,36.81,5.334,41.25,0
16423,611.7,73.1,1.998,46.17,0
16424,112.6,50.92,0.996,33.42,0
16425,292.3,42.22,1.295,33.21,0
16426,720.1,48.33,0.524,30.76,0
16427,531.7,87.96,2.721,29.11,1
16428,800.9,63.92,1.196,44.77,0
16429,82.4,62.07,2.115,37.52,0
16430,554.4,82.32,1.839,22.12,0
16431,376.4,70.26,1.131,37.23,0
16432,228.8,37.5,4.781,44.31,0
16433,215.7,35.85,5.328,39.89,0
16434,969.6,62.04,2.331,34.34,0
16435,545.1,82.87,2.446,51.21,0
16436,176.8,87.6,1.076,39.86,0
16437,674.3,56.24,0.936,36.11,0
16438,261.9,53.05,1.519,45.34,0
16439,893.7,42.93,7.325,31.06,1
16440,531.7,63.69,1.364,46.23,0
16441,156.4,68.34,1.798,34.63,0
16442,293.7,62.73,2.514,26.6,1
16443,51.6,19.85,7.27,35.01,0
16444,243.8,10.24,4.209,26.59,0
16445,232.7,59.02,2.817,35.9,0
16446,800.5,59.62,2.927,37.49,0
16447,970.8,34.6,3.959,40.53,0
16448,645.7,58.84,2.196,35.48,1
16449,855.6,79.19,1.244,43.66,1
16450,179.6,34.49,3.627,48.67,0
16451,455.6,50.65,2.091,32.2,0
16452,309.4,88.25,1.25,31.8,1
16453,313.8,88.37,0.756,42.89,0
16454,164.3,87.13,2.255,36.51,0
16455,718.4,79.27,2.901,28.33,1
16456,129.6,34.28,4.342,45.91,0
16457,208.4,27.99,8.443,45.74,0
16458,198.0,52.71,2.319,26.82,0
16459,966.4,34.63,2.936,35.75,0
16460,391.1,42.81,2.207,32.36,0
16461,114.6,67.87,3.592,38.2,0
16462,342.4,43.52,4.266,30.78,0
16463,46.5,28.23,1.338,32.93,0
16464,388.9,61.41,1.604,41.24,0
16465,313.2,69.31,1.29,52.48,0
16466,176.7,71.75,0.783,24.2,0
16467,36.5,62.01,2.03,35.21,0
16468,92.0,14.28,1.968,43.75,0
16469,380.4,66.93,1.797,45.12,0
16470,276.1,75.79,4.49,38.64,1
16471,748.7,35.07,1.882,46.54,0
16472,715.4,51.84,1.677,36.11,0
16473,180.6,78.12,1.804,31.56,1
16474,510.0,53.52,0.631,38.21,1
16475,440.8,71.73,0.843,41.6,0
16476,258.1,90.06,1.143,46.81,0
16477,818.9,21.71,2.709,33.73,0
16478,296.8,82.0,1.901,38.76,0
16479,247.1,45.34,4.911,42.66,0
16480,283.4,32.66,1.487,39.68,0
16481,231.1,31.33,2.681,37.47,0
16482,352.4,32.01,3.012,34.26,0
16483,588.5,35.73,0.921,44.0,0
16484,250.8,79.32,1.886,45.29,0
16485,516.1,36.28,2.048,37.09,0
16486,265.2,67.96,1.155,32.32,0
16487,318.5,84.27,0.865,46.28,0
16488,345.5,43.71,6.173,36.74,0
16489,329.8,67.79,3.757,25.4,0
16490,420.8,31.24,2.441,41.76,1
16491,530.2,48.94,2.021,46.32,0
16492,231.6,19.2,3.68,40.21,0
16493,131.5,15.09,2.236,40.4,0
16494,643.0,57.54,1.65,32.56,0
16495,382.9,48.75,1.799,38.23,0
16496,285.3,35.82,1.691,36.25,0
16497,484.3,84.99,2.744,38.75,1
16498,479.2,18.22,2.881,39.78,0
16499,1295.8,63.37,1.209,46.75,0
16500,852.0,40.65,0.864,47.05,0
16501,269.0,66.01,1.663,41.23,0
16502,250.7,9.97,1.581,40.18,0
16503,554.1,45.43,6.035,36.65,0
16504,351.2,65.1,1.584,38.93,0
16505,297.0,41.16,0.771,33.11,0
16506,390.1,75.16,2.477,35.44,0
16507,866.2,58.06,1.727,32.69,1
16508,182.1,89.1,2.208,37.33,1
16509,458.7,42.58,1.203,38.8,0
16510,659.8,54.41,0.96,46.79,0
16511,396.8,68.55,3.071,34.98,1
16512,349.3,66.25,2.365,41.16,1
16513,448.3,42.27,0.79,38.62,0
16514,657.0,26.59,1.722,40.64,0
16515,219.9,55.99,1.618,28.26,0
16516,276.8,66.52,3.252,37.89,0
16517,504.4,73.34,1.552,29.85,1
16518,531.6,28.8,5.749,22.7,0
16519,475.0,33.89,2.106,34.95,0
16520,142.6,48.82,1.44,50.37,0
16521,834.0,58.0,1.946,41.83,0
16522,292.8,32.04,1.17,33.9,0
16523,265.5,33.07,2.394,40.5,0
16524,358.6,36.43,3.124,32.41,0
16525,724.6,49.52,2.989,42.97,1
16526,117.6,70.73,1.581,35.8,0
16527,259.6,74.67,2.908,43.55,0
16528,538.7,54.63,2.095,33.83,0
16529,475.4,57.54,1.598,37.62,0
16530,486.1,58.55,1.646,44.33,0
16531,637.1,63.28,1.336,31.25,0
16532,442.2,76.36,2.225,33.6,0
16533,561.1,39.53,1.271,31.61,0
16534,415.7,50.16,1.619,39.69,0
16535,300.2,60.51,0.925,25.91,0
16536,505.8,90.21,1.565,35.95,1
16537,206.4,67.82,6.323,43.64,1
16538,119.9,56.62,0.997,34.86,0
16539,433.0,74.26,1.069,40.81,0
16540,695.9,71.35,3.805,40.36,0
16541,1011.4,47.23,1.097,36.79,0
16542,523.6,93.71,1.983,40.81,1
16543,147.1,67.09,5.774,39.06,0
16544,382.5,88.11,1.048,47.18,0
16545,847.1,38.48,0.947,41.7,0
16546,390.3,48.48,1.927,35.44,0
16547,660.2,40.26,1.52,44.01,0
16548,307.2,16.87,5.36,32.24,0
16549,715.7,66.46,3.32,45.99,0
16550,313.1,45.33,1.64,30.14,0
16551,314.6,82.64,1.012,36.37,0
16552,360.3,71.7,0.783,39.3,0
16553,191.4,82.21,3.619,32.56,1
16554,464.8,28.03,2.256,42.37,0
16555,759.8,61.59,3.371,28.37,0
16556,198.5,32.58,4.421,44.52,0
16557,224.6,54.29,1.878,42.4,0
16558,583.3,86.01,2.124,41.3,0
16559,312.6,39.19,1.429,39.45,0
16560,266.0,50.82,1.15,46.9,0
16561,95.6,76.61,2.534,47.78,0
16562,1193.1,47.42,2.507,39.24,0
16563,353.3,24.65,1.946,35.81,0
16564,112.4,61.65,2.546,29.24,0
16565,441.5,63.63,3.402,28.12,1
16566,302.5,65.08,3.652,38.73,0
16567,830.1,44.51,3.205,47.94,1
16568,430.1,79.01,1.908,34.83,1
16569,512.6,77.43,1.731,48.26,0
16570,627.3,68.08,1.176,41.86,1
16571,384.3,76.07,1.759,37.79,0
16572,331.8,65.33,2.117,28.95,1
16573,219.2,32.83,1.169,35.86,0
16574,364.9,66.69,2.431,36.09,0
16575,412.0,12.08,2.471,49.2,0
16576,777.3,17.47,2.463,43.83,0
16577,570.5,74.22,2.382,41.14,0
16578,317.7,40.31,1.316,32.68,0
16579,342.5,44.96,4.605,47.55,0
16580,742.8,51.2,1.541,41.64,0
16581,88.1,75.69,2.521,44.05,0
16582,507.7,71.75,1.147,37.06,0
16583,242.0,29.97,1.032,44.91,0
16584,158.0,39.34,4.866,40.8,0
16585,226.5,28.35,1.189,36.19,0
16586,322.3,32.44,0.959,54.87,0
16587,56.2,74.33,2.078,41.23,0
16588,339.1,82.13,1.871,41.01,0
16589,229.0,66.59,2.412,43.72,0
16590,65.7,84.25,2.593,35.33,0
16591,82.6,52.75,2.566,37.65,0
16592,1065.4,37.53,5.667,42.98,1
16593,527.6,84.6,5.573,51.21,0
16594,27.4,25.05,2.092,42.27,0
16595,776.0,31.68,1.783,41.08,0
16596,626.0,26.02,1.977,34.96,0
16597,333.3,75.22,0.842,35.37,0
16598,325.0,79.65,2.92,39.49,0
16599,936.2,69.85,3.997,39.2,0
16600,867.5,50.83,4.226,47.32,0
16601,96.9,83.07,2.494,37.6,0
16602,503.3,41.86,1.404,35.89,0
16603,173.1,46.01,1.701,44.99,0
16604,554.9,80.39,6.538,34.33,1
16605,539.2,33.67,3.365,48.72,0
16606,310.5,76.95,1.496,39.81,0
16607,102.8,46.15,1.786,41.22,0
16608,973.2,56.53,3.359,37.25,0
16609,417.6,59.18,3.872,30.78,0
16610,315.9,35.77,2.884,26.79,0
16611,551.1,17.02,1.295,41.27,0
16612,263.5,65.61,0.826,35.75,0
16613,508.4,75.2,0.749,33.24,0
16614,301.6,61.59,2.326,40.06,0
16615,225.1,80.55,2.329,40.09,0
16616,233.1,50.54,2.237,30.0,1
16617,604.1,81.74,2.48,46.03,0
16618,158.6,56.8,5.679,44.44,0
16619,82.6,37.05,1.769,40.95,0
16620,624.6,79.82,1.365,30.3,1
16621,668.2,60.8,0.731,39.27,0
16622,214.1,47.01,1.735,36.68,0
16623,649.4,84.93,2.927,31.82,1
16624,1021.4,47.49,1.055,43.45,0
16625,258.5,80.36,7.202,42.71,0
16626,384.6,58.77,1.113,43.39,0
16627,973.1,65.18,0.617,36.7,1
16628,542.6,58.37,6.558,35.26,1
16629,790.0,14.46,1.564,46.18,0
16630,161.9,47.53,1.558,29.97,0
16631,249.6,71.09,2.71,50.55,0
16632,218.4,42.56,1.944,31.51,0
16633,799.6,55.56,4.35,35.85,0
16634,263.1,30.93,3.584,29.74,0
16635,184.0,37.96,4.526,32.22,0
16636,375.2,27.13,3.106,31.48,0
16637,284.9,33.15,3.001,31.14,0
16638,200.4,74.03,1.595,34.27,0
16639,1150.3,90.73,1.895,32.07,1
16640,426.9,62.03,1.591,40.87,0
16641,118.5,42.81,1.265,43.6,0
16642,551.7,66.21,2.983,41.21,0
16643,378.5,82.85,1.632,31.17,1
16644,375.1,25.91,3.512,36.62,0
16645,153.1,79.54,2.551,42.14,1
16646,368.3,86.8,1.384,58.09,1
16647,168.2,27.93,5.357,52.71,0
16648,549.2,24.47,1.889,31.58,0
16649,79.9,53.24,3.382,37.94,0
16650,369.5,55.3,2.64,41.52,0
16651,64.9,21.73,2.986,36.8,0
16652,66.5,33.61,1.03,39.98,0
16653,782.7,65.41,1.92,45.86,0
16654,1093.8,60.55,2.466,44.8,1
16655,438.1,70.2,3.891,49.78,0
16656,948.7,53.01,3.703,49.29,0
16657,96.8,15.88,3.695,38.83,0
16658,370.5,63.59,1.605,50.08,0
16659,1161.7,70.81,1.276,35.4,1
16660,718.8,24.23,3.87,45.18,0
16661,714.0,34.04,1.02,49.16,0
16662,236.9,76.78,4.703,32.28,1
16663,247.1,67.79,2.382,32.42,1
16664,432.3,58.39,1.195,29.91,0
16665,213.4,24.97,2.521,38.9,0
16666,338.4,77.97,3.767,42.42,0
16667,436.4,52.63,1.882,31.96,0
16668,429.0,23.81,1.964,43.88,0
16669,874.8,24.41,3.188,41.12,0
16670,267.8,89.17,3.506,43.37,1
16671,388.4,67.03,2.193,42.95,0
16672,376.6,65.42,1.893,43.96,0
16673,687.3,39.7,1.356,34.77,0
16674,152.2,92.5,5.434,44.69,0
16675,185.4,64.52,3.971,34.02,0
16676,738.0,79.37,3.16,44.77,0
16677,581.3,37.15,5.716,40.27,0
16678,402.3,72.44,6.953,39.53,1
16679,178.5,54.19,1.489,39.04,0
16680,284.8,32.3,1.59,36.14,0
16681,152.0,11.03,3.586,38.33,0
16682,720.7,56.37,1.051,49.3,0
16683,593.0,63.09,3.384,28.25,0
16684,445.9,76.11,2.887,44.25,0
16685,369.4,24.01,2.056,47.2,0
16686,161.3,11.74,3.525,27.54,0
16687,381.6,80.83,2.547,36.3,1
16688,656.5,57.58,1.903,48.31,0
16689,111.7,58.34,8.359,42.29,0
16690,387.7,48.72,0.983,35.06,0
16691,496.2,53.63,2.938,34.24,0
16692,151.0,40.24,1.408,36.08,0
16693,518.0,74.62,5.232,39.66,1
16694,446.5,42.69,1.501,35.13,1
16695,761.7,78.47,1.994,31.33,1
16696,296.3,90.12,2.682,36.54,1
16697,384.0,45.07,2.444,35.49,0
16698,418.1,73.25,0.91,40.52,0
16699,670.9,58.86,1.658,39.54,0
16700,253.6,53.89,0.91,38.7,0
16701,195.0,11.15,2.977,26.99,0
16702,1226.6,41.34,1.796,40.4,0
16703,165.8,69.74,2.921,30.53,0
16704,269.4,61.31,3.188,29.75,1
16705,959.2,58.31,1.419,43.71,0
16706,254.3,75.9,1.654,37.58,0
16707,524.6,28.83,5.225,37.69,0
16708,191.4,82.36,1.41,44.87,0
16709,165.6,60.38,1.057,41.45,0
16710,263.3,85.32,1.207,44.76,0
16711,270.4,34.61,1.4,30.85,0
16712,1054.8,53.99,3.58,44.31,0
16713,133.9,60.22,2.254,36.69,0
16714,318.8,89.17,2.253,41.25,1
16715,848.9,39.21,1.477,47.52,0
16716,384.0,86.05,2.717,42.7,0
16717,323.4,50.51,1.031,41.95,0
16718,617.9,60.77,2.768,36.09,1
16719,589.7,46.51,1.358,33.15,0
16720,569.5,43.86,1.591,35.91,0
16721,1604.5,26.84,5.028,35.52,0
16722,467.7,70.82,2.372,37.9,0
16723,186.0,58.34,2.849,48.57,0
16724,549.1,29.37,3.478,39.68,0
16725,171.1,37.22,1.481,31.66,0
16726,150.1,46.12,0.798,37.87,1
16727,163.5,18.57,1.152,40.12,0
16728,562.4,40.64,2.392,32.37,0
16729,713.7,78.04,1.792,29.65,1
16730,88.2,47.6,3.256,37.58,0
16731,281.5,30.71,1.904,40.15,0
16732,319.6,58.94,1.297,30.68,0
16733,651.4,61.13,1.546,43.47,0
16734,255.6,46.31,1.853,37.35,0
16735,373.6,62.35,2.928,36.86,1
16736,248.9,45.97,0.758,41.13,0
16737,295.5,86.58,3.867,17.5,1
16738,311.9,31.5,2.845,25.63,1
16739,326.9,86.68,2.855,27.2,1
16740,1012.7,69.46,1.092,33.41,0
16741,235.8,55.32,3.037,36.36,0
16742,319.4,44.95,3.317,31.3,0
16743,401.3,19.38,1.983,41.45,0
16744,709.3,43.32,1.284,38.65,0
16745,243.6,18.16,2.043,35.97,0
16746,563.9,31.55,1.565,33.01,0
16747,222.8,56.3,0.495,33.72,0
16748,399.4,88.55,3.169,39.18,1
16749,271.3,51.07,0.814,32.64,0
16750,242.5,84.44,1.511,39.39,0
16751,877.7,41.59,1.2,27.19,0
16752,309.6,35.14,1.717,29.37,0
16753,159.7,62.91,1.831,38.83,0
16754,537.7,33.48,1.259,42.1,0
16755,283.6,53.68,1.467,34.47,0
16756,406.7,30.47,4.215,22.81,0
16757,469.0,52.67,1.785,42.19,0
16758,423.6,24.49,3.093,37.02,0
16759,785.8,37.93,4.696,40.58,1
16760,534.3,43.35,2.45,41.85,0
16761,175.2,50.85,1.662,33.51,0
16762,177.8,79.21,2.19,38.01,0
16763,317.6,29.29,1.423,41.24,0
16764,156.2,91.12,1.99,44.91,0
16765,271.4,29.08,1.682,45.95,0
16766,456.0,92.6,1.403,32.92,1
16767,231.5,45.03,0.983,46.58,0
16768,741.7,16.28,2.989,38.04,0
16769,646.0,51.88,2.15,23.26,1
16770,786.7,50.68,3.72,26.23,0
16771,309.2,52.02,1.643,36.43,0
16772,463.7,64.45,3.248,36.68,0
16773,222.7,71.78,3.436,45.68,0
16774,318.3,92.32,5.255,36.81,1
16775,364.2,66.59,1.955,45.36,0
16776,227.7,20.09,1.581,43.15,0
16777,369.9,80.79,1.364,38.58,0
16778,584.5,48.33,4.471,44.44,0
16779,126.0,65.84,2.038,45.2,0
16780,484.7,20.61,1.676,34.81,0
16781,181.1,17.92,1.085,39.63,0
16782,598.3,35.3,2.945,45.0,0
16783,1257.8,20.17,3.182,34.28,0
16784,126.0,86.25,1.856,35.48,1
16785,289.8,65.9,1.536,42.78,0
16786,539.7,54.51,2.518,37.74,0
16787,166.4,73.32,1.002,38.12,0
16788,75.6,25.35,1.679,45.53,0
16789,512.4,90.16,1.491,53.09,0
16790,125.0,34.44,2.447,38.43,0
16791,123.9,87.16,2.088,34.52,1
16792,335.2,58.89,4.128,50.78,0
16793,94.3,76.75,1.197,43.82,0
16794,255.7,23.57,2.415,32.69,0
16795,261.0,82.1,2.832,37.21,0
16796,221.3,55.67,2.245,42.44,0
16797,123.7,49.8,2.61,39.28,0
16798,249.2,71.92,2.789,30.81,0
16799,375.8,58.66,1.44,48.58,0
16800,532.4,51.54,1.772,37.39,0
16801,215.2,18.35,1.433,47.71,0
16802,574.9,58.58,3.654,46.24,0
16803,383.3,58.32,5.086,36.66,0
16804,371.1,39.89,2.129,41.2,0
16805,338.9,76.71,1.277,40.86,0
16806,578.7,74.63,3.349,41.15,0
16807,445.0,42.83,1.174,42.91,0
16808,630.4,61.09,4.896,45.38,1
16809,484.2,28.85,2.727,28.67,0
16810,178.1,79.38,2.411,34.58,0
16811,261.0,51.29,0.696,31.17,0
16812,321.2,93.96,1.932,32.62,1
16813,312.9,52.73,0.778,37.53,0
16814,897.8,61.54,0.819,36.68,0
16815,222.3,56.89,1.311,41.31,0
16816,899.2,67.39,2.018,50.36,0
16817,516.1,42.04,1.17,47.74,0
16818,140.1,36.8,1.733,30.08,0
16819,971.5,55.23,2.97,44.82,0
16820,393.6,63.8,4.525,48.42,0
16821,353.3,90.0,3.751,45.87,1
16822,183.7,26.45,2.139,39.46,0
16823,754.5,63.41,1.952,42.98,0
16824,400.8,52.69,1.061,55.66,0
16825,530.0,44.54,3.495,42.38,0
16826,328.7,45.2,3.057,35.55,0
16827,106.9,19.3,2.833,39.8,0
16828,415.0,17.66,1.351,38.46,0
16829,410.2,8.14,1.999,38.21,1
16830,449.8,53.58,1.061,33.71,0
16831,498.2,77.48,1.587,46.92,0
16832,450.7,89.77,2.927,31.91,1
16833,642.1,65.21,2.497,32.02,0
16834,448.6,39.01,3.223,36.03,0
16835,143.2,37.61,1.631,40.49,0
16836,402.8,82.33,2.575,43.2,1
16837,93.2,47.77,1.058,41.95,0
16838,205.8,22.93,1.906,39.24,0
16839,298.0,76.51,4.223,52.63,0
16840,185.8,44.03,1.347,29.18,0
16841,306.9,57.23,1.093,43.92,0
16842,355.9,61.51,3.438,33.44,0
16843,332.4,62.54,1.628,42.67,0
16844,495.6,36.47,3.197,40.98,0
16845,228.9,49.96,6.983,28.19,0
16846,369.7,96.31,1.583,39.69,0
16847,632.6,53.3,0.861,43.81,0
16848,224.4,18.74,3.141,36.19,0
16849,1303.8,78.45,1.348,53.83,1
16850,436.1,28.47,1.657,33.72,1
16851,355.2,74.19,0.962,48.29,0
16852,626.0,75.81,1.234,41.41,1
16853,365.1,64.71,1.759,40.06,0
16854,343.8,50.07,2.842,32.81,0
16855,488.4,70.09,1.946,41.46,0
16856,84.6,61.64,2.654,32.55,0
16857,546.2,20.15,10.292,43.64,0
16858,106.1,23.23,0.986,38.58,0
16859,321.1,37.81,3.376,44.69,0
16860,242.8,57.93,2.885,46.12,0
16861,791.2,40.16,1.549,37.71,0
16862,460.0,62.65,2.908,41.95,0
16863,268.4,49.01,1.319,32.96,0
16864,233.0,65.29,3.732,25.48,0
16865,710.5,88.01,1.311,35.21,1
16866,732.4,76.63,2.243,37.02,1
16867,222.2,66.53,2.073,34.27,0
16868,332.9,56.79,2.423,36.17,0
16869,410.3,77.04,1.308,32.38,0
16870,123.6,87.54,6.145,39.81,1
16871,630.4,47.2,4.046,31.16,0
16872,315.6,22.5,3.443,36.39,0
16873,173.7,65.41,1.628,28.42,0
16874,142.7,59.51,2.088,31.72,0
16875,215.8,56.82,1.735,37.18,0
16876,497.2,26.79,1.105,40.84,0
16877,468.6,82.87,1.306,37.92,0
16878,654.0,26.2,4.144,24.68,0
16879,213.4,66.02,1.394,40.23,0
16880,160.4,75.02,2.693,41.21,0
16881,692.1,63.95,0.755,45.1,0
16882,330.8,55.78,2.694,49.38,0
16883,637.2,52.09,2.124,35.85,0
16884,758.8,52.6,1.176,37.84,0
16885,1282.4,64.97,1.033,50.58,0
16886,237.9,54.53,2.553,26.8,0
16887,276.7,13.11,0.787,30.32,0
16888,397.2,51.37,0.996,36.05,0
16889,1087.8,25.56,1.993,48.64,0
16890,398.0,47.81,1.518,41.89,0
16891,466.4,53.27,0.86,19.84,0
16892,558.5,23.97,5.966,36.56,0
16893,416.2,28.13,1.884,47.78,0
16894,961.4,48.52,1.155,36.63,0
16895,272.2,80.1,1.205,32.66,1
16896,448.1,39.78,1.788,25.93,0
16897,925.1,48.31,4.641,42.84,0
16898,324.6,32.07,1.862,39.21,0
16899,733.1,82.24,1.3,24.66,1
16900,656.5,54.29,2.123,34.37,0
16901,186.5,59.03,2.832,51.03,0
16902,141.6,30.39,1.974,41.1,0
16903,395.8,55.66,4.257,42.09,0
16904,747.5,33.29,2.321,44.24,0
16905,513.5,45.83,7.982,33.77,0
16906,540.8,57.73,2.005,42.1,0
16907,222.5,79.37,1.448,32.86,0
16908,824.3,76.7,1.539,36.15,0
16909,413.3,66.3,1.565,50.69,0
16910,356.1,96.88,2.568,30.72,1
16911,183.9,70.38,4.716,25.15,1
16912,568.9,29.77,5.094,39.07,0
16913,95.4,52.57,3.344,36.7,0
16914,748.6,73.4,1.741,43.8,1
16915,208.8,54.5,1.256,26.89,0
16916,214.6,31.97,1.163,42.85,0
16917,326.1,12.84,1.951,37.08,0
16918,515.8,45.75,2.095,19.93,0
16919,499.9,74.88,2.507,42.13,0
16920,389.4,66.31,1.777,33.95,0
16921,164.6,69.0,1.473,25.02,0
16922,161.7,70.52,1.595,43.05,0
16923,220.3,79.85,3.756,30.49,0
16924,647.8,56.93,6.643,33.46,1
16925,211.4,29.84,2.053,46.1,0
16926,665.1,59.18,3.691,43.92,0
16927,597.9,47.99,1.924,35.55,0
16928,610.9,52.79,2.943,42.64,0
16929,685.0,66.89,0.71,27.24,1
16930,898.4,71.76,1.678,43.71,0
16931,271.8,63.8,1.058,30.7,0
16932,353.2,44.4,0.667,37.05,0
16933,239.0,84.41,3.99,47.21,0
16934,658.5,19.48,2.486,41.82,0
16935,428.5,82.84,5.434,38.5,1
16936,213.4,81.38,1.609,29.36,0
16937,77.7,33.48,1.671,49.34,0
16938,790.1,79.58,2.46,37.17,1
16939,767.0,70.53,1.024,34.44,1
16940,154.3,26.23,2.827,34.15,0
16941,428.1,59.27,3.782,34.94,0
16942,352.0,71.53,1.695,33.38,0
16943,307.3,74.42,1.982,44.62,1
16944,81.4,56.66,2.01,31.57,0
16945,293.1,28.8,4.754,41.71,0
16946,225.7,47.76,1.641,30.16,0
16947,252.6,42.81,1.802,35.61,0
16948,70.6,68.97,3.078,44.07,0
16949,174.2,47.26,0.696,42.39,0
16950,540.3,53.54,3.779,35.06,0
16951,357.6,27.78,1.62,37.25,0
16952,291.1,85.76,2.188,24.47,1
16953,735.8,60.48,1.043,48.74,0
16954,389.3,50.23,1.725,46.01,0
16955,377.1,65.57,2.738,47.0,0
16956,513.5,81.31,1.883,48.99,0
16957,518.0,40.99,1.816,37.54,0
16958,226.0,29.45,1.544,22.99,0
16959,530.3,79.39,2.772,42.24,1
16960,495.7,69.06,0.871,31.47,0
16961,638.7,37.9,1.312,42.73,0
16962,290.2,37.66,4.822,48.7,0
16963,914.9,78.91,2.203,31.13,0
16964,414.6,78.52,1.923,52.31,0
16965,113.8,66.1,1.61,41.2,0
16966,162.4,76.38,1.093,45.43,0
16967,225.1,86.02,1.811,43.1,0
16968,198.0,83.93,5.671,39.71,1
16969,200.2,18.62,1.817,33.98,0
16970,443.2,59.85,3.711,44.11,0
16971,255.5,57.31,3.085,46.86,0
16972,313.7,28.56,2.835,38.2,0
16973,414.3,47.61,3.051,44.71,0
16974,128.1,49.15,3.788,53.64,0
16975,207.8,50.58,2.835,44.65,0
16976,523.6,84.88,2.251,43.93,0
16977,957.8,38.7,1.318,44.87,0
16978,710.0,37.31,2.849,33.97,0
16979,717.2,46.31,1.383,41.62,0
16980,543.7,57.78,1.782,32.86,0
16981,421.7,77.96,2.321,35.71,0
16982,762.7,26.8,2.326,41.5,0
16983,242.9,68.49,1.621,38.37,0
16984,406.6,61.36,3.789,44.99,0
16985,756.7,41.66,1.408,37.38,0
16986,101.7,77.72,1.696,36.11,0
16987,1336.1,46.35,2.153,46.85,0
16988,378.1,79.58,3.257,41.61,1
16989,277.2,64.35,1.018,42.9,0
16990,502.6,52.81,1.16,32.54,0
16991,141.7,96.77,2.538,44.81,1
16992,171.2,2.81,1.202,32.2,0
16993,1167.5,19.16,5.576,39.29,0
16994,753.5,96.66,1.483,40.5,1
16995,178.8,65.13,1.297,37.87,0
16996,106.4,47.35,0.81,31.96,0
16997,716.6,65.8,0.917,39.2,0
16998,212.2,49.43,4.741,33.76,0
16999,1187.9,60.41,4.338,37.74,1
