doc_id,topic,e00,e01,e02,e03,e04,e05,e06,e07,e08,e09,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47
2513,0,-0.091108,0.097825,-0.136026,-0.166672,0.132299,-0.081316,-0.0644,-0.156001,-0.077319,-0.155879,-0.008763,-0.011179,-0.139026,-0.074313,-0.100222,-0.265222,0.006855,0.093066,-0.142712,0.272325,-0.021252,-0.26006,-0.06609,-0.127971,-0.039531,0.121107,-0.084112,-0.115599,0.049626,0.135072,0.016806,-0.242907,0.205338,-0.068217,-0.113182,0.121508,-0.150634,0.050355,0.07222,0.004435,-0.388578,-0.138885,0.121324,-0.073419,0.060965,-0.059379,0.167641,-0.328964
2514,1,-0.186303,0.152321,0.060555,-0.164322,0.091586,0.133235,-0.117895,-0.279516,-0.134758,-0.06962,-0.101949,-0.04337,-0.172396,-0.112158,-0.031541,-0.142155,0.001848,0.144804,-0.203951,0.209593,0.047244,-0.227464,0.007442,-0.111411,0.103653,0.159341,-0.208332,-0.223799,0.123105,0.217359,0.078491,-0.212707,-0.012667,-0.0165,0.048473,0.166839,-0.141166,0.196673,-0.002484,-0.129465,-0.15369,-0.216839,-0.094582,-0.025605,0.167767,0.035524,0.19763,-0.152994
2515,2,-0.190126,0.073602,-0.043106,0.165844,-0.313571,0.099188,-0.2671,-0.176163,-0.134542,-0.124833,-0.257231,0.201072,0.000269,0.014542,-0.086165,-0.169972,-0.036182,0.061143,-0.075071,0.050122,-0.098684,-0.089698,-0.135,-0.028483,-0.035407,-0.047687,-0.022229,-0.147136,0.065993,0.337978,0.02486,-0.117171,-0.024539,0.261077,-0.074334,0.192725,0.045116,0.192769,0.041036,-0.156036,-0.236793,-0.236015,-0.053211,-0.16736,0.0438,-0.004848,0.062846,-0.089105
2516,5,0.144634,0.094889,-0.044129,0.013288,-0.02479,-0.07832,-0.149432,-0.107084,-0.001092,-0.062654,-0.069361,-0.097362,-0.017953,-0.156849,-0.032366,-0.156134,0.008461,0.195889,-0.138447,0.121332,-0.029587,-0.077791,-0.154187,-0.09613,-0.050217,0.169044,-0.059426,-0.336967,0.157587,0.155935,0.054049,-0.108711,-0.011495,0.108571,-0.078996,0.219619,-0.185247,0.386308,-0.012419,0.033117,-0.361674,-0.299709,-0.030391,-0.067541,-0.026548,0.124571,0.120142,-0.162888
2517,3,-0.079483,0.106388,-0.007417,0.188034,0.00538,-0.058056,-0.129217,-0.203809,0.034069,-0.223235,-0.080705,-0.010378,0.072465,-0.100734,-0.11967,-0.156592,-0.052573,0.073878,-0.272463,0.227588,-0.049413,0.205464,-0.132853,-0.005204,0.035715,-0.032965,-0.110739,-0.206052,0.195777,0.206239,0.128435,-0.124361,0.019609,0.054605,-0.089887,0.099961,0.016524,0.226888,0.080878,-0.213615,-0.041588,-0.384958,-0.253724,-0.034559,-0.046945,-0.155312,-0.138541,-0.143504
2518,5,0.013814,0.027581,-0.030436,0.014025,-0.196271,-0.056493,-0.074759,-0.143843,-0.07204,-0.122603,-0.115983,-0.033072,-0.028036,-0.214659,0.02814,-0.244642,0.057521,0.114841,-0.168172,0.214468,-0.107597,-0.028577,-0.137402,-0.064813,-0.020061,-0.040118,0.009997,-0.270678,0.131596,0.064932,0.005643,-0.129733,-0.068243,0.02219,-0.137776,0.272366,-0.082449,0.342892,0.079424,0.02345,-0.328953,-0.365129,-0.137342,-0.017355,0.107361,0.078819,0.190407,-0.058322
2519,4,-0.099716,0.055467,-0.194958,-0.086604,-0.179115,0.036183,-0.109552,-0.007177,-0.131133,-0.078972,-0.052011,0.046772,0.039331,-0.102016,-0.048071,-0.250218,-0.035558,-0.125493,-0.219207,0.175976,0.142329,-0.202057,-0.050828,-0.068208,0.149211,0.20913,-0.078266,-0.094349,0.130931,0.130896,0.054371,-0.168568,-0.001057,0.065149,-0.183067,0.132228,-0.138752,0.107136,0.011814,0.005916,-0.419872,-0.337874,-0.167706,-0.099812,0.068767,-0.050351,0.238754,-0.029071
2520,1,-0.182941,0.083133,-0.025972,-0.106513,-0.003347,0.202717,-0.026612,-0.241607,-0.15066,-0.038444,-0.087344,0.002316,-0.094276,-0.10748,-0.001936,-0.206365,0.064576,0.166739,-0.124013,0.209146,-0.066331,-0.176137,-0.030246,-0.139218,0.028713,0.078931,-0.047193,-0.248851,0.183874,0.184497,0.1465,-0.154053,-0.00881,0.133813,0.079647,0.228535,-0.070838,0.262186,0.157085,-0.154167,-0.213306,-0.174761,-0.08731,-0.066148,0.194368,-0.101333,0.197171,-0.2186
2521,0,-0.163578,0.20966,-0.199931,-0.220518,0.043476,-0.018536,-0.073307,-0.176897,-0.138577,-0.26936,-0.060453,0.157508,-0.068444,-0.025915,-0.138204,-0.215218,0.068392,0.217153,-0.134533,0.268042,0.027356,-0.255005,-0.074294,-0.098779,-0.072041,-0.011306,-0.103645,-0.124991,0.040592,0.177544,0.049073,-0.151966,0.065665,0.006747,-0.075584,0.219556,-0.066226,-0.016068,0.087167,-0.076258,-0.248284,-0.10977,0.189329,0.066794,-0.086467,-0.123762,0.126494,-0.261675
2522,5,0.165242,0.04132,-0.064087,0.138816,-0.135303,-0.130898,-0.037391,-0.097361,0.005616,-0.080243,-0.065279,-0.139533,-0.053083,-0.169954,-0.16964,-0.220132,0.005246,0.142265,-0.183947,0.193891,-0.074569,-0.010817,-0.148593,0.027247,-0.019877,0.11701,0.015464,-0.318555,-0.020847,-0.026812,0.059242,-0.16774,-0.050776,0.132076,-0.142845,0.196457,-0.089301,0.344598,0.032777,-0.074979,-0.346863,-0.333444,-0.103532,-0.034239,0.103482,0.098705,0.125064,-0.037823
2523,4,-0.032719,-0.008249,-0.342266,-0.129458,-0.169337,0.064478,-0.217838,-0.075565,-0.124574,-0.0608,-0.04802,0.063159,0.009987,-0.117099,0.058454,-0.351663,-0.056938,-0.048562,-0.250858,0.237265,0.137207,-0.150409,-0.127769,0.05939,0.130132,0.028789,-0.050755,-0.125154,0.019612,0.13356,0.131804,-0.104634,0.039954,0.020443,-0.106385,0.230347,-0.130221,0.045674,0.054762,-0.032944,-0.336826,-0.170946,0.008207,-0.100144,-0.000312,-0.082531,0.292701,-0.095434
2524,4,-0.04217,0.074619,-0.181026,-0.134921,-0.217014,0.090844,-0.12558,-0.00299,-0.050327,-0.124974,-0.022945,-0.052659,0.061534,-0.14294,0.087683,-0.348683,-0.050927,-0.002066,-0.275874,0.275423,0.147926,-0.203158,-0.045542,0.008175,0.105482,0.158637,-0.098663,-0.142116,-0.012715,0.102947,0.211227,-0.086916,-0.008029,0.039044,-0.124351,0.177864,-0.094932,0.111517,0.012163,-0.00025,-0.27452,-0.198866,-0.172385,-0.172729,0.019444,-0.066391,0.26124,-0.169781
2525,0,-0.051717,0.156457,-0.255191,-0.252334,0.034888,0.18541,-0.07091,-0.116205,-0.075092,-0.195481,-0.025436,0.017202,-0.149769,-0.140435,-0.095723,-0.192162,0.036013,0.067075,-0.124976,0.282539,0.077049,-0.312263,-0.07503,-0.074727,0.069594,0.089598,-0.023565,-0.003015,0.01764,0.12008,0.067537,-0.108711,0.105537,-0.00987,0.055379,0.293555,-0.156594,0.173623,0.029206,0.013654,-0.244216,-0.117225,0.186141,-0.061937,-0.029652,-0.015078,0.15593,-0.32089
2526,4,-0.053983,-0.056476,-0.228251,0.015633,-0.193642,0.02268,-0.136514,-0.05793,-0.077818,-0.063288,-0.098736,-0.037707,0.102487,-0.121776,-0.03895,-0.3164,-0.023951,-0.06382,-0.207643,0.277846,0.043535,-0.217686,-0.049688,0.029135,0.158039,0.207877,-0.128167,-0.108231,0.011306,0.168534,0.203917,-0.198618,-0.088506,0.026527,-0.094267,0.171925,-0.130461,0.110393,0.105867,0.018753,-0.416766,-0.231736,-0.038224,-0.096294,0.019012,-0.099842,0.037288,-0.110941
2527,3,-0.152111,0.006363,0.026151,0.178243,0.066015,0.034015,-0.15656,-0.094726,-0.118743,-0.182751,0.023133,0.082146,-0.009013,0.019406,-0.069722,-0.203173,0.036475,0.088997,-0.157564,0.178899,-0.087141,0.164012,-0.031828,-0.024438,0.042617,-0.068025,-0.141004,-0.241142,0.052586,0.338291,0.163924,-0.086232,0.011931,-0.068841,-0.20138,0.260093,-0.073757,0.195518,0.118612,-0.104201,-0.192457,-0.191133,-0.250581,-0.110782,-0.030192,-0.273388,-0.05414,-0.238576
2528,0,-0.265366,0.156359,-0.174213,-0.109482,0.074896,-0.033228,-0.03191,-0.162127,-0.043534,-0.264629,-0.149037,-0.078281,-0.022986,-0.070175,-0.098867,-0.297746,0.005199,0.137755,-0.028522,0.353712,-0.049071,-0.279775,0.014322,-0.053786,0.041582,0.043846,-0.005066,-0.14177,0.093505,0.125615,-0.036771,-0.20427,0.085239,-0.063046,-0.083633,0.239544,-0.072264,-0.072872,0.021309,-0.000168,-0.282493,-0.130577,0.121347,-0.068576,-0.007561,-0.065233,0.174589,-0.258598
2529,3,-0.046941,0.016369,-0.084646,0.063909,0.031368,0.017368,-0.141143,-0.066274,-0.113498,-0.103852,-0.047856,-0.017613,0.000342,-0.003619,-0.154439,-0.254941,0.076633,0.106627,-0.194819,0.31361,-0.187345,0.084952,-0.168613,-0.100715,0.053622,-0.024324,-0.062118,-0.276749,0.047545,0.258493,0.181767,-0.069108,-0.061624,0.017179,-0.043463,0.192647,-0.062129,0.120035,0.257379,-0.208806,0.044143,-0.331387,-0.122945,-0.071862,-0.107535,-0.232863,-0.025941,-0.224927
2530,0,-0.042009,0.246137,-0.2245,-0.164808,0.063065,0.065833,-0.077466,-0.037457,-0.155064,-0.150278,-0.092465,0.032564,0.027361,-0.033207,-0.139514,-0.286498,0.054761,0.212546,-0.238221,0.200339,-0.057066,-0.270975,-0.038405,-0.100781,0.005835,0.129871,-0.15998,-0.019055,0.101163,0.073312,0.140146,-0.155945,0.108265,-0.006304,-0.003477,0.253776,-0.040891,0.107784,0.093547,0.046742,-0.257854,-0.109307,0.086717,-0.115723,-0.000352,-0.178545,0.198848,-0.278874
2531,1,-0.142411,0.046903,-0.029173,-0.068231,0.162309,0.223825,-0.057668,-0.321988,-0.091959,0.029915,-0.133266,-0.099389,0.021035,-0.030135,-0.042138,-0.179219,0.055792,0.192387,-0.1576,0.214158,0.003131,-0.272471,-0.056756,-0.149342,0.109355,0.112677,-0.114454,-0.144908,0.223637,0.163323,0.140727,-0.253585,0.017286,0.024163,0.076278,0.129085,-0.063586,0.255843,0.025617,-0.120374,-0.207329,-0.20165,0.02254,-0.114241,0.138617,-0.035339,0.144647,-0.198949
2532,0,-0.140847,0.191033,-0.177091,-0.19433,-0.007508,-0.047472,-0.164018,-0.18641,-0.122547,-0.193081,-0.089189,0.039559,0.007304,-0.11116,-0.106311,-0.225505,0.008992,0.160729,-0.034121,0.289863,0.025856,-0.300581,0.014721,-0.114531,0.037974,0.132324,-0.173,-0.059684,0.006753,0.250694,-0.002244,-0.171519,0.109153,-0.024597,0.035352,0.187731,-0.142195,0.277251,0.095335,0.02254,-0.266508,-0.160452,0.038662,-0.036587,0.014615,0.031134,0.084588,-0.22439
2533,5,0.051396,0.017902,-0.086066,-0.021836,-0.065789,-0.057607,-0.112439,-0.138432,-0.039978,-0.063286,-0.037728,-0.170883,-0.010765,-0.211423,-0.053177,-0.151096,0.058352,0.005793,-0.145303,0.181374,-0.195589,-0.101217,-0.163129,0.048743,0.02031,0.217878,0.011125,-0.422372,0.100452,0.121011,0.076654,-0.057109,-0.07596,0.042215,-0.032543,0.188779,-0.136217,0.333434,0.02892,-0.115187,-0.270978,-0.317969,-0.200355,-0.100402,0.111794,-0.002136,0.016093,-0.14894
2534,2,-0.249699,-0.009295,-0.074046,0.095116,-0.261553,0.005072,-0.099136,-0.014237,-0.267898,0.003818,-0.092317,0.207659,0.05961,0.071966,-0.053107,-0.188903,-0.044518,0.060759,0.008387,0.12517,-0.133138,-0.206429,-0.188577,0.042279,0.016245,-0.041216,0.026739,-0.079461,0.206919,0.364232,0.043337,-0.171758,0.02669,0.219211,0.008187,0.205316,0.070479,0.152137,0.095695,-0.141558,-0.209667,-0.301565,-0.114735,-0.047141,-0.021284,-0.153128,0.064177,-0.111122
2535,2,-0.213073,0.031338,-0.084456,-0.0098,-0.246039,0.02917,-0.034066,0.037998,-0.172751,-0.018063,-0.160401,0.125282,0.071671,-0.007596,-0.121006,-0.22327,-0.015949,0.168903,-0.027462,0.152095,-0.081372,-0.197881,-0.066017,-0.078598,-0.020875,-0.130272,-0.083862,-0.109323,0.238571,0.401518,0.054293,-0.12048,-0.046885,0.102106,-0.032257,0.177914,0.048332,0.150197,0.030186,-0.097139,-0.225577,-0.241968,-0.283711,-0.172648,0.055364,-0.050323,0.129519,-0.193603
2536,4,-0.160816,-0.004303,-0.169385,-0.110305,-0.211231,-0.028183,-0.177,-0.106229,-0.107553,-0.05604,-0.11262,0.138255,0.01296,-0.085589,0.004823,-0.226252,-0.038773,-0.013897,-0.308265,0.281173,0.044356,-0.222845,-0.031469,-0.0379,0.085586,0.152789,-0.017631,-0.051634,-0.037851,0.13708,0.196466,-0.060891,-0.069467,-0.029773,-0.127034,0.128876,-0.230584,0.108474,0.067425,0.103329,-0.325815,-0.271235,-0.113672,-0.132724,0.048789,-0.108543,0.229796,-0.134772
2537,1,-0.206099,0.063821,-0.046792,-0.029543,-0.00195,0.256917,-0.178186,-0.179664,-0.175087,0.025602,-0.114376,-0.182225,-0.068732,-0.165739,-0.098132,-0.150133,0.053885,0.136224,-0.162021,0.209722,0.002695,-0.167551,-0.020464,-0.150788,0.093825,0.081384,-0.138744,-0.156101,0.21935,0.185515,0.14959,-0.187315,0.012807,0.054622,0.01374,0.184982,-0.041161,0.293692,0.107957,-0.013715,-0.201987,-0.174707,0.037915,-0.025333,0.186359,-0.005227,0.203858,-0.222159
2538,4,-0.096167,0.01803,-0.244331,-0.11142,-0.145552,-0.044156,-0.15553,0.022434,-0.105392,-0.126558,-0.082896,-0.000376,0.051141,-0.097535,-0.043826,-0.294792,-0.003891,0.044586,-0.18407,0.25991,0.084609,-0.228503,-0.139807,0.008971,0.082028,0.218643,-0.063261,-0.212677,-0.036443,0.264593,0.033817,-0.161877,-0.05674,0.068432,-0.211502,0.126737,-0.116091,0.092101,0.119525,-0.046487,-0.278127,-0.300684,-0.097824,-0.066033,-0.019303,-0.072034,0.163045,-0.17235
2539,1,-0.171483,0.004116,-0.002341,-0.084545,0.059148,0.114729,-0.089272,-0.263023,-0.150533,0.017656,-0.097013,-0.024277,-0.192415,-0.070923,-0.039832,-0.165642,0.021808,0.130045,-0.249755,0.153269,0.0458,-0.18545,-0.047856,-0.086035,0.071551,0.049982,-0.141165,-0.231108,0.248175,0.203476,0.137821,-0.235668,-0.077295,0.040977,0.175448,0.112008,-0.075238,0.245936,0.062185,-0.072078,-0.263356,-0.186384,-0.092619,0.030458,0.092405,-0.033571,0.184733,-0.272135
2540,3,-0.013454,-0.041227,-0.022805,0.082784,-0.002361,-0.048834,-0.185546,-0.171858,-0.106398,-0.198931,-0.071214,-0.014475,-0.069443,-0.018029,-0.106445,-0.228558,-0.001091,0.007273,-0.167283,0.233151,-0.007617,0.148919,-0.128071,-0.003014,0.149563,-0.057945,-0.128306,-0.159816,0.092326,0.329546,0.087954,-0.066463,0.01428,-0.070953,-0.204451,0.222773,-0.039236,0.243099,0.144039,-0.22388,-0.033828,-0.313875,-0.196221,-0.12858,-0.104817,-0.226391,-0.102554,-0.160697
2541,5,0.106042,0.093838,-0.132639,0.03912,-0.226861,-0.156037,-0.063259,-0.05351,0.021725,-0.132395,-0.042181,-0.187499,-0.171716,-0.31252,-0.081778,-0.226445,0.085453,0.084175,-0.08692,0.204564,-0.083467,-0.063138,-0.099191,-0.063804,0.004113,0.07968,-0.043566,-0.239954,0.128217,0.103853,0.106432,-0.145997,-0.021198,0.146507,0.012263,0.246464,-0.085277,0.372494,0.056367,-0.038981,-0.277252,-0.298579,-0.0651,-0.045436,0.098961,0.029113,0.043669,-0.073029
2542,5,0.112327,0.048592,-0.16667,0.056607,-0.185882,-0.012233,-0.114182,-0.080527,-0.103879,-0.109285,-0.037653,-0.124151,-0.086068,-0.169348,0.045582,-0.183879,0.111625,0.161582,-0.0976,0.161972,-0.044828,-0.089563,-0.085529,-0.144538,-0.066768,0.200878,0.020422,-0.271806,0.095404,0.047657,0.021016,-0.146202,0.051697,0.113637,-0.177391,0.099291,-0.102631,0.395297,0.088931,-0.059853,-0.338214,-0.321228,-0.147279,-0.022279,0.153083,0.030529,0.153621,-0.022027
2543,0,-0.067808,0.238958,-0.172468,-0.109076,-0.007806,0.10619,-0.071894,-0.076852,-0.022493,-0.107795,-0.078715,0.017996,-0.181028,-0.028219,-0.118023,-0.308872,0.034976,0.08786,-0.195141,0.222911,0.070178,-0.274244,-0.097579,-0.078626,0.037531,0.188912,-0.153676,-0.19165,0.113443,0.138735,-0.058452,-0.124641,0.084072,-0.035242,-0.103781,0.332277,-0.124353,0.088824,0.0307,-0.054185,-0.238019,0.004008,0.1317,-0.102036,-0.04668,-0.040487,0.151379,-0.322119
2544,4,-0.003166,0.002505,-0.211817,-0.147683,-0.208619,0.027656,-0.116579,0.058793,-0.023889,-0.112926,-0.07337,-0.09352,0.056865,-0.061923,-0.008637,-0.258327,-0.109592,-0.080642,-0.259766,0.236211,0.116327,-0.248469,-0.069132,0.020176,0.174101,0.12995,-0.073684,-0.105407,-0.055722,0.220975,0.147225,-0.114847,-0.004653,0.085497,-0.116748,0.119647,-0.105559,0.057313,0.144501,0.079462,-0.388397,-0.262661,-0.081102,-0.163015,0.085008,-0.158894,0.174934,-0.069957
2545,5,-0.007162,0.004665,-0.092531,0.032201,-0.11196,-0.027735,-0.04723,-0.047765,-0.110062,-0.036914,-0.124107,-0.194853,-0.128997,-0.227498,-0.046749,-0.198571,-0.024653,0.228273,-0.133419,0.251371,-0.11804,-0.077164,-0.071736,-0.027825,0.046076,0.092545,0.006605,-0.183789,0.193851,0.130012,0.062377,-0.226439,0.019226,0.155508,-0.090452,0.163088,-0.03908,0.449928,0.022362,0.018931,-0.320937,-0.288068,-0.1104,-0.103821,0.058426,0.065138,0.025803,-0.023653
2546,5,0.093715,0.060852,-0.09485,0.066935,-0.150826,-0.023821,-0.071469,-0.034806,-0.132342,-0.096676,0.012392,-0.100159,-0.061736,-0.205298,0.010019,-0.211715,0.048924,0.175951,-0.124651,0.209861,-0.020573,0.023822,-0.132563,-0.062103,0.011934,0.11351,-0.037391,-0.322567,0.21474,0.046664,0.127661,-0.047659,0.011663,0.010791,-0.066637,0.284991,-0.101657,0.317498,0.004017,-0.024293,-0.292662,-0.402278,-0.038572,-0.012316,0.100243,0.198108,0.105615,-0.092527
2547,3,-0.049408,-0.030421,0.084383,0.153479,-0.002732,-0.089553,-0.092373,-0.117544,-0.11459,-0.06379,0.054055,0.033451,0.017926,-0.071833,-0.145647,-0.20018,0.084164,0.053089,-0.231535,0.105599,-0.034999,0.127836,-0.154604,0.004944,0.160354,-0.095148,-0.041696,-0.206645,0.1401,0.321178,0.138959,-0.184921,0.043578,0.003877,-0.150787,0.075202,-0.08087,0.147601,0.085884,-0.210358,-0.147731,-0.462432,-0.222906,-0.106088,-0.082274,-0.18563,-0.050974,-0.158832
2548,5,0.162077,-0.061909,-0.08868,0.073786,-0.127448,-0.009996,-0.121337,-0.107515,-0.068063,-0.09115,-0.013396,-0.081983,-0.036864,-0.182915,-0.062996,-0.299251,0.007157,0.135825,-0.172388,0.259878,-0.135632,0.004632,-0.172929,-0.01631,-0.036314,0.13793,-0.071331,-0.283124,0.071809,0.036604,0.073656,-0.091643,0.030472,0.063963,-0.07535,0.241102,-0.126957,0.333766,0.064365,0.006393,-0.259289,-0.393558,-0.100851,-0.054491,0.108462,0.038195,0.114747,-0.115568
2549,0,-0.170318,0.195322,-0.229285,-0.17175,0.09644,0.052164,-0.046863,-0.193496,-0.083986,-0.218071,-0.043226,0.086733,-0.016992,0.002929,-0.030936,-0.272331,0.034599,0.178485,-0.214523,0.22894,0.088856,-0.329982,-0.044112,-0.110539,-0.010246,0.068288,-0.077228,-0.036467,-0.013742,0.169746,0.071718,-0.209934,0.171579,-0.10653,-0.00233,0.240447,-0.137012,0.041481,0.059308,-0.07039,-0.235196,-0.151498,0.107747,-0.074113,-0.054823,-0.070709,0.05424,-0.270347
2550,4,-0.092466,0.036583,-0.173248,0.004063,-0.201871,-0.040377,-0.167362,0.022752,-0.064637,-0.152708,-0.061353,0.014339,0.123977,-0.094812,-0.015235,-0.346779,0.056081,-0.100299,-0.342165,0.278426,0.112029,-0.123987,-0.143123,0.030852,0.129737,0.126977,-0.038243,-0.034897,0.045154,0.19938,0.144574,-0.133852,-0.050127,0.018344,-0.09802,0.11094,-0.144385,0.034077,0.074472,-0.060089,-0.275402,-0.21697,-0.064122,-0.136509,-0.086232,-0.145643,0.326353,-0.051934
2551,0,-0.129102,0.242665,-0.16567,-0.132455,0.047904,0.091078,-0.137808,-0.092497,-0.156781,-0.192562,-0.172856,0.122653,-0.015263,-0.07896,-0.159179,-0.286376,0.07972,0.106326,0.014026,0.229153,0.063996,-0.302032,-0.044718,-0.132731,0.000661,0.087505,-0.050596,-0.075925,0.074734,0.203489,-0.12125,-0.133205,0.12642,-0.016525,0.016918,0.249337,-0.109358,0.10112,0.073842,-0.096172,-0.263376,-0.110695,0.061585,-0.085405,-0.002653,-0.038523,0.149383,-0.328761
2552,2,-0.283295,-0.05718,-0.137016,0.144204,-0.210658,-0.084887,-0.114061,-0.077828,-0.144902,-0.166279,-0.252593,0.064754,-0.031988,0.051713,-0.086341,-0.205194,-0.003771,0.072869,0.08855,0.106297,-0.059724,-0.213643,-0.079695,0.004381,-0.091183,-0.157091,-0.046959,-0.14254,0.169538,0.266043,0.034684,-0.042622,0.020897,0.186215,-0.059981,0.219448,-0.052588,0.370204,0.028242,-0.153761,-0.179544,-0.258527,-0.155175,-0.087684,0.075628,-0.014257,0.1006,0.015811
2553,4,-0.036238,0.044225,-0.306146,-0.104322,-0.16676,0.064458,-0.220925,-0.012413,-0.042757,-0.15379,-0.06222,-0.015167,0.051085,-0.115604,-0.008,-0.235698,-0.045885,-0.033757,-0.134962,0.137311,0.0537,-0.288199,-0.109796,-0.099941,0.103142,0.129451,-0.041146,-0.092671,0.006581,0.222946,0.156748,-0.190067,-0.014756,0.051642,-0.125004,0.146894,-0.125001,0.108068,0.114492,-0.042841,-0.350545,-0.315363,-0.122522,-0.146014,0.046657,-0.003895,0.244932,-0.102062
2554,1,-0.160734,0.037458,-0.108066,-0.098867,-0.040592,0.120198,0.021836,-0.253531,-0.095507,-0.051782,-0.112661,0.000332,-0.127875,-0.093241,0.032296,-0.209496,0.035457,0.072207,-0.194007,0.126345,-0.06165,-0.269728,-0.019994,-0.153153,0.057086,0.036929,-0.247508,-0.235366,0.161925,0.230345,0.092813,-0.200208,-0.00058,0.047413,0.19375,0.194779,-0.051079,0.241385,0.084063,-0.166427,-0.243033,-0.187663,-0.01002,-0.046962,0.138394,-0.099871,0.162266,-0.202074
2555,5,0.025796,0.08407,-0.021878,0.056153,0.015487,-0.148587,-0.062644,0.001735,0.007404,-0.094865,-0.081883,-0.138717,-0.08406,-0.276724,-0.044434,-0.187201,0.047907,0.167835,-0.124811,0.20691,-0.075363,-0.068334,-0.147631,-0.116356,-0.034611,0.10376,-0.112768,-0.248386,0.094983,0.01434,0.097935,-0.135951,0.04084,0.108551,-0.092326,0.263046,-0.031571,0.393494,-0.04843,-0.024088,-0.303177,-0.361743,-0.118198,-0.042357,0.039928,0.084516,0.171123,-0.148409
2556,5,0.019228,0.135463,-0.127537,0.027737,-0.083468,-0.151088,-0.060814,-0.070359,-0.02174,-0.150418,-0.051888,-0.160578,0.007686,-0.180392,0.002106,-0.19547,0.089486,0.02445,-0.239249,0.32604,-0.009146,-0.076941,-0.093159,-0.076654,-0.106186,0.091721,-0.122777,-0.302686,0.108183,0.115492,0.093906,-0.150962,0.010381,0.108363,-0.182637,0.181907,-0.126662,0.33819,0.066917,-0.028455,-0.311992,-0.295888,-0.107079,-0.015039,0.05966,0.003054,0.064047,-0.097079
2557,3,-0.039636,-0.026108,0.007506,0.129529,0.066699,-0.004517,-0.071741,-0.156727,0.077531,-0.177756,-0.079012,0.012908,0.089015,-0.067009,-0.090039,-0.1239,0.020112,0.140018,-0.142101,0.366688,-0.079819,0.112078,-0.119002,0.048681,0.067496,-0.132451,0.059008,-0.135964,0.20507,0.284242,0.033013,-0.244784,-0.061158,-0.016212,-0.039178,0.211841,0.008198,0.166818,0.168157,-0.228743,-0.136872,-0.345961,-0.226332,-0.040043,-0.115792,-0.154055,0.010001,-0.20345
2558,0,-0.204586,0.193739,-0.241996,-0.162733,0.041761,-0.000779,-0.132754,-0.118989,-0.041488,-0.318386,-0.091031,0.036038,-0.151918,-0.059536,-0.055324,-0.176678,0.111713,0.159367,-0.155794,0.283771,0.010446,-0.299356,0.006609,-0.054185,0.033308,0.067956,-0.083434,-0.094686,0.021842,0.08723,0.04922,-0.186676,0.155156,-0.078178,-0.02401,0.150811,-0.091078,0.180678,-0.01179,0.033815,-0.260078,-0.180753,0.148909,-0.047799,0.062633,-0.040691,0.076911,-0.306727
2559,0,-0.173732,0.164613,-0.228359,-0.174603,0.067298,0.038699,-0.092783,-0.081317,-0.183358,-0.181099,-0.138057,0.004822,-0.092998,-0.080659,-0.098744,-0.220569,0.063757,0.239408,-0.148915,0.210206,0.063393,-0.40993,-0.068769,-0.088868,0.011491,0.07473,-0.073012,-0.091187,0.145817,0.069615,0.012903,-0.161842,0.032487,-0.029706,-0.037551,0.156956,-0.118962,0.01536,0.085183,-0.002033,-0.231099,-0.084691,0.113628,-0.157589,-0.025143,-0.081003,0.046337,-0.371785
2560,3,-0.042495,-0.010325,0.034666,0.152145,-0.021933,0.073858,-0.117325,-0.170401,0.025699,-0.197119,0.045807,0.041303,0.057958,-0.056782,-0.012285,-0.201731,0.075888,0.22009,-0.099711,0.203549,0.004261,0.08344,-0.017598,-0.078592,0.079624,-0.076057,-0.095392,-0.265894,0.076832,0.297078,0.138138,-0.110842,0.16087,0.002604,-0.077648,0.170211,-0.147268,0.243581,0.150522,-0.167075,-0.084874,-0.275899,-0.237949,-0.120614,-0.066041,-0.216716,0.00403,-0.315352
