area_k_sqft,area_sqft,bedrooms,bathrooms,age_years,lot_sqft,price_usd
3.9884,3988.4,5,2,32.06,13296.5,1200693.08
3.5886,3588.6,5,3,106.94,11776.2,1073924.75
2.0834,2083.4,4,2,53.99,7472.2,747103.22
4.516,4516.0,7,3,34.22,14828.4,1489656.65
3.1157,3115.7,5,3,32.15,12354.1,1059506.37
3.1684,3168.4,5,3,32.65,6016.6,1054771.74
2.7237,2723.7,4,3,7.46,9392.3,916953.5
3.1689,3168.9,5,3,39.98,6453.9,1009338.95
1.7995,1799.5,4,2,14.61,5773.9,711840.89
2.6396,2639.6,4,2,52.59,5951.8,847480.6
3.4431,3443.1,6,3,16.96,12769.5,1159895.38
2.1533,2153.3,3,2,21.59,6626.0,728761.58
3.0862,3086.2,5,3,58.02,11187.3,1077502.55
1.9901,1990.1,3,2,38.81,5266.4,670650.69
2.999,2999.0,5,3,37.24,8500.0,982495.48
2.8643,2864.3,5,2,13.34,10992.0,1003183.16
1.7049,1704.9,3,1,19.17,7029.6,630608.89
2.4806,2480.6,5,3,12.61,7658.6,911864.04
2.4613,2461.3,4,3,37.49,9945.5,858545.9
1.8678,1867.8,3,1,16.23,7162.1,609712.54
1.9154,1915.4,2,1,25.37,6070.9,588185.15
5.0341,5034.1,7,4,55.91,14499.2,1574998.76
2.6431,2643.1,4,2,41.62,5206.3,823672.18
0.9965,996.5,2,1,33.36,1645.9,348635.75
2.1899,2189.9,3,2,45.8,5902.4,706789.23
3.0178,3017.8,6,3,29.83,6918.3,1031706.24
1.7904,1790.4,3,1,14.16,3638.9,613170.58
2.4704,2470.4,5,3,4.47,4173.6,910734.3
2.0443,2044.3,3,1,30.67,4531.1,632921.41
2.0952,2095.2,3,2,29.7,5085.4,615656.88
1.3262,1326.2,2,1,18.54,5012.1,457825.14
2.3041,2304.1,4,2,22.15,5929.6,740884.21
2.0386,2038.6,2,2,17.5,4713.8,642061.02
1.1322,1132.2,2,2,15.39,2758.9,418273.47
2.8829,2882.9,5,3,30.3,4114.8,1046171.16
2.1598,2159.8,4,2,14.36,8883.5,757755.73
2.4567,2456.7,4,1,10.59,5870.0,790138.29
2.5297,2529.7,3,1,2.95,8881.5,779610.69
1.2447,1244.7,3,3,22.25,1786.9,536325.79
1.8907,1890.7,2,1,41.1,4243.7,556856.29
2.741,2741.0,4,2,23.99,11425.1,869182.78
3.5999,3599.9,6,3,5.73,11808.8,1248774.07
1.4109,1410.9,1,1,36.71,3704.6,430974.08
0.9956,995.6,2,1,58.83,3063.7,328173.44
2.0425,2042.5,4,2,15.57,7473.6,710709.07
1.2023,1202.3,1,1,38.73,3847.0,355139.42
1.1939,1193.9,1,1,12.08,3506.7,378845.9
3.5451,3545.1,6,4,78.72,6485.5,1135049.83
1.4499,1449.9,3,1,20.08,4884.9,490712.46
2.2199,2219.9,4,2,12.4,5643.0,768526.03
3.0285,3028.5,5,2,3.94,8940.7,1037854.43
1.252,1252.0,2,1,15.8,3736.7,465224.5
1.9768,1976.8,3,1,25.72,5548.9,617713.95
2.4331,2433.1,5,3,10.01,3412.8,904713.43
2.5494,2549.4,4,2,29.89,10397.2,858808.88
1.6605,1660.5,2,1,43.74,3725.2,531614.46
3.0341,3034.1,4,2,20.42,10472.5,1007676.41
1.8164,1816.4,3,2,47.89,5477.6,582596.81
3.0908,3090.8,4,2,9.71,5064.7,1000521.0
2.9849,2984.9,4,2,50.1,11555.4,968927.66
2.2653,2265.3,4,2,15.13,7300.8,813521.63
1.0426,1042.6,2,1,46.72,2785.6,379247.91
2.0283,2028.3,3,2,35.95,4856.9,688094.92
2.4772,2477.2,4,2,32.72,10127.5,777601.45
2.6922,2692.2,4,2,8.16,7415.9,928882.75
1.4237,1423.7,3,2,44.33,2096.5,483392.28
1.2176,1217.6,2,1,44.82,4249.2,430324.15
2.4103,2410.3,3,1,34.85,10065.3,732450.54
3.8025,3802.5,6,3,29.97,7242.6,1263529.09
4.5478,4547.8,7,3,21.65,16202.6,1508611.01
1.7384,1738.4,3,1,33.97,4351.3,612276.68
3.4887,3488.7,6,4,28.39,12665.0,1199311.82
2.079,2079.0,3,2,24.94,4368.5,674453.41
2.0874,2087.4,2,1,62.03,4543.9,582060.57
2.3984,2398.4,4,2,17.71,8599.5,833939.0
3.847,3847.0,6,3,56.96,7991.9,1215141.85
2.2418,2241.8,4,2,30.49,9287.5,800209.17
1.7146,1714.6,3,1,72.37,3021.1,465820.02
3.1777,3177.7,5,3,12.65,5382.9,1096431.57
1.6282,1628.2,2,1,8.23,3743.8,502427.64
2.9626,2962.6,4,3,35.62,10221.3,948329.48
2.5754,2575.4,4,2,1.39,3944.3,854514.72
2.9778,2977.8,5,3,26.0,10809.5,999886.41
1.7481,1748.1,2,2,9.57,2866.7,529967.0
2.4481,2448.1,4,2,24.46,8461.0,824146.21
1.6427,1642.7,3,2,40.09,6092.7,543078.33
1.6254,1625.4,2,1,6.01,6560.5,534016.78
1.6405,1640.5,1,1,26.21,4997.3,503166.68
2.1826,2182.6,3,1,26.53,5163.9,721584.75
1.22,1220.0,2,1,5.11,2622.6,456076.89
1.3041,1304.1,2,1,26.35,3993.2,447729.5
2.6736,2673.6,5,3,38.47,6920.5,938387.0
2.0385,2038.5,3,2,11.66,4207.7,671877.07
2.9389,2938.9,4,2,23.85,10428.0,946559.28
2.4964,2496.4,4,1,14.79,5360.0,780955.42
1.5675,1567.5,3,1,60.03,3782.2,525959.51
1.7946,1794.6,2,1,23.85,5127.1,529417.72
1.5347,1534.7,2,1,32.49,5210.6,470209.33
2.2284,2228.4,4,3,15.72,6595.7,840170.64
3.6096,3609.6,6,3,64.52,6264.2,1149829.69
1.6957,1695.7,3,2,18.63,5252.4,600004.86
1.661,1661.0,2,1,34.67,6665.7,523713.74
2.5047,2504.7,3,1,48.98,9979.8,748271.01
4.1827,4182.7,7,4,9.47,12303.8,1392125.76
2.8081,2808.1,5,3,48.14,4560.8,961066.22
2.5767,2576.7,3,2,6.64,3761.3,813812.77
1.766,1766.0,2,1,31.66,5267.9,547462.75
2.1796,2179.6,4,2,12.26,3990.3,754317.01
3.3204,3320.4,5,3,19.88,8347.7,1121258.9
2.4559,2455.9,4,2,40.25,7388.8,810674.71
1.843,1843.0,3,2,9.63,6635.1,640999.37
4.221,4221.0,6,3,40.41,14084.4,1355001.39
2.1208,2120.8,4,3,2.67,7670.0,789370.96
2.2319,2231.9,4,2,15.76,5237.1,803539.04
2.3683,2368.3,4,2,34.93,8729.1,836179.51
1.5972,1597.2,1,1,105.85,2503.0,392843.42
2.2311,2231.1,3,2,10.53,4781.0,697925.58
2.8349,2834.9,5,3,14.85,4738.8,998465.15
2.1245,2124.5,3,1,49.96,4106.4,613343.99
2.2908,2290.8,4,2,9.58,4288.3,785860.0
1.3204,1320.4,2,2,36.94,2298.1,411303.68
2.0762,2076.2,2,1,24.0,4425.9,611473.94
2.4886,2488.6,2,1,114.04,4206.9,637400.4
2.8748,2874.8,4,2,29.12,9313.5,927781.71
3.5271,3527.1,6,4,21.44,13457.8,1238789.46
2.1374,2137.4,3,2,42.22,3468.0,658238.48
4.2008,4200.8,7,4,28.81,6286.5,1384268.29
2.2563,2256.3,4,2,7.53,3878.6,860477.71
2.3248,2324.8,3,2,28.64,6737.6,714490.21
1.7713,1771.3,2,1,44.18,3851.5,527596.27
2.6262,2626.2,3,2,20.31,5715.0,829624.45
3.4323,3432.3,5,3,20.73,7054.4,1045593.71
1.9698,1969.8,3,2,14.88,5137.6,673787.34
3.4519,3451.9,6,3,13.68,8055.2,1202023.86
2.5282,2528.2,4,2,63.1,5090.6,771532.46
2.1378,2137.8,4,3,6.5,6363.5,798913.85
3.6378,3637.8,6,4,63.99,13504.2,1182723.38
2.788,2788.0,4,3,14.55,6182.0,961139.69
3.7486,3748.6,6,3,14.95,7214.7,1215132.34
2.8209,2820.9,4,2,28.04,7273.6,927356.58
2.3868,2386.8,4,3,11.76,9144.0,875680.61
2.8456,2845.6,5,3,39.83,6429.5,959906.34
1.4629,1462.9,3,1,109.68,4940.6,466353.96
1.8101,1810.1,3,2,42.48,6231.5,609904.29
1.5851,1585.1,1,1,41.07,6494.4,453656.81
1.5189,1518.9,3,2,27.58,4504.3,536818.92
2.7854,2785.4,4,2,16.47,5873.8,933099.94
1.5501,1550.1,2,1,14.12,2400.2,479751.95
1.1875,1187.5,1,1,75.64,2822.6,349584.15
1.4058,1405.8,2,1,24.41,2183.7,387618.1
2.1341,2134.1,3,1,47.23,7315.1,688782.29
2.4407,2440.7,3,2,18.64,3548.4,756051.48
1.5861,1586.1,3,2,26.13,2847.4,593599.25
3.2404,3240.4,6,4,19.38,7370.1,1120588.67
1.5017,1501.7,2,1,1.48,4073.0,495552.37
2.3817,2381.7,3,2,41.78,5496.9,706863.85
1.794,1794.0,3,1,35.84,5446.1,572028.51
2.6828,2682.8,5,3,20.42,7388.4,962295.28
2.9793,2979.3,5,2,9.79,6538.8,997678.84
2.2632,2263.2,4,2,8.01,7216.7,732761.59
3.3352,3335.2,5,3,30.31,12082.7,1056378.26
2.0151,2015.1,3,2,65.43,3297.5,608874.04
2.7943,2794.3,4,2,4.43,10975.8,911419.43
1.8185,1818.5,2,1,61.82,4781.2,517789.23
1.6047,1604.7,3,2,12.0,2342.0,544351.8
1.4656,1465.6,2,1,30.09,2121.6,465559.48
2.0012,2001.2,3,2,22.51,6053.1,728434.11
2.5758,2575.8,3,2,64.96,6441.7,789491.59
2.6144,2614.4,5,3,52.74,9146.4,937731.24
2.3597,2359.7,4,2,27.13,8871.6,752299.54
2.5725,2572.5,4,2,18.09,9433.9,854793.33
2.9353,2935.3,6,4,44.02,10205.9,1101120.92
1.7254,1725.4,2,1,14.36,5249.1,535291.26
2.6446,2644.6,4,2,18.93,9715.7,857547.21
5.07,5070.0,7,4,25.04,7388.1,1593127.16
3.1461,3146.1,5,3,42.98,12210.4,1080354.83
2.7926,2792.6,5,3,17.59,7427.6,1008250.2
1.5329,1532.9,3,1,31.78,4460.1,504621.48
3.1333,3133.3,5,2,48.51,12319.1,1020021.14
1.6646,1664.6,3,2,7.05,6909.7,595660.09
1.9854,1985.4,3,2,44.31,5335.3,640748.18
1.6051,1605.1,2,1,17.99,2610.8,533981.16
3.7852,3785.2,6,4,21.94,7222.7,1268720.66
1.993,1993.0,3,1,12.04,7738.8,658594.95
3.1295,3129.5,5,2,19.42,11910.6,1052619.71
1.8019,1801.9,2,1,35.23,3236.1,531543.49
2.6767,2676.7,4,2,25.07,5163.2,869146.28
3.1176,3117.6,5,3,22.38,7686.6,1044819.94
2.4193,2419.3,4,3,8.06,8726.6,844001.64
1.805,1805.0,2,1,56.89,7298.7,546900.4
1.4475,1447.5,1,1,24.83,2893.6,414512.77
3.1887,3188.7,5,2,32.36,12945.8,1025985.24
2.7456,2745.6,6,3,12.57,9453.9,1055840.02
1.4873,1487.3,2,1,25.43,3464.2,518557.96
2.4108,2410.8,4,3,11.51,9220.1,842767.08
1.911,1911.0,3,1,86.26,3671.6,567482.89
2.2302,2230.2,3,2,25.9,6150.1,725738.29
2.3314,2331.4,3,1,8.33,6097.7,739306.34
2.7955,2795.5,4,2,25.63,6285.6,945312.64
1.6833,1683.3,3,1,67.15,5959.3,552333.63
1.8981,1898.1,3,1,19.27,3230.5,631326.09
2.505,2505.0,3,1,32.4,9238.4,750963.58
1.7873,1787.3,2,1,14.25,6585.4,525772.69
1.8594,1859.4,2,1,14.78,3305.1,628853.3
3.1094,3109.4,6,3,25.46,9739.2,1059719.54
1.7068,1706.8,2,1,17.48,6725.3,549002.11
2.7634,2763.4,5,3,37.8,10611.7,967113.97
2.2354,2235.4,4,2,30.23,8213.6,778018.04
2.8688,2868.8,5,2,11.49,11652.6,969812.08
1.8987,1898.7,3,2,7.06,7782.9,690192.14
1.9143,1914.3,3,1,16.34,6783.5,610646.6
2.881,2881.0,4,3,11.23,6720.8,942027.66
3.4113,3411.3,5,3,17.66,13427.6,1146871.8
3.5234,3523.4,6,4,22.77,14731.6,1206771.65
3.4877,3487.7,5,3,28.75,11878.5,1154989.08
2.356,2356.0,3,2,97.49,6197.9,679078.55
1.4519,1451.9,2,1,20.39,2427.0,486874.69
2.3526,2352.6,4,2,6.0,8748.4,819739.93
3.1339,3133.9,4,2,16.06,5805.5,1015400.57
2.7608,2760.8,5,3,20.19,8150.6,952564.56
1.9931,1993.1,3,2,9.33,4642.7,648262.48
1.6095,1609.5,3,1,13.85,3379.0,512493.26
2.4041,2404.1,4,2,15.54,8311.0,789287.35
1.6013,1601.3,2,1,30.31,4252.6,499448.41
2.9852,2985.2,4,2,12.23,7772.0,974571.91
2.5141,2514.1,4,2,28.24,5234.3,871907.38
2.3189,2318.9,4,3,56.63,7661.0,784933.13
1.8078,1807.8,2,1,10.72,5977.0,563787.25
2.2519,2251.9,4,2,19.07,3277.0,732930.18
3.2314,3231.4,5,3,57.67,10353.9,1086150.06
2.5969,2596.9,5,3,34.96,3838.6,896234.17
2.3367,2336.7,4,2,20.66,5216.6,816922.04
2.2957,2295.7,4,2,50.34,8915.0,726712.91
3.2644,3264.4,6,4,13.22,4974.9,1143096.51
2.5198,2519.8,4,2,33.88,7454.7,818229.09
1.6189,1618.9,3,1,62.94,3763.7,492422.87
3.4236,3423.6,6,2,71.22,7924.9,1091521.59
3.1335,3133.5,5,3,12.98,5879.9,1008323.42
3.9885,3988.5,7,4,70.02,15604.3,1344172.99
2.8009,2800.9,3,1,15.04,8677.8,851216.85
1.9734,1973.4,3,1,36.7,7079.7,618374.51
2.0323,2032.3,3,2,7.82,5208.7,663361.26
3.8356,3835.6,7,4,36.86,6559.8,1317401.32
3.9066,3906.6,6,3,26.3,12099.0,1262896.47
2.5288,2528.8,3,1,38.16,6537.1,750857.96
3.7167,3716.7,6,4,24.73,13198.8,1184079.36
3.7875,3787.5,6,4,12.11,15006.0,1331984.06
3.076,3076.0,5,3,46.25,9348.0,1020234.93
2.2795,2279.5,4,2,53.43,5764.1,746899.96
1.3704,1370.4,2,1,28.77,2260.5,405862.11
1.6619,1661.9,2,1,21.36,3420.0,553804.16
2.2351,2235.1,3,1,21.05,8926.3,677165.87
1.3763,1376.3,2,1,31.17,4793.1,435185.93
2.6605,2660.5,4,2,10.82,7993.1,910064.33
1.5653,1565.3,2,2,27.57,2703.7,486910.04
2.2594,2259.4,4,3,15.02,8433.8,835170.43
1.3932,1393.2,2,1,31.18,2371.3,453824.17
2.1195,2119.5,4,3,52.28,8497.8,744816.5
2.4269,2426.9,5,2,16.21,9190.1,872935.06
3.2852,3285.2,5,2,53.55,8744.2,1037556.87
2.1064,2106.4,4,1,34.57,5345.9,676715.8
3.8463,3846.3,6,3,16.74,15131.6,1317023.16
1.365,1365.0,2,2,59.12,4683.3,467076.55
3.0233,3023.3,5,2,31.58,5814.4,1018595.51
2.5021,2502.1,5,3,35.38,10430.0,898632.91
3.3761,3376.1,5,2,37.11,12032.8,1057647.49
0.9672,967.2,2,1,22.82,3240.3,380780.6
2.1485,2148.5,4,3,12.16,5390.7,783095.64
1.1106,1110.6,2,1,6.34,3698.2,384669.82
1.8678,1867.8,3,2,22.07,3512.5,622797.94
1.8518,1851.8,2,1,20.15,6405.9,572913.23
1.4952,1495.2,2,1,11.82,3181.4,501498.49
2.8021,2802.1,5,3,37.07,10905.0,1002153.82
1.9653,1965.3,3,1,55.98,7206.4,584952.99
3.7974,3797.4,6,3,38.25,15516.2,1238636.77
3.3164,3316.4,5,2,22.72,9981.3,1062823.43
3.0329,3032.9,6,4,38.35,11675.7,1093103.06
2.9044,2904.4,5,2,16.11,8034.0,1020773.78
1.3452,1345.2,1,1,23.25,3325.3,399440.75
1.3073,1307.3,3,2,54.26,4945.0,494118.19
2.2592,2259.2,4,1,29.92,4691.3,802211.93
1.9255,1925.5,4,2,5.64,7952.9,742042.79
1.2608,1260.8,3,2,32.09,4358.7,461309.37
2.5535,2553.5,4,2,25.38,5155.8,842209.3
1.6474,1647.4,2,1,25.89,3944.7,460076.4
2.2913,2291.3,4,2,26.22,6670.4,798822.3
1.2408,1240.8,2,2,11.02,3605.6,463425.95
1.3042,1304.2,3,2,31.02,2380.9,454500.95
1.6869,1686.9,3,2,8.84,2454.4,575197.69
1.4331,1433.1,2,1,16.67,2497.3,509322.86
2.3629,2362.9,4,2,31.93,6228.3,808993.46
1.2424,1242.4,3,2,25.79,2855.9,441885.7
2.1403,2140.3,3,2,80.61,4123.9,658798.63
1.9842,1984.2,3,2,44.08,4463.5,681403.29
2.1799,2179.9,4,3,71.45,7239.2,735403.31
2.3222,2322.2,3,1,10.95,3700.5,711927.04
2.4496,2449.6,4,2,71.38,6000.2,770949.24
2.6484,2648.4,4,3,7.64,10946.8,939686.6
1.272,1272.0,2,1,45.37,5099.3,417287.9
1.5439,1543.9,2,1,43.41,4284.0,491552.08
2.2968,2296.8,3,2,7.62,3798.1,769770.82
2.5664,2566.4,5,2,22.32,8269.8,926238.26
1.6694,1669.4,3,2,21.2,5010.9,593382.1
2.6469,2646.9,4,2,15.95,6862.2,892234.41
2.0641,2064.1,3,2,45.09,8171.8,644030.89
1.4099,1409.9,2,2,9.36,2824.1,511581.9
2.3533,2353.3,3,1,29.76,3394.6,690783.41
3.1598,3159.8,5,2,24.05,4760.4,968808.02
2.0119,2011.9,5,3,6.32,5620.8,737987.89
1.4251,1425.1,2,1,25.65,4184.5,451995.72
1.7783,1778.3,3,2,28.33,6011.8,663542.9
2.8674,2867.4,5,3,17.3,6361.7,1008811.42
1.1278,1127.8,2,1,53.18,1613.5,360303.82
3.3302,3330.2,5,3,29.49,7977.8,1086702.81
2.472,2472.0,3,1,15.47,5186.2,759649.16
3.3347,3334.7,4,3,24.6,11878.9,1075400.46
2.1266,2126.6,4,2,22.38,4368.2,730704.81
1.939,1939.0,3,1,19.96,3610.9,617086.14
1.6103,1610.3,2,1,25.51,5235.2,497337.87
1.7999,1799.9,2,1,7.08,3380.4,570396.82
2.017,2017.0,3,2,26.46,6124.4,659134.41
2.2094,2209.4,4,2,20.94,9010.1,777665.55
2.3279,2327.9,4,2,31.6,6374.7,791743.22
1.1319,1131.9,3,3,20.48,1670.1,452681.61
1.2938,1293.8,2,1,18.45,3034.0,458172.53
1.0921,1092.1,1,1,45.09,2780.1,286467.34
4.2379,4237.9,7,3,46.02,16570.4,1416460.99
1.0244,1024.4,1,1,33.75,2834.4,276625.66
1.8057,1805.7,3,1,27.53,6158.3,628376.18
2.9655,2965.5,4,2,21.51,8566.9,929928.14
2.9219,2921.9,4,2,33.49,11059.7,983161.77
3.3194,3319.4,5,3,40.74,10388.3,1124386.16
1.6771,1677.1,4,2,9.44,6246.1,642575.76
2.7703,2770.3,5,3,57.42,4350.1,933882.03
2.0046,2004.6,3,2,11.04,4416.7,702806.92
1.4375,1437.5,3,2,46.92,5779.2,539963.42
3.3354,3335.4,6,3,20.37,6966.7,1156526.06
1.999,1999.0,3,2,46.79,3161.4,657031.07
2.3447,2344.7,4,2,25.87,7597.8,846341.61
3.8118,3811.8,7,4,26.74,8066.6,1300686.83
3.1548,3154.8,5,3,16.44,5504.2,1022783.78
2.6394,2639.4,4,2,12.3,8970.2,885605.26
3.5635,3563.5,6,3,28.98,12456.9,1216740.49
2.9975,2997.5,4,2,18.83,5562.6,997566.88
2.1815,2181.5,4,3,60.02,3910.1,741973.86
1.3123,1312.3,2,1,63.84,2823.5,370228.88
1.5688,1568.8,3,2,47.09,4377.9,527891.09
1.7603,1760.3,4,2,24.42,6720.2,646608.99
2.4151,2415.1,4,3,43.35,7020.5,802129.54
3.4393,3439.3,5,3,12.24,9868.9,1073286.99
2.7687,2768.7,4,2,19.56,7291.8,891306.32
2.0763,2076.3,3,1,9.86,3235.0,669043.5
1.639,1639.0,2,1,84.34,2921.4,510865.11
1.5169,1516.9,3,1,24.32,3822.5,543578.35
2.2068,2206.8,3,1,89.64,7226.0,648262.41
2.4715,2471.5,4,3,9.84,7261.0,884925.54
3.5553,3555.3,6,3,29.83,12622.7,1228114.6
2.0347,2034.7,4,2,7.69,7933.4,712057.77
2.9619,2961.9,5,3,37.74,9854.6,1032861.57
1.4017,1401.7,2,1,13.73,3143.0,481032.06
2.1835,2183.5,3,2,33.47,4125.8,685800.29
2.5125,2512.5,3,1,38.7,4678.8,680713.94
1.9851,1985.1,2,1,32.7,6583.5,604383.87
4.8133,4813.3,7,4,50.37,7029.6,1517890.72
2.3784,2378.4,4,2,16.94,5677.6,783356.11
2.2745,2274.5,3,1,47.06,6981.6,752735.17
2.2857,2285.7,3,2,6.79,3245.5,752637.79
2.498,2498.0,4,2,14.01,10483.1,903482.31
2.2374,2237.4,4,2,18.78,8154.1,786902.49
2.8509,2850.9,5,3,40.93,10777.7,946820.53
1.8802,1880.2,2,1,37.15,7181.4,582535.74
1.7362,1736.2,2,1,23.26,4078.7,553868.32
3.4045,3404.5,6,3,8.76,6128.1,1165558.58
1.5699,1569.9,3,1,25.6,3517.7,472242.75
2.8072,2807.2,5,4,29.42,5178.6,1016536.15
1.5709,1570.9,3,1,23.29,6219.9,545350.97
3.2826,3282.6,6,4,26.61,8076.0,1074800.28
1.2796,1279.6,1,1,15.83,4759.7,406566.05
2.1236,2123.6,4,2,34.05,7506.0,684940.87
1.2043,1204.3,2,1,26.27,1881.7,394622.56
2.8555,2855.5,4,3,14.31,9017.3,937498.12
2.7488,2748.8,4,2,7.8,6526.3,876462.07
2.8732,2873.2,4,2,120.0,5089.5,846837.45
2.4714,2471.4,5,3,24.62,8050.4,903958.6
1.578,1578.0,2,1,40.1,5328.6,497753.73
1.5807,1580.7,2,1,10.57,4309.9,519799.16
1.6236,1623.6,2,1,12.42,4795.7,487072.63
4.8113,4811.3,7,4,29.78,7691.5,1556696.09
2.5036,2503.6,4,2,24.79,9434.4,901668.54
1.3684,1368.4,2,1,12.39,5635.6,470220.68
1.5283,1528.3,2,1,31.7,2870.7,472247.6
1.4613,1461.3,2,2,53.84,6124.1,495659.39
3.3109,3310.9,5,3,46.03,5440.2,1130398.57
3.2449,3244.9,5,2,12.44,9736.2,1087079.16
1.7369,1736.9,3,2,49.13,6629.6,582946.94
1.6234,1623.4,3,1,15.59,4622.0,589266.41
3.3487,3348.7,6,3,25.58,9876.0,1119285.06
2.1444,2144.4,3,2,14.49,8710.0,732926.06
1.5867,1586.7,2,1,38.15,3533.4,456006.06
0.8713,871.3,1,1,60.07,3086.2,222130.22
2.3717,2371.7,3,1,29.8,8956.7,721892.82
2.1626,2162.6,4,2,5.39,4664.5,780491.98
1.5837,1583.7,3,1,9.4,5826.5,592052.58
2.1062,2106.2,2,1,18.6,6074.9,643239.81
2.0382,2038.2,3,1,14.17,3343.0,657255.27
2.9835,2983.5,5,3,15.24,5548.0,995332.91
1.4766,1476.6,1,1,36.62,2264.0,408971.38
1.433,1433.0,3,2,67.29,3371.1,522120.71
2.2232,2223.2,5,3,44.15,6817.1,787824.15
2.8923,2892.3,5,2,25.86,10448.3,976680.77
1.0415,1041.5,3,1,22.45,2668.8,444218.54
1.3923,1392.3,1,1,46.51,5097.8,387918.44
2.1587,2158.7,4,2,27.75,6842.1,727902.66
2.9093,2909.3,5,3,17.58,11911.2,1014549.1
0.8304,830.4,1,1,3.58,3354.6,365328.58
2.4267,2426.7,4,2,21.94,7663.0,801156.9
1.7664,1766.4,2,1,6.58,5507.7,549151.91
3.47,3470.0,5,3,34.86,10443.1,1061579.32
1.5311,1531.1,3,1,35.1,3766.5,552857.41
2.0282,2028.2,3,2,23.94,7377.4,656085.9
2.5131,2513.1,4,2,31.43,4184.4,810153.04
2.4056,2405.6,4,2,33.46,10080.4,773976.13
2.4104,2410.4,5,3,37.19,6366.4,894368.0
4.1222,4122.2,6,4,5.2,13680.5,1377432.18
2.0065,2006.5,4,2,8.28,4449.5,748810.94
1.8024,1802.4,3,2,6.01,5067.6,636122.38
3.2119,3211.9,5,3,17.53,11672.4,1126504.18
2.011,2011.0,2,1,24.7,5159.9,603117.98
2.9276,2927.6,5,3,4.81,5460.8,1020369.65
2.7646,2764.6,5,3,9.27,7040.2,940708.97
1.1919,1191.9,2,1,10.09,1851.8,421232.77
2.6952,2695.2,5,3,11.79,6779.1,1004291.64
2.309,2309.0,4,2,51.51,4045.9,770664.72
3.5319,3531.9,5,2,69.27,6692.3,1082680.77
2.3623,2362.3,3,1,32.84,9741.9,740171.06
3.7809,3780.9,5,3,31.81,11056.4,1213117.31
2.5144,2514.4,4,2,44.38,4220.5,835181.57
1.9692,1969.2,3,2,10.28,3522.8,665459.18
2.3491,2349.1,4,2,51.74,5367.9,775254.98
2.2026,2202.6,3,2,78.44,6789.7,661960.54
1.0046,1004.6,1,1,68.9,2668.3,282562.06
3.2698,3269.8,6,3,58.82,9465.5,1110330.93
3.4337,3433.7,5,3,52.2,9726.3,1113115.71
2.3315,2331.5,4,2,13.9,5371.9,815812.65
2.254,2254.0,4,2,9.74,7162.9,805084.23
2.5836,2583.6,4,2,10.85,6033.0,880782.62
1.8736,1873.6,3,2,59.92,2995.1,608277.19
1.8965,1896.5,2,1,5.97,5428.6,587864.57
2.8738,2873.8,5,2,26.31,8042.4,925916.11
2.8869,2886.9,4,3,13.72,10673.0,1013570.24
2.0535,2053.5,3,2,9.8,3874.2,700201.81
2.4259,2425.9,4,3,17.42,5422.4,861344.56
2.2016,2201.6,4,2,23.0,3990.6,781552.01
2.2081,2208.1,3,2,16.52,6247.6,682063.08
1.8727,1872.7,4,3,24.81,5989.4,685094.63
0.933,933.0,2,2,45.63,3712.1,349036.29
2.2807,2280.7,3,2,48.03,8184.5,704185.11
5.446,5446.0,7,3,27.07,17487.3,1715713.24
2.1379,2137.9,3,2,59.07,7818.8,668661.51
3.476,3476.0,6,3,19.53,13504.4,1202438.35
1.9527,1952.7,4,2,9.5,3880.8,737934.09
1.9874,1987.4,4,3,15.14,6185.4,712703.7
3.005,3005.0,5,3,4.34,8121.7,960767.81
2.2159,2215.9,3,2,19.08,6896.8,752399.51
1.5502,1550.2,3,2,9.91,3462.0,583788.13
2.4104,2410.4,3,2,11.81,3839.8,797013.58
2.447,2447.0,4,3,4.92,10165.2,854176.41
1.2747,1274.7,2,1,26.59,2752.4,430805.93
2.6878,2687.8,4,2,15.91,7257.1,959222.94
2.458,2458.0,4,3,47.52,4367.5,808708.28
3.6213,3621.3,4,2,63.33,14582.6,1080544.32
0.9621,962.1,1,1,40.77,2679.1,308234.89
2.0512,2051.2,3,2,11.94,4701.2,701428.84
3.0338,3033.8,5,3,18.86,5967.6,1002797.45
2.0289,2028.9,3,1,32.38,6203.6,692107.41
2.558,2558.0,3,1,38.24,4416.4,781838.09
2.1618,2161.8,3,2,12.42,4496.1,726913.22
2.4291,2429.1,4,2,8.0,6213.3,791055.83
1.6344,1634.4,2,1,7.34,3772.8,550047.23
2.708,2708.0,4,2,5.0,9327.5,927329.89
2.3263,2326.3,4,2,24.23,6479.0,811777.82
1.1628,1162.8,2,1,24.53,3401.0,344019.82
3.0878,3087.8,5,2,46.21,6779.4,962154.65
2.704,2704.0,4,2,30.21,4723.4,867924.95
2.1337,2133.7,3,2,16.83,4473.0,712509.12
2.6792,2679.2,4,2,14.78,10701.9,889834.0
2.1386,2138.6,4,3,32.27,5000.2,762825.62
2.1958,2195.8,3,1,14.18,4775.2,659864.79
3.9469,3946.9,6,3,1.53,5856.0,1310865.41
2.8109,2810.9,5,3,8.76,8698.1,974025.2
2.0408,2040.8,4,2,32.03,5965.2,745505.22
3.2902,3290.2,5,3,33.0,11346.0,1112773.16
2.6427,2642.7,4,2,60.18,9019.5,891055.85
0.9741,974.1,1,1,12.72,2317.5,311488.68
3.1262,3126.2,3,2,6.67,8142.6,970152.13
2.9263,2926.3,4,3,13.05,12024.6,1006858.32
