area_sqft,bedrooms,age_years,lot_sqft,price_k
2489.1,4,66.6,5298.4,548.71
600.0,2,11.5,3204.5,212.74
2983.9,5,17.6,17320.3,851.92
1911.7,3,12.3,6992.2,515.16
3260.3,4,21.8,14353.6,876.36
1258.2,2,38.6,4011.3,313.5
1809.4,3,4.9,9231.2,512.43
2783.1,4,40.1,7357.1,609.99
1903.3,3,17.5,9512.1,539.88
2102.4,3,17.2,11178.6,613.88
776.3,2,12.9,4429.6,237.86
1720.9,2,13.6,3372.2,399.12
2433.2,4,17.6,11912.8,668.48
1238.6,2,38.9,7585.4,371.57
1501.4,2,4.6,5973.8,414.94
2277.4,3,9.1,9945.6,603.7
1282.9,3,21.8,3381.9,316.02
1908.5,2,9.0,6162.6,465.68
1524.1,2,3.4,4133.1,381.06
2329.1,3,35.9,15008.5,719.96
1426.6,2,2.9,2713.8,333.65
1856.2,3,39.1,5852.4,437.45
1996.9,3,40.3,6687.8,487.89
1168.3,2,33.8,6189.2,323.13
2394.8,4,26.4,12537.2,660.69
1977.0,2,24.6,6112.9,454.02
872.8,3,34.2,1696.9,230.91
2041.8,3,60.6,5580.7,415.23
3232.6,4,47.4,7094.4,663.26
1777.6,3,29.0,10690.7,525.98
1939.9,3,24.7,11942.5,608.63
2669.5,4,22.7,5476.6,581.65
1952.5,4,16.2,5758.0,467.61
1954.7,4,14.7,4848.2,469.96
1128.8,3,20.1,2879.8,296.41
1215.2,2,36.4,3716.8,294.54
2255.7,3,3.1,8335.5,568.64
2667.4,4,26.1,7939.5,637.68
1108.1,2,47.5,3799.0,264.12
2131.3,3,5.9,9580.3,615.41
1906.2,4,32.9,4286.6,445.08
1411.5,2,19.1,3917.9,322.56
2143.7,3,17.0,4473.5,475.07
1539.7,3,13.5,9219.1,489.1
2442.2,4,7.7,13118.4,770.77
1581.9,3,24.8,7810.0,453.54
1994.6,3,20.6,9683.7,575.28
1925.7,3,19.7,8393.5,538.78
2319.3,4,51.1,7558.7,571.7
3181.5,5,12.2,17279.5,930.03
1705.1,3,24.8,8892.4,471.91
855.1,2,40.2,3600.5,206.25
2232.9,2,18.4,7024.5,536.74
1375.3,3,18.1,7095.1,408.17
2194.9,2,29.3,5520.9,456.78
1935.4,3,34.1,9583.4,567.8
2260.6,4,5.9,4839.5,545.53
2102.4,4,34.8,5968.4,494.89
2456.5,4,3.4,13291.4,749.39
1432.1,2,21.6,5866.4,385.99
2642.0,4,16.4,9739.7,651.17
2731.2,4,30.0,5287.3,580.76
2730.6,5,8.9,10903.9,734.6
2224.8,3,13.7,5571.9,528.49
2198.7,4,7.6,9552.2,601.95
3204.4,6,14.4,19453.9,960.29
2351.4,3,25.1,4638.6,488.8
1331.5,4,7.6,2961.3,350.33
1350.6,3,25.9,6605.8,393.08
2541.8,3,41.9,7588.8,602.68
771.1,2,18.8,3212.5,210.0
1979.6,3,33.7,4100.5,443.41
1079.9,2,18.0,5216.9,297.53
1581.2,3,34.2,6475.2,422.21
2191.8,3,38.6,9741.9,573.75
1752.6,3,39.0,6850.6,426.07
649.1,2,10.4,2034.0,190.5
2198.0,4,11.6,11247.0,637.91
1801.0,3,7.4,11526.5,582.56
1773.6,3,28.4,4665.6,417.51
866.0,2,52.8,4039.3,227.33
1976.0,4,10.5,5142.8,480.23
600.0,2,33.7,1500.0,152.89
2383.5,2,33.0,6001.7,518.03
2383.1,4,6.0,7764.6,613.61
1455.2,2,20.3,4136.0,358.78
2502.3,4,13.6,6523.0,600.73
1305.8,3,30.9,6443.6,400.16
2184.2,3,23.5,13622.1,669.21
1679.7,3,13.4,5272.4,426.4
1825.2,3,27.2,3742.1,438.7
2298.1,3,11.8,10598.7,640.14
1131.8,2,48.3,7266.2,358.12
1562.5,3,32.3,5262.4,395.44
1799.4,2,3.0,8965.8,530.7
600.0,2,27.4,2005.8,191.49
2179.5,3,18.1,10181.2,586.49
2077.5,3,45.8,5567.2,459.41
1680.3,3,13.5,9868.2,557.13
2095.6,3,25.8,8375.6,563.67
1586.8,2,23.1,7859.6,438.56
1422.7,3,4.8,5736.4,446.08
1911.3,4,12.9,9737.3,581.6
2333.0,4,9.9,7411.8,565.99
800.2,2,35.8,2502.3,202.18
1743.6,2,8.0,4469.2,401.92
1294.1,2,30.6,4706.8,349.68
2346.2,3,24.8,11093.9,671.82
1891.9,3,13.4,10521.1,552.17
1901.1,3,60.7,5873.9,413.19
1564.7,3,50.5,6468.7,387.94
988.0,2,17.1,6073.5,334.53
1519.0,3,74.7,3758.9,312.89
1170.2,2,39.0,2133.8,249.0
775.3,1,40.3,2757.8,161.39
1811.4,2,30.1,5547.8,417.68
2294.6,3,40.3,11432.0,630.34
1135.1,2,12.0,2624.2,278.64
2488.6,4,28.3,13623.6,738.86
2107.9,4,46.9,11445.4,609.8
1129.6,2,18.4,2559.0,239.74
3414.0,6,38.3,8596.8,779.09
2540.8,4,15.4,8443.4,652.89
1549.0,4,36.3,4772.3,386.78
2272.0,4,33.3,7342.9,552.41
1652.7,2,10.5,8652.7,465.94
1699.4,2,24.9,4968.5,382.45
1765.1,3,24.5,8156.2,486.46
2575.1,3,13.2,7781.7,614.33
1782.9,2,14.0,4659.1,428.13
2458.3,5,89.1,12662.3,676.41
747.4,2,28.4,3365.0,192.28
2833.2,4,19.1,12134.7,747.88
2456.5,4,36.8,12000.3,669.97
1976.3,3,11.9,4252.9,468.26
1975.3,3,24.7,4580.2,439.5
1890.1,3,16.3,7272.1,503.16
1815.2,3,17.3,4057.7,404.63
2630.4,4,5.0,4836.6,553.02
1275.5,3,21.3,5127.3,358.47
1929.2,3,16.2,12401.5,610.05
1810.4,3,2.8,10384.1,561.0
1511.8,3,33.7,6921.8,395.34
2270.8,3,18.5,5676.7,531.36
2516.7,4,24.4,11583.9,693.56
2017.0,4,26.0,12920.2,629.36
600.0,2,4.0,1500.0,176.19
1813.3,3,13.6,4441.1,437.47
2136.7,3,30.5,10091.3,573.96
1883.1,4,50.8,6196.0,483.16
1459.0,3,6.1,8973.3,469.0
1638.5,3,1.6,10361.2,522.81
2203.9,4,16.3,10217.7,641.5
1377.4,2,3.6,4130.3,324.65
1003.9,2,3.5,5247.2,339.76
600.0,2,49.4,2906.0,165.35
1354.5,2,6.6,8245.8,434.57
2481.1,4,19.7,9118.3,662.62
2034.6,4,37.0,5434.2,433.61
1687.2,3,4.1,3060.4,399.65
2283.9,3,15.1,14231.9,682.24
827.0,2,24.0,4168.3,258.57
1227.1,1,26.4,3285.8,294.34
1954.7,3,9.8,7209.1,504.05
1632.3,3,37.1,4441.5,340.98
1274.6,3,12.3,3018.7,324.13
1065.8,3,38.5,2092.5,246.03
2645.1,4,36.0,8323.8,657.57
2406.7,4,20.6,6539.9,565.25
2341.8,4,2.0,8308.8,600.52
2320.2,3,16.1,5951.8,542.31
1220.1,2,24.9,2525.6,266.14
2616.2,4,29.5,13391.5,753.95
2750.3,4,6.3,14270.0,803.87
1879.7,4,3.7,4316.2,446.6
2585.1,4,23.5,9208.2,646.69
1646.1,3,55.9,9764.0,449.31
3951.0,6,75.6,20000.0,1057.41
2292.1,3,11.0,12264.0,670.86
3065.9,5,48.0,14837.0,831.21
1946.7,3,17.0,6556.0,498.75
2670.3,4,17.1,11280.1,733.97
1883.8,3,23.2,8004.5,494.95
2757.1,3,57.0,9612.2,617.98
1523.7,2,20.1,5327.3,357.06
967.9,1,10.6,5998.0,324.23
2143.9,3,40.5,12829.8,665.51
2246.5,4,9.3,10314.7,630.81
1093.7,2,35.5,6429.6,314.37
2532.1,4,26.9,7042.1,576.34
1205.8,3,35.8,4874.3,343.0
1414.5,3,11.2,3977.6,325.65
1351.2,2,24.3,7927.3,414.66
2200.4,5,9.5,10874.0,674.78
1204.6,2,9.2,4461.5,333.04
3296.4,6,9.4,10077.3,814.03
2423.3,4,19.0,13255.7,699.28
1966.9,4,3.7,7151.8,515.46
1481.4,3,4.7,7799.5,449.36
2398.7,4,29.0,7324.0,554.59
2592.4,4,16.2,8486.3,641.19
1743.6,4,35.0,7714.0,475.82
1021.0,2,25.3,2204.1,247.21
2555.0,4,8.3,7848.0,615.24
929.7,2,11.9,5742.2,279.25
1556.2,1,7.8,6995.2,430.72
751.0,3,19.8,4571.0,262.21
1596.5,3,51.0,3610.3,379.4
2240.9,4,10.3,12523.6,655.15
1488.6,2,9.8,7496.8,430.18
2032.4,3,25.4,6346.8,501.47
2179.6,3,65.8,11974.2,601.82
813.2,2,32.0,4312.3,226.54
1997.6,4,27.0,4981.3,451.82
1978.3,3,11.5,11726.7,631.92
2570.6,4,18.9,6989.6,607.61
1265.5,2,43.9,2770.0,264.38
2802.5,4,24.4,14896.6,793.76
1654.3,2,12.8,8020.6,432.51
2548.8,4,66.8,4671.8,493.41
1880.4,3,17.8,4638.7,457.45
986.5,2,19.9,5869.7,313.01
2978.2,5,22.6,18360.1,929.15
1755.8,3,8.8,6689.8,492.03
1752.3,3,19.9,4053.0,428.99
2048.9,3,32.6,5135.8,477.12
2003.9,3,17.8,12349.2,629.28
1515.9,2,21.1,5519.4,410.11
3050.1,4,4.9,13149.3,825.65
1730.8,3,16.9,6907.1,445.69
1691.7,4,25.1,6670.2,439.63
2091.2,4,33.5,4949.2,442.35
1280.0,3,48.9,2748.8,266.68
1971.9,3,18.1,5857.4,461.71
2016.5,4,66.2,10601.0,578.74
1958.5,3,20.4,11255.3,613.72
2501.8,3,21.8,6571.1,580.22
1359.7,2,11.6,6476.3,363.02
1551.1,3,28.0,9602.9,480.96
2320.9,4,46.6,9413.4,594.03
769.3,2,15.0,4180.7,235.96
1191.1,2,47.1,5818.1,337.15
1762.9,3,25.9,7925.0,533.37
1606.0,4,18.1,9835.1,533.83
908.0,2,51.7,2883.8,215.55
1308.5,3,31.6,8305.9,426.64
1440.2,3,54.5,4560.3,326.16
2163.7,4,32.3,12124.9,637.04
1649.6,3,23.0,10331.2,534.63
1888.2,3,32.8,11404.3,549.23
2236.4,3,6.8,13354.7,658.03
2128.3,3,12.2,7626.6,563.86
2186.9,4,8.6,9236.1,582.37
2170.3,3,7.6,11762.9,634.72
2012.0,3,31.5,5860.9,499.5
2194.3,3,8.1,6902.7,538.74
1671.6,2,3.4,7501.0,499.0
1319.2,2,6.0,7115.0,388.36
2502.6,4,18.0,14832.7,767.82
1564.1,3,24.1,4040.1,370.16
2539.7,3,8.6,16072.2,777.12
2189.1,3,42.0,12645.0,657.19
2340.6,4,7.4,10470.6,624.07
2923.2,4,22.9,12160.4,777.61
1661.4,2,11.9,6366.1,446.78
2075.0,3,29.2,11966.1,618.77
1984.2,4,35.9,3935.1,434.48
1329.8,3,20.5,3870.0,337.62
1648.2,3,44.3,3038.3,345.02
1782.7,3,15.8,8072.3,491.28
2507.6,5,31.7,14917.4,765.87
2262.7,3,12.3,9964.7,611.59
1493.6,3,8.9,8036.9,444.29
1369.2,2,6.9,8211.9,425.75
1191.0,2,15.6,2662.2,315.91
1545.0,3,26.9,6339.5,432.69
2751.3,5,27.8,9626.2,686.93
1942.0,4,22.5,5919.8,489.12
2382.5,4,26.9,4996.4,526.35
1067.4,3,34.9,3941.8,277.07
1819.4,4,10.8,4384.2,410.51
2645.5,4,28.4,11746.3,703.92
1874.6,3,90.0,5615.9,408.37
1828.5,3,39.7,7667.3,458.13
868.1,2,31.7,1779.6,212.46
2757.6,4,7.8,9963.0,691.55
1773.0,3,39.4,8733.5,477.05
2593.4,2,9.8,5989.8,584.3
2597.7,3,15.3,9382.4,696.63
1219.0,3,8.9,3331.9,342.4
1101.2,2,55.4,4392.5,267.07
2630.4,4,15.4,16173.7,845.29
2776.7,5,39.4,6316.4,643.57
1765.7,3,12.1,8250.6,470.63
1483.5,2,29.1,4870.2,399.71
1569.0,3,39.1,8690.3,461.78
1609.5,2,23.7,7533.0,449.09
1631.7,2,12.1,9859.0,531.08
1169.2,3,6.6,4904.1,344.73
1789.8,3,40.8,3229.5,370.84
2177.4,3,30.6,5732.8,476.73
1720.2,3,7.2,7072.0,450.07
2248.3,3,23.5,8162.0,564.67
1547.4,3,13.9,4130.2,404.04
1665.3,4,19.9,5823.4,435.89
718.9,2,21.9,4642.9,231.72
2242.8,2,31.7,6282.0,536.21
1733.1,3,10.1,11077.4,576.91
2073.4,3,13.7,7858.0,552.44
1437.5,2,25.5,2715.5,334.87
1428.2,3,11.8,3879.8,386.29
2694.1,3,13.0,10640.5,705.86
2352.8,3,38.9,11350.4,608.45
1829.8,4,10.5,9821.3,593.11
2206.5,3,31.0,13350.4,679.07
1373.9,2,20.0,4582.0,370.97
1237.3,3,33.4,7680.5,428.68
2034.0,3,13.7,5696.7,491.26
1734.1,3,14.0,11100.8,520.2
2419.3,4,33.6,6321.9,558.1
2675.6,3,46.1,8363.0,603.9
1454.4,2,48.9,5336.6,354.7
1666.5,4,48.0,5316.3,418.08
1534.1,3,22.4,8270.0,444.63
2468.6,3,6.7,12969.1,721.33
1592.5,3,22.3,6449.9,450.68
2061.5,4,39.5,4324.6,468.53
1528.3,3,31.0,5300.5,378.21
1170.9,1,15.4,7038.8,352.03
1192.1,2,9.0,2903.8,278.66
1564.2,4,23.4,4470.6,395.72
2314.0,4,8.8,6892.5,578.88
1124.8,2,36.0,4676.6,282.71
2119.3,3,25.6,4172.1,473.51
2557.9,5,21.6,5230.0,567.12
1904.5,3,12.2,4395.6,463.03
1687.4,2,20.3,6573.8,442.92
1875.5,4,41.8,5821.3,443.55
600.0,1,27.4,1500.0,206.69
2064.0,4,22.0,4354.6,478.58
2658.3,3,21.2,14058.8,735.4
1407.7,2,42.6,2943.8,324.82
1197.5,2,25.8,6643.2,315.78
1919.7,4,9.1,6106.1,506.35
1153.9,2,46.4,6806.2,316.51
1951.6,3,39.5,5338.1,410.52
1798.5,3,60.7,7575.7,478.78
1472.7,2,31.8,5631.2,382.31
2236.8,3,15.1,12822.9,682.75
2442.7,3,16.1,4852.4,541.27
1801.0,3,56.7,8657.8,491.01
2899.9,4,58.5,6509.4,583.2
2270.8,3,26.0,9525.9,559.15
2078.1,3,53.7,5761.2,460.19
1770.2,3,55.5,4573.5,379.16
2132.7,4,38.1,9296.2,583.19
784.8,2,20.9,2799.0,215.29
1003.6,3,5.6,3783.2,312.51
2441.3,4,9.8,4717.8,579.25
1438.4,3,20.0,4093.9,343.24
2256.5,3,5.7,4273.5,517.05
1934.0,3,28.8,11366.4,584.49
1136.4,3,8.3,3049.1,307.91
2555.5,5,20.5,6602.8,601.07
1294.5,1,5.9,5905.2,376.89
2799.2,5,17.8,12879.2,772.89
2989.8,4,23.8,19213.3,926.74
1934.2,3,17.5,8664.8,553.08
2533.8,4,57.0,15345.3,747.22
2765.2,4,5.5,7180.2,660.34
1187.1,3,36.9,6343.2,349.12
2335.7,4,25.4,7809.6,593.59
1985.2,3,45.2,7329.4,478.31
600.0,2,1.4,2871.6,232.99
2436.3,3,18.3,8353.7,615.16
1751.6,4,2.6,9328.6,530.36
1772.3,4,13.2,8805.0,521.09
2395.9,3,12.9,13209.2,709.25
1684.6,3,7.3,8298.1,500.86
1825.0,3,31.9,3551.0,421.64
2660.2,4,14.9,14636.7,794.14
1842.5,3,55.7,11364.3,535.74
1883.7,3,43.8,4998.6,407.33
1422.0,2,37.1,8048.1,407.84
2181.1,3,34.2,14052.0,647.42
1525.5,3,5.3,9803.2,508.89
2324.5,5,4.8,6821.0,566.08
1623.3,3,20.5,5053.9,400.2
1944.7,3,14.2,9352.0,545.25
2109.2,3,4.2,9741.8,602.32
1653.2,2,26.5,8155.1,486.22
1732.6,3,9.6,8062.5,484.32
2372.3,4,21.1,13975.8,720.15
1140.9,2,4.0,6308.3,382.28
1416.5,3,4.7,2649.0,362.92
2118.2,3,10.2,5305.7,506.53
1652.5,3,6.4,6440.2,443.61
1305.1,3,22.5,3720.9,356.26
1394.9,3,4.0,3108.3,360.68
1481.3,2,18.1,3413.0,289.42
1132.5,1,15.2,2246.2,236.0
1480.1,2,18.9,5434.7,367.61
2883.8,4,21.7,10447.8,706.81
3149.0,4,24.3,19202.6,949.96
1535.7,3,28.5,7276.2,425.74
2219.9,4,4.3,11625.9,671.35
2019.7,4,8.0,7352.3,516.91
2733.8,4,21.2,6099.8,597.75
2522.3,4,26.7,6493.5,566.02
2144.9,3,9.9,8631.0,572.75
1390.8,1,28.5,3017.1,323.85
1099.4,2,16.7,4577.3,261.53
1691.0,3,6.1,3296.0,410.17
1879.3,3,22.3,3554.9,396.01
1603.6,3,40.1,5907.0,364.51
2206.8,3,15.8,8274.3,552.84
1074.0,2,6.3,2721.7,258.04
1789.6,3,11.7,6997.4,481.29
1633.1,3,33.3,4819.0,378.7
2221.2,3,2.8,7145.6,542.47
3067.6,5,44.1,15447.0,847.56
2155.4,3,24.8,10196.1,585.87
2159.2,3,44.2,6684.8,510.08
2039.4,3,17.9,5956.3,489.36
1147.7,1,14.4,4910.4,334.81
1763.3,3,9.0,9853.2,548.4
2814.3,5,12.0,6756.8,691.78
2717.4,5,15.8,7106.4,636.9
1679.8,4,19.5,5929.4,453.36
2002.0,3,21.8,9033.1,543.34
1840.0,3,2.8,4584.0,454.41
2016.8,3,4.6,9593.1,562.41
1821.9,3,2.4,3354.0,401.09
1542.8,3,67.2,3805.4,335.56
1232.0,3,1.8,6333.6,413.28
1560.2,3,12.1,7996.7,483.56
2307.3,5,35.6,7717.2,590.2
2036.6,4,34.6,10945.5,574.28
833.0,3,43.9,5192.2,286.3
1906.6,3,10.0,8738.0,540.28
2046.2,3,31.2,4791.4,458.05
1960.0,3,15.6,4552.0,484.55
1475.8,2,6.5,3189.5,359.22
822.3,1,44.3,2217.5,156.95
1635.6,3,15.5,8283.6,483.74
2146.8,3,22.2,3998.7,436.89
3040.7,3,56.1,17177.3,805.41
1962.3,3,40.0,9351.2,504.1
1269.4,3,28.3,5606.3,371.74
600.0,2,49.9,3106.9,186.73
3043.1,4,36.3,6211.8,622.33
1267.2,3,18.9,6930.3,386.24
1781.4,3,4.8,9497.6,533.54
1790.6,3,8.4,11169.3,548.26
3889.6,5,11.4,20000.0,1065.41
2356.5,3,23.6,6995.1,571.69
2268.8,3,46.8,10159.0,566.52
1681.6,2,31.1,7866.0,466.0
1782.5,2,16.9,8144.5,460.07
1064.2,2,9.4,3895.8,312.42
3070.0,4,7.6,9152.4,770.34
1260.6,2,19.4,7401.3,397.2
1129.5,2,24.8,2544.3,276.19
1017.1,3,49.6,1846.2,224.31
2462.6,4,16.2,6346.1,546.61
2040.9,4,35.5,4977.8,440.15
2088.9,3,6.0,6930.7,529.23
2196.1,4,19.0,9341.9,613.98
848.4,2,25.6,4419.4,245.5
2292.6,3,15.3,9503.5,599.67
1572.5,3,82.9,10193.5,475.58
3053.3,5,22.8,7680.8,703.18
2598.4,3,20.8,11606.0,690.08
2052.2,3,21.0,3802.0,432.71
2641.1,4,25.3,14867.7,774.54
1924.1,3,20.0,7866.6,490.02
1508.0,2,33.0,8038.2,430.15
600.0,2,13.4,2680.5,199.55
2546.6,4,11.0,16417.3,807.27
2342.2,4,45.9,6863.3,554.67
1339.2,2,8.4,4146.3,360.18
2613.2,5,32.0,5043.8,583.72
2057.6,4,8.4,7073.3,535.68
1040.7,1,43.0,6392.4,340.27
1464.7,3,4.4,5163.8,396.12
2536.3,3,17.8,5354.3,610.19
2214.7,4,33.1,4420.1,476.83
1820.8,3,30.7,9740.4,514.32
1591.3,2,33.5,9545.3,452.69
2770.5,4,24.8,14921.1,789.41
1780.7,3,8.5,11332.9,555.37
1196.9,2,8.5,3534.8,300.64
2303.8,4,9.2,13083.0,708.09
1580.6,4,82.9,7545.3,394.88
2647.1,3,25.4,5695.2,562.96
952.0,1,5.5,2156.5,276.5
1278.9,1,7.8,7463.0,385.07
828.9,3,6.8,3947.0,297.71
2689.4,3,43.7,5463.6,559.99
2223.3,3,42.1,11503.6,604.97
1036.1,2,11.0,3816.8,271.44
1726.5,2,9.2,5010.5,427.57
1555.0,3,44.6,3244.1,319.46
1220.0,2,18.2,3806.4,325.29
1822.4,4,8.6,9577.8,572.35
2917.5,4,0.7,15862.7,851.99
1461.2,3,22.7,8854.4,436.1
2865.9,4,18.6,6298.0,596.25
2950.6,5,8.6,5778.9,653.6
2119.4,3,17.5,7805.4,554.22
2178.8,3,16.2,8191.4,571.99
2223.3,3,36.0,4797.0,507.4
1724.4,4,7.0,9267.5,527.78
850.1,2,6.4,4482.9,290.41
1749.5,2,19.7,5788.4,403.89
1957.3,4,33.9,5346.2,469.25
1834.9,3,2.0,7447.0,502.75
2537.9,4,5.9,6996.5,612.41
2069.8,3,18.5,12079.3,608.95
1864.6,3,34.3,7046.1,493.75
2216.4,3,23.8,4425.7,518.25
1344.8,4,11.5,5036.6,419.67
1751.6,4,47.5,5754.8,447.06
1837.5,2,7.8,4296.9,400.05
2330.4,3,16.1,7441.6,567.85
917.7,2,25.6,2007.3,217.38
1466.3,3,23.4,4290.0,388.12
1111.4,3,23.5,4480.1,312.17
2214.5,4,64.2,5539.0,502.69
1900.5,3,15.7,3849.1,432.24
1612.4,3,12.1,5345.9,430.66
1971.7,2,41.3,7054.2,484.22
1434.8,2,15.7,4775.8,362.52
1569.8,3,34.7,3544.0,341.98
1767.5,3,31.0,7138.7,469.12
2933.5,4,3.4,12684.4,793.02
1405.1,2,29.5,4569.2,362.89
2422.2,3,21.4,6743.3,532.54
1431.2,2,49.1,5966.8,374.84
1900.8,3,22.5,10169.1,554.3
710.4,2,55.3,1500.0,163.67
1830.6,2,25.6,3533.6,382.66
1208.1,3,15.0,3282.4,315.85
1394.6,1,22.2,6689.4,374.7
1545.3,2,19.3,5980.4,392.7
2439.7,3,42.7,11590.0,634.41
2330.8,4,46.6,12389.2,665.15
633.1,1,21.9,3828.3,208.44
1580.5,2,20.3,10263.9,510.35
1333.7,3,27.1,4013.8,354.59
2195.5,3,13.3,12276.3,691.55
1030.1,2,13.7,5838.6,322.76
2301.1,4,33.5,6495.4,525.41
2424.1,4,33.8,13165.5,666.71
1072.2,3,16.5,5963.7,345.49
1705.5,3,23.8,5158.0,399.92
1963.6,4,19.3,11997.6,619.6
1736.9,3,19.5,8648.5,523.02
2160.6,3,13.3,11092.9,635.03
1938.5,2,20.9,6179.0,441.12
1822.5,3,18.1,8149.5,530.57
2011.2,3,47.7,5284.2,464.69
2332.5,3,14.7,11444.8,684.71
1643.5,3,15.3,7683.0,483.48
1951.5,3,36.5,7639.0,505.41
2647.2,4,19.6,6354.8,624.94
1242.7,2,8.1,6225.4,384.5
729.4,1,23.5,1890.2,141.42
2793.8,4,24.2,17901.3,856.44
1012.0,2,4.4,2545.6,270.32
1303.8,3,29.4,4896.5,366.61
1392.1,3,24.5,7675.2,418.32
1111.3,2,51.3,6553.6,314.18
2126.5,3,1.3,6500.7,536.68
2084.2,3,16.5,6057.1,523.44
2080.5,4,37.1,10177.0,585.68
1079.6,2,16.1,6716.3,373.56
1412.7,2,26.6,4082.2,365.05
1311.7,3,18.6,4712.2,404.25
2618.5,4,23.9,7665.5,609.16
2035.9,3,9.4,10257.8,606.59
1465.2,3,29.8,5046.2,377.59
2200.8,3,21.8,4462.6,462.45
1353.2,3,3.1,3716.6,370.26
1935.4,3,38.4,4398.5,402.88
841.5,2,29.7,1555.1,187.61
1561.4,3,18.0,3648.1,394.17
1840.2,3,29.2,10105.8,554.52
2429.8,4,18.1,4598.2,522.7
2302.7,3,19.2,11180.1,649.01
1948.6,3,59.6,7189.4,459.53
2599.7,4,32.1,5675.6,577.05
3211.6,5,16.3,20000.0,1016.93
1982.0,4,43.2,5944.4,447.15
2422.2,3,28.4,10388.5,631.98
2281.5,3,39.3,12598.7,627.64
1753.5,3,34.7,4801.9,418.09
1670.9,4,22.3,9054.3,484.19
1405.6,3,34.4,7898.6,479.61
2036.3,3,15.7,6745.2,519.14
1667.7,2,21.7,7413.8,469.45
2203.0,3,33.0,14192.9,681.55
1967.0,3,4.6,8402.5,524.88
1788.3,3,51.7,10712.9,511.97
2587.3,4,22.9,7239.2,555.22
2690.5,4,50.3,14407.6,745.17
1661.6,3,3.5,6044.7,458.61
1279.0,3,11.0,4741.1,354.07
1863.0,3,32.6,8870.5,510.71
1910.3,3,22.5,9960.4,563.59
2499.5,4,65.5,14671.2,682.39
1917.5,3,11.3,9722.4,559.42
2711.5,3,21.5,6691.0,582.91
1607.0,3,6.1,8204.4,465.57
1341.8,1,28.9,4661.0,310.63
2511.2,4,48.2,13897.7,697.37
1857.1,2,8.1,11161.3,548.02
1355.9,2,28.9,6163.8,373.52
1744.4,3,31.3,3790.8,420.23
1900.1,3,8.1,6042.2,485.23
2360.2,4,12.4,6942.8,575.74
1508.1,4,4.0,6243.4,438.16
1774.3,3,35.6,4368.8,423.49
1757.4,3,35.1,6894.5,454.55
2199.3,3,12.5,5992.2,508.97
1989.0,3,36.9,7370.9,501.52
1482.6,3,5.2,6283.5,420.6
2141.6,3,20.5,13075.6,655.11
1814.1,3,15.7,3755.1,415.92
1895.7,4,40.4,9633.5,575.58
2346.6,3,35.5,9880.1,635.53
1304.0,3,17.3,2810.8,295.96
2053.6,3,25.6,11127.6,608.28
2415.4,4,11.4,14483.0,772.34
2318.3,5,12.7,11893.1,695.3
2082.6,4,41.3,11656.0,580.21
2203.2,3,21.4,9545.6,572.88
600.0,2,15.0,3356.4,237.97
1813.6,3,32.7,4597.9,448.59
917.1,2,16.3,2453.1,267.38
1762.8,2,27.1,8085.4,436.29
1513.7,3,32.3,5360.4,389.43
2337.7,3,9.2,14802.4,734.69
1956.2,4,27.3,4841.4,481.47
3061.1,5,27.5,14321.6,820.62
1714.6,3,39.6,4419.3,392.39
1225.3,3,44.9,3704.7,301.5
1373.7,3,4.7,3081.6,340.84
1579.0,4,7.6,6916.0,475.78
1835.5,3,10.3,11432.0,601.7
2027.8,2,42.5,4338.3,409.73
2289.5,3,26.7,4720.8,486.88
1570.3,3,21.0,9805.3,504.95
1946.3,3,28.4,4667.4,445.45
2120.9,3,8.0,8170.2,525.65
2214.2,3,39.8,11490.1,597.4
2120.1,3,26.8,7122.9,520.19
2583.1,3,47.0,10875.5,640.38
2377.0,4,18.3,13568.8,703.55
2668.2,4,5.6,15953.1,817.91
2679.6,5,9.8,12990.9,755.39
1616.3,3,16.5,8045.7,475.14
2174.8,3,28.7,4674.4,485.03
1949.1,3,11.3,8448.9,555.08
1009.9,2,12.6,3405.1,265.5
1580.8,3,8.8,10228.9,502.53
600.0,2,23.3,3884.9,242.54
976.0,1,22.0,4252.6,252.22
3091.5,5,2.3,8212.2,716.71
1662.8,2,19.6,5909.4,430.9
3317.9,4,10.7,15568.2,907.63
1580.4,3,33.4,9293.4,471.58
2283.4,3,11.3,12238.2,681.4
1480.5,3,9.1,6631.2,429.13
1350.7,3,20.8,2709.3,326.1
2954.8,4,13.5,15299.6,844.81
2619.3,4,14.0,7800.8,637.13
1294.6,3,62.2,6952.3,369.73
1846.4,2,33.4,6772.9,493.14
1641.3,4,14.2,8134.1,450.08
1849.9,3,5.7,11719.3,617.88
910.8,2,18.4,5216.0,271.44
2081.2,3,50.0,6272.9,455.28
1013.4,2,43.2,5523.0,311.53
2306.7,5,65.0,13128.7,659.88
1641.8,3,19.5,6905.1,438.3
1398.0,3,50.0,5743.5,354.72
1667.7,3,28.8,7309.3,465.81
2587.7,4,18.9,12124.1,724.54
1672.9,3,63.8,5156.2,391.5
2001.6,3,11.1,8810.8,595.59
1784.7,4,12.0,4651.6,465.43
2442.6,4,8.1,14034.9,771.02
2826.5,4,30.7,7824.2,664.83
1485.8,2,37.2,5369.7,371.27
1451.1,3,31.3,9038.7,454.16
2271.9,3,8.1,4231.2,493.77
2158.2,4,8.3,12172.4,677.15
2541.1,4,40.1,13490.3,716.06
2135.9,4,12.8,4102.6,482.12
