session_id,region,plan,satisfaction,temp_c,latency_ms,page_views,session_minutes,bytes_sent_kb,converted
NM-020437,sa-east,pro,4,21.47,140.0,8,2.64,129.33,0
NM-020438,sa-east,pro,2,23.34,33.7,7,13.77,751.39,0
NM-020439,us-east,free,3,21.63,59.2,9,8.81,831.53,0
NM-020440,us-east,basic,4,19.93,32.0,1,10.52,579.62,0
NM-020441,ap-south,pro,3,19.8,36.3,11,19.32,886.64,0
NM-020442,eu-west,free,3,22.85,69.4,9,17.72,683.32,0
NM-020443,us-east,free,1,21.21,125.1,6,14.86,405.65,1
NM-020444,us-east,free,2,23.04,149.5,9,20.09,702.38,0
NM-020445,ap-south,free,3,22.0,144.4,7,15.57,353.76,0
NM-020446,us-east,pro,4,19.34,50.8,15,4.88,0.0,0
NM-020447,eu-west,pro,1,22.16,107.0,7,24.56,1125.89,0
NM-020448,sa-east,free,5,20.81,52.8,10,4.19,0.0,0
NM-020449,ap-south,basic,1,20.46,49.7,10,12.51,1222.1,0
NM-020450,us-east,pro,5,18.38,115.3,9,8.86,443.48,0
NM-020451,eu-west,free,4,21.68,56.5,8,17.11,867.21,0
NM-020452,eu-west,free,4,21.96,26.6,16,14.78,1075.65,0
NM-020453,us-east,basic,2,21.2,67.3,3,24.55,1113.87,0
NM-020454,eu-west,basic,3,22.98,116.9,5,12.99,583.45,0
NM-020455,eu-west,free,2,20.63,39.8,7,7.36,52.04,0
NM-020456,eu-west,free,4,21.04,207.1,5,21.45,1261.52,0
NM-020457,eu-west,free,3,20.08,43.2,3,12.7,382.2,0
NM-020458,sa-east,free,4,23.51,76.1,6,12.69,554.89,0
NM-020459,ap-south,basic,3,20.86,47.6,6,2.67,138.11,1
NM-020460,ap-south,free,3,26.29,91.9,6,12.81,81.09,0
NM-020461,sa-east,free,4,17.84,60.0,12,4.28,0.0,0
NM-020462,ap-south,free,4,18.4,110.1,8,7.52,0.0,0
NM-020463,us-west,free,5,19.7,74.8,11,4.74,284.86,0
NM-020464,us-east,pro,5,20.03,89.5,6,8.1,514.27,0
NM-020465,ap-south,basic,4,21.42,131.9,4,13.92,332.06,0
NM-020466,sa-east,pro,5,21.27,33.4,8,17.3,822.64,0
NM-020467,us-east,free,4,17.58,27.6,5,4.0,108.16,0
NM-020468,eu-west,free,3,19.23,52.7,6,14.22,1191.7,0
NM-020469,eu-west,basic,4,23.94,50.9,10,31.12,1461.57,0
NM-020470,eu-west,free,1,21.44,92.7,8,20.44,1113.35,0
NM-020471,us-east,pro,3,22.08,141.9,8,15.56,851.7,0
NM-020472,eu-west,basic,2,22.31,63.7,13,12.31,864.92,0
NM-020473,eu-west,basic,4,21.9,47.7,7,14.82,641.48,0
NM-020474,eu-west,basic,5,23.0,86.8,3,20.24,1239.97,0
NM-020475,eu-west,pro,5,19.78,132.9,5,26.32,1121.22,0
NM-020476,us-east,free,1,20.29,189.1,4,13.2,428.92,0
NM-020477,us-east,free,3,19.16,166.1,4,4.38,124.12,0
NM-020478,us-east,free,2,22.92,89.8,9,17.74,881.04,0
NM-020479,us-west,free,5,20.47,99.8,5,5.3,278.69,0
NM-020480,eu-west,free,3,21.38,149.2,9,5.53,469.97,0
NM-020481,eu-west,free,3,19.74,63.9,8,6.77,493.38,0
NM-020482,us-east,basic,3,20.65,47.3,2,4.05,317.7,0
NM-020483,us-west,free,5,21.22,42.6,6,19.64,1057.63,0
NM-020484,us-east,basic,3,21.0,86.1,13,7.98,84.94,1
NM-020485,ap-south,free,5,21.07,74.5,5,8.0,472.92,0
NM-020486,us-west,pro,5,19.17,435.6,5,1.98,257.55,0
NM-020487,us-west,basic,4,20.01,82.2,5,9.64,0.0,0
NM-020488,us-west,free,4,21.73,112.6,8,6.76,556.91,0
NM-020489,us-east,basic,5,20.49,58.4,7,5.05,672.48,0
NM-020490,eu-west,free,4,22.12,66.3,5,11.68,380.68,0
NM-020491,us-east,enterprise,2,19.9,65.1,6,8.93,398.86,0
NM-020492,us-west,basic,3,20.96,41.9,8,5.89,517.87,0
NM-020493,sa-east,free,3,20.02,44.0,7,7.05,0.0,1
NM-020494,eu-west,free,5,23.13,30.7,7,8.0,32.43,0
NM-020495,eu-west,free,4,19.15,109.1,3,23.02,1332.07,0
NM-020496,eu-west,free,4,20.74,28.3,6,6.92,816.39,0
NM-020497,sa-east,free,5,18.19,95.1,9,6.89,183.78,0
NM-020498,us-east,pro,3,20.73,124.1,11,4.01,400.59,0
NM-020499,eu-west,basic,3,20.84,102.4,12,9.01,331.39,0
NM-020500,ap-south,free,4,20.42,42.1,7,4.13,517.78,0
NM-020501,us-west,free,3,20.65,89.8,9,3.41,327.35,0
NM-020502,ap-south,free,5,22.03,117.8,4,6.22,147.59,0
NM-020503,us-west,free,4,17.96,50.5,7,12.07,205.05,0
NM-020504,us-east,free,2,22.63,32.8,14,8.9,327.27,0
NM-020505,eu-west,free,2,20.29,35.0,8,11.91,520.08,0
NM-020506,us-east,free,4,19.27,115.2,3,11.48,1079.9,0
NM-020507,us-west,free,4,18.91,61.4,8,0.87,0.0,0
NM-020508,us-east,basic,4,20.7,93.5,14,2.87,0.0,0
NM-020509,us-east,free,4,19.35,60.4,9,15.33,574.81,0
NM-020510,eu-west,free,5,22.35,53.4,6,11.62,320.62,0
NM-020511,sa-east,free,3,18.41,89.7,7,10.15,393.4,0
NM-020512,ap-south,enterprise,3,22.17,80.0,3,5.26,16.92,0
NM-020513,eu-west,basic,1,16.47,65.7,10,12.35,723.52,0
NM-020514,us-east,free,3,19.18,63.7,9,12.15,641.18,0
NM-020515,us-east,free,4,22.31,93.9,9,25.77,1706.74,0
NM-020516,us-west,free,5,20.13,67.6,6,9.67,604.59,0
NM-020517,eu-west,basic,5,24.89,84.8,8,10.31,707.64,0
NM-020518,ap-south,free,4,25.81,148.6,6,16.06,833.85,0
NM-020519,us-east,free,2,20.86,48.6,7,43.46,2075.38,0
NM-020520,us-east,pro,2,21.03,82.2,9,19.68,970.64,1
NM-020521,us-east,free,4,20.98,71.3,6,5.24,745.9,0
NM-020522,us-east,free,3,20.07,169.8,7,15.0,442.81,0
NM-020523,us-east,free,3,23.08,22.9,7,24.92,963.75,0
NM-020524,us-west,free,5,20.69,49.1,4,5.55,244.7,0
NM-020525,us-west,basic,4,23.3,234.6,8,4.94,378.06,0
NM-020526,us-east,free,3,23.3,185.9,8,7.19,604.01,0
NM-020527,eu-west,free,4,19.07,140.5,8,6.76,431.89,0
NM-020528,us-east,free,4,20.77,279.2,9,28.47,1043.53,0
NM-020529,us-east,pro,3,21.8,241.6,7,10.68,763.81,0
NM-020530,eu-west,basic,1,21.77,86.9,11,16.68,719.77,0
NM-020531,sa-east,free,4,19.19,242.6,7,15.99,877.17,0
NM-020532,ap-south,free,4,18.08,1438.6,9,10.0,0.0,0
NM-020533,us-west,free,4,18.12,118.4,9,0.98,238.68,0
NM-020534,us-east,pro,2,20.08,55.4,7,5.0,0.0,0
NM-020535,eu-west,free,4,20.63,106.6,12,13.05,515.8,0
NM-020536,us-east,free,4,18.74,119.8,3,13.83,394.31,0
NM-020537,us-east,free,2,20.75,43.1,5,20.29,678.24,0
NM-020538,ap-south,free,1,20.22,225.2,7,3.2,0.0,0
NM-020539,us-west,free,3,21.34,124.8,5,14.98,970.5,0
NM-020540,us-east,free,3,21.95,32.4,7,7.09,91.16,0
NM-020541,us-west,free,3,19.41,78.0,9,9.62,33.15,0
NM-020542,eu-west,pro,2,20.88,109.2,10,23.97,999.1,0
NM-020543,eu-west,basic,2,19.18,105.5,7,16.08,750.86,0
NM-020544,ap-south,free,5,21.7,66.7,8,16.02,686.23,0
NM-020545,eu-west,basic,4,19.51,100.8,8,9.32,474.92,0
NM-020546,ap-south,free,3,21.74,48.2,3,11.24,502.0,0
NM-020547,us-west,pro,2,20.81,88.9,5,20.11,1111.65,0
NM-020548,eu-west,pro,1,19.66,150.7,7,13.54,662.79,0
NM-020549,us-west,basic,4,19.89,29.5,9,26.59,1018.68,0
NM-020550,sa-east,enterprise,3,21.07,72.4,4,25.72,941.04,1
NM-020551,us-east,free,4,23.15,55.3,10,11.03,351.73,0
NM-020552,eu-west,free,3,21.44,58.8,10,11.53,431.3,0
NM-020553,us-east,pro,1,23.38,223.1,12,15.81,539.8,0
NM-020554,us-west,free,3,24.21,54.5,4,11.36,45.09,0
NM-020555,us-east,free,4,20.02,142.0,7,28.55,1363.9,0
NM-020556,eu-west,pro,3,22.79,42.6,5,28.84,1682.45,0
NM-020557,eu-west,free,2,17.38,62.9,4,5.7,135.1,0
NM-020558,eu-west,free,4,16.82,71.6,5,3.07,408.49,0
NM-020559,eu-west,free,3,21.38,92.8,9,0.69,113.4,0
NM-020560,us-east,free,3,20.9,88.7,9,21.56,1052.16,0
NM-020561,eu-west,free,4,22.86,65.1,2,9.46,627.03,0
NM-020562,us-west,free,5,21.06,108.9,9,18.23,998.96,0
NM-020563,sa-east,free,5,20.09,132.3,5,7.5,168.03,0
NM-020564,eu-west,basic,5,15.75,140.8,7,9.62,1183.85,0
NM-020565,us-west,free,3,19.76,72.4,9,16.16,367.2,0
NM-020566,us-east,free,3,21.65,53.0,8,8.97,627.18,0
NM-020567,eu-west,pro,4,22.17,27.6,5,0.83,400.26,0
NM-020568,us-east,free,3,21.71,74.8,9,21.45,1067.26,0
NM-020569,us-east,free,3,20.45,67.8,6,2.38,170.44,0
NM-020570,eu-west,basic,5,19.65,139.2,8,22.55,1101.11,0
NM-020571,ap-south,free,5,21.68,244.4,6,10.52,706.97,0
NM-020572,us-east,free,3,22.06,94.3,2,12.9,749.71,0
NM-020573,eu-west,free,4,21.36,500.5,7,9.29,360.52,0
NM-020574,us-east,free,4,23.04,94.6,9,7.96,342.13,0
NM-020575,us-west,basic,3,21.23,173.2,9,9.53,427.42,0
NM-020576,us-west,free,4,20.29,250.2,9,20.53,1096.36,0
NM-020577,ap-south,free,4,22.43,55.7,7,18.4,744.24,1
NM-020578,us-west,basic,4,17.61,271.7,8,18.77,390.46,0
NM-020579,ap-south,basic,5,20.24,57.5,8,12.99,972.59,0
NM-020580,eu-west,free,3,18.82,51.2,9,5.2,123.36,1
NM-020581,us-west,enterprise,5,24.45,328.9,7,17.87,1168.87,1
NM-020582,us-east,free,5,25.45,39.8,2,7.0,232.36,0
NM-020583,eu-west,free,1,20.75,83.8,4,8.59,372.42,0
NM-020584,us-west,free,2,18.79,46.3,5,8.49,591.95,0
NM-020585,us-east,free,2,21.29,133.6,8,3.86,497.63,0
NM-020586,eu-west,pro,5,21.11,82.4,3,23.45,666.69,1
NM-020587,ap-south,basic,3,22.64,303.6,7,16.85,385.68,0
NM-020588,us-west,basic,5,19.47,113.5,6,10.19,464.21,0
NM-020589,us-west,pro,1,24.29,44.1,7,13.3,787.27,0
NM-020590,ap-south,pro,2,23.02,221.1,8,5.71,55.94,0
NM-020591,ap-south,free,1,22.65,111.6,5,18.4,338.01,0
NM-020592,us-east,free,4,21.52,32.0,10,2.47,56.11,0
NM-020593,us-west,free,3,18.28,49.5,9,5.81,453.95,0
NM-020594,us-east,pro,3,20.92,79.8,13,2.73,69.38,0
NM-020595,ap-south,pro,4,22.37,100.8,15,25.05,1191.6,0
NM-020596,sa-east,enterprise,2,22.35,78.9,8,19.61,1323.8,0
NM-020597,eu-west,free,4,23.06,45.0,10,9.93,502.9,0
NM-020598,us-east,basic,2,19.26,86.1,6,14.0,744.47,0
NM-020599,eu-west,basic,4,19.71,46.1,5,2.46,644.14,0
NM-020600,sa-east,free,3,20.21,131.7,10,6.46,91.73,0
NM-020601,ap-south,basic,4,18.83,83.5,5,5.62,0.0,0
NM-020602,eu-west,basic,4,21.04,28.4,9,12.39,852.62,0
NM-020603,eu-west,free,4,20.81,54.8,6,9.16,350.34,0
NM-020604,eu-west,basic,5,20.11,44.0,3,12.79,444.53,0
NM-020605,ap-south,basic,5,22.55,87.4,7,30.11,838.47,0
NM-020606,ap-south,free,5,21.02,105.3,7,7.01,701.27,0
NM-020607,eu-west,free,5,17.96,159.7,6,7.08,60.12,0
NM-020608,ap-south,enterprise,3,23.2,239.9,13,12.26,730.24,0
NM-020609,eu-west,free,4,27.28,64.6,8,20.02,918.35,0
NM-020610,us-east,free,4,21.03,3792.9,6,5.96,18.71,0
NM-020611,eu-west,pro,3,19.99,116.1,10,26.22,1189.23,0
NM-020612,us-west,free,5,19.47,18.3,8,6.35,162.41,0
NM-020613,us-east,basic,4,22.17,147.9,8,4.29,356.36,0
NM-020614,us-west,free,2,20.27,85.6,9,21.67,1262.15,0
NM-020615,ap-south,basic,3,21.65,104.5,7,18.32,754.64,0
NM-020616,us-east,free,1,23.94,43.8,4,13.89,369.65,0
NM-020617,eu-west,enterprise,4,23.59,51.9,8,11.16,632.24,0
NM-020618,ap-south,free,3,20.34,49.0,11,26.83,1125.36,0
NM-020619,eu-west,free,3,21.94,110.1,6,5.78,987.08,0
NM-020620,ap-south,enterprise,5,19.16,174.9,4,10.94,512.13,1
NM-020621,ap-south,free,3,21.21,34.2,7,6.51,0.0,0
NM-020622,ap-south,free,4,22.1,71.6,4,3.44,0.0,0
NM-020623,us-west,free,3,19.62,179.0,6,7.32,491.18,0
NM-020624,us-east,free,4,16.52,92.0,5,9.52,555.35,0
NM-020625,us-east,pro,5,22.98,68.2,13,50.16,2324.68,0
NM-020626,eu-west,basic,3,20.02,47.1,8,11.31,290.53,0
NM-020627,us-east,pro,1,20.05,69.4,9,10.48,409.71,0
NM-020628,sa-east,basic,4,21.44,223.4,10,12.61,0.0,0
NM-020629,eu-west,free,5,16.55,39.4,1,25.96,919.42,0
NM-020630,us-east,free,3,20.91,109.1,6,17.53,640.81,0
NM-020631,eu-west,basic,3,20.34,155.5,7,11.95,542.07,0
NM-020632,ap-south,free,4,21.8,49.8,9,8.22,0.0,0
NM-020633,us-east,free,4,19.94,134.8,6,12.04,651.48,0
NM-020634,us-east,basic,3,21.36,134.8,7,17.16,745.16,0
NM-020635,us-east,basic,5,23.65,102.3,9,4.37,0.0,0
NM-020636,eu-west,free,5,21.4,60.1,9,3.97,101.11,0
NM-020637,us-east,pro,1,21.93,88.5,9,4.19,173.27,0
NM-020638,sa-east,free,4,17.93,66.5,8,9.67,213.72,0
NM-020639,us-east,pro,5,21.23,96.1,10,4.93,0.0,0
NM-020640,ap-south,enterprise,5,20.36,298.1,12,9.42,770.76,1
NM-020641,eu-west,pro,4,23.55,1120.7,2,8.74,6.63,0
NM-020642,ap-south,free,4,20.99,151.6,6,16.6,436.65,0
NM-020643,eu-west,free,4,19.09,199.0,7,10.27,1137.5,0
NM-020644,us-west,pro,5,21.06,185.0,12,5.89,648.72,0
NM-020645,eu-west,free,5,22.13,120.0,8,9.52,870.46,0
NM-020646,us-east,free,4,20.63,69.8,7,11.68,671.03,0
NM-020647,eu-west,free,4,19.57,162.8,6,4.95,352.05,0
NM-020648,sa-east,pro,4,21.81,48.4,9,1.21,299.75,0
NM-020649,eu-west,pro,2,21.21,40.0,10,24.61,1004.59,0
NM-020650,ap-south,enterprise,4,21.0,1540.7,5,5.16,297.41,1
NM-020651,ap-south,basic,4,24.69,83.2,8,6.23,586.4,0
NM-020652,ap-south,free,2,17.05,104.2,6,5.38,272.1,0
NM-020653,sa-east,pro,1,21.99,72.8,8,12.89,162.81,0
NM-020654,us-east,free,3,21.43,62.1,6,17.44,722.21,0
NM-020655,us-east,pro,3,20.56,30.9,5,16.36,800.42,0
NM-020656,eu-west,basic,4,25.74,124.8,7,23.27,808.05,0
NM-020657,eu-west,pro,4,21.79,18.1,7,31.47,1081.2,0
NM-020658,us-east,free,3,19.34,95.5,12,6.89,545.29,0
NM-020659,us-west,basic,4,20.91,104.7,9,7.88,71.8,0
NM-020660,eu-west,basic,4,22.69,145.9,9,10.71,0.0,0
NM-020661,ap-south,basic,4,16.7,104.0,7,13.58,407.66,0
NM-020662,us-east,free,4,21.06,87.1,4,3.86,472.74,0
NM-020663,eu-west,free,4,21.75,88.8,11,22.49,765.3,0
NM-020664,us-west,basic,4,23.67,154.5,8,6.78,203.91,0
NM-020665,us-east,pro,1,23.3,111.9,7,8.11,253.6,0
NM-020666,eu-west,free,3,16.98,112.6,9,5.11,317.06,0
NM-020667,us-east,free,4,20.66,64.0,7,7.19,367.76,0
NM-020668,us-west,free,5,18.42,24.9,4,18.26,774.23,0
NM-020669,us-east,free,4,20.97,63.8,8,11.22,559.02,0
NM-020670,sa-east,basic,3,22.18,62.9,3,13.37,442.06,0
NM-020671,us-east,free,4,22.75,124.9,8,4.31,204.57,0
NM-020672,us-east,free,3,25.0,43.5,5,5.8,171.66,0
NM-020673,eu-west,free,3,24.65,75.5,3,3.85,727.26,0
NM-020674,us-east,free,4,20.7,80.5,11,26.83,758.43,0
NM-020675,us-east,pro,5,18.62,56.0,7,3.91,75.86,0
NM-020676,sa-east,basic,1,20.3,179.5,7,22.41,957.23,0
NM-020677,us-east,free,4,20.41,80.5,3,10.21,504.4,0
NM-020678,eu-west,free,2,21.85,73.0,7,3.7,537.13,1
NM-020679,us-west,basic,3,22.24,121.1,9,19.03,1230.6,0
NM-020680,us-west,free,4,22.46,194.9,7,11.66,433.94,0
NM-020681,eu-west,basic,2,19.77,36.0,7,7.37,627.62,0
NM-020682,eu-west,basic,4,22.29,52.0,9,3.99,452.61,0
NM-020683,us-west,free,4,17.22,171.5,12,8.98,692.24,0
NM-020684,eu-west,free,3,22.65,127.7,5,26.1,979.14,0
NM-020685,eu-west,free,4,22.97,155.1,7,19.14,880.18,0
NM-020686,us-west,free,5,22.25,41.6,10,2.33,18.03,0
NM-020687,sa-east,free,5,19.96,58.1,9,5.15,43.92,0
NM-020688,us-east,free,5,20.52,100.5,4,7.68,447.77,0
NM-020689,us-east,free,3,22.51,125.2,11,6.58,456.58,0
NM-020690,us-east,basic,4,22.14,2582.8,6,19.24,1007.44,0
NM-020691,us-west,basic,4,23.53,143.4,7,16.03,605.62,0
NM-020692,us-west,free,3,21.16,39.0,4,5.22,302.29,0
NM-020693,ap-south,free,4,21.45,183.6,7,22.8,877.33,0
NM-020694,ap-south,free,4,21.76,65.0,6,4.38,257.0,0
NM-020695,us-east,free,2,18.03,54.1,7,6.26,600.49,0
NM-020696,eu-west,free,3,23.74,112.2,5,19.62,942.37,0
NM-020697,us-east,basic,3,20.32,2676.4,11,27.5,1266.88,0
NM-020698,us-east,free,4,19.85,99.0,4,4.35,195.87,0
NM-020699,eu-west,free,4,21.18,153.9,10,4.89,302.15,0
NM-020700,us-east,free,3,21.99,180.9,8,19.39,651.22,0
NM-020701,us-west,enterprise,5,23.83,48.9,8,1.84,309.79,1
NM-020702,eu-west,free,4,22.07,43.8,9,14.43,1111.0,0
NM-020703,us-west,basic,3,21.41,236.3,6,13.25,256.8,0
NM-020704,ap-south,free,4,22.0,233.7,11,20.42,1017.7,0
NM-020705,us-east,basic,4,20.7,53.5,8,11.86,664.17,0
NM-020706,eu-west,free,4,18.22,66.5,3,6.55,355.5,0
NM-020707,us-west,pro,5,19.64,119.3,4,12.89,497.28,0
NM-020708,us-east,basic,4,21.71,98.8,7,13.72,1065.55,0
NM-020709,us-east,free,3,19.35,35.9,7,12.34,913.8,0
NM-020710,ap-south,basic,5,19.43,107.2,6,13.92,349.01,0
NM-020711,ap-south,enterprise,4,20.08,151.5,5,23.3,800.04,0
NM-020712,us-east,pro,4,20.53,41.9,6,21.34,326.58,0
NM-020713,us-east,basic,2,17.91,220.7,12,17.59,951.65,0
NM-020714,sa-east,basic,4,21.92,56.9,10,23.72,1093.08,0
NM-020715,us-west,basic,3,23.46,90.3,7,9.65,372.96,0
NM-020716,eu-west,free,4,20.97,161.0,7,4.24,326.7,0
NM-020717,us-east,free,4,24.01,135.0,7,2.51,139.92,0
NM-020718,ap-south,free,1,18.37,113.5,5,15.38,367.14,0
NM-020719,eu-west,free,5,19.58,105.6,11,6.18,198.9,0
NM-020720,us-west,free,1,22.02,64.4,7,8.05,245.78,0
NM-020721,sa-east,free,4,20.75,39.3,13,11.35,468.13,0
NM-020722,ap-south,free,2,21.12,83.6,8,12.63,1051.87,0
NM-020723,eu-west,free,4,22.29,69.5,10,12.49,1045.88,0
NM-020724,us-east,free,3,17.3,60.1,10,5.28,551.75,0
NM-020725,ap-south,pro,5,17.91,118.6,10,5.05,340.11,1
NM-020726,sa-east,pro,4,21.62,94.6,5,5.63,0.0,0
NM-020727,us-west,free,1,23.75,59.8,12,12.72,742.64,0
NM-020728,us-west,pro,3,21.39,58.1,8,7.26,34.55,0
NM-020729,us-east,free,3,19.68,37.6,8,12.93,837.61,0
NM-020730,us-west,free,4,20.15,25.6,7,1.34,329.24,0
NM-020731,us-east,basic,4,20.97,124.3,11,11.76,520.4,0
NM-020732,us-east,free,5,20.85,36.1,7,8.78,0.0,0
NM-020733,eu-west,pro,2,21.03,111.0,5,9.95,0.0,0
NM-020734,eu-west,free,5,19.87,47.7,8,10.94,462.67,0
NM-020735,sa-east,free,5,20.76,30.8,7,6.98,599.82,0
NM-020736,eu-west,free,3,20.64,79.3,5,8.44,996.6,0
NM-020737,ap-south,basic,3,23.66,85.9,10,13.3,550.18,0
NM-020738,ap-south,free,5,20.24,33.7,4,14.04,664.13,0
NM-020739,us-west,free,5,20.61,116.9,5,20.76,735.13,0
NM-020740,sa-east,free,3,21.08,90.4,9,30.23,1165.86,0
NM-020741,eu-west,free,5,22.01,35.8,6,6.53,0.0,0
NM-020742,us-west,free,4,20.46,85.0,5,14.9,1040.0,0
NM-020743,us-west,free,3,20.27,160.0,5,26.43,669.64,0
NM-020744,eu-west,basic,5,17.49,144.8,5,29.63,1149.85,0
NM-020745,us-west,free,5,21.57,98.1,12,3.2,0.0,0
NM-020746,eu-west,free,4,21.77,43.6,7,12.19,805.5,0
NM-020747,sa-east,free,5,24.17,55.9,5,0.11,0.0,0
NM-020748,us-east,pro,4,20.56,25.2,3,12.02,776.55,0
NM-020749,us-west,free,5,21.28,59.7,9,8.42,76.13,0
NM-020750,eu-west,basic,5,18.07,49.8,3,10.4,517.48,0
NM-020751,eu-west,basic,2,22.32,51.4,4,20.16,1427.57,0
NM-020752,sa-east,free,4,16.63,153.9,4,38.18,2339.28,0
NM-020753,us-east,basic,4,21.04,124.1,7,9.13,763.03,0
NM-020754,us-east,pro,2,18.22,53.8,4,7.48,565.86,1
NM-020755,sa-east,free,5,23.22,24.8,9,10.14,698.49,0
NM-020756,ap-south,pro,4,21.98,66.8,12,8.11,338.29,1
NM-020757,us-west,free,3,23.93,66.8,10,18.63,815.83,0
NM-020758,ap-south,basic,4,21.66,119.2,8,23.61,905.16,0
NM-020759,ap-south,basic,4,20.01,77.6,7,15.64,440.89,0
NM-020760,us-west,pro,4,20.82,129.7,6,27.45,1380.21,0
NM-020761,eu-west,free,5,22.06,54.3,7,9.22,237.42,0
NM-020762,eu-west,free,5,20.24,46.9,6,9.45,308.89,0
NM-020763,us-west,basic,4,19.81,136.2,12,13.19,966.15,0
NM-020764,eu-west,free,5,19.74,120.8,7,10.8,462.57,0
NM-020765,ap-south,basic,2,21.64,65.5,5,8.68,561.74,0
NM-020766,eu-west,pro,4,20.14,130.6,6,9.72,715.68,0
NM-020767,us-west,enterprise,4,19.73,58.4,7,25.71,1424.25,1
NM-020768,eu-west,free,4,18.61,109.7,7,28.99,1177.16,1
NM-020769,us-east,basic,2,20.0,41.2,6,8.9,138.77,0
NM-020770,sa-east,pro,5,23.78,106.4,10,13.91,721.83,1
NM-020771,ap-south,pro,3,21.14,72.1,7,11.65,634.03,0
NM-020772,eu-west,basic,2,19.56,50.9,6,27.14,896.92,0
NM-020773,ap-south,basic,3,22.5,21.5,7,6.84,235.33,0
NM-020774,eu-west,basic,4,20.74,203.4,8,7.6,717.45,0
NM-020775,eu-west,free,3,23.77,169.3,11,11.62,35.96,0
NM-020776,us-west,free,5,19.3,20.8,2,20.32,831.14,0
NM-020777,us-east,free,4,21.76,47.5,2,3.13,0.0,0
NM-020778,us-west,pro,5,22.07,58.6,4,15.14,624.91,0
NM-020779,us-west,free,4,20.76,76.2,5,6.56,178.58,0
NM-020780,ap-south,basic,4,20.31,144.4,5,12.49,917.84,0
NM-020781,us-east,free,3,21.41,59.6,7,12.07,726.61,0
NM-020782,eu-west,basic,4,18.85,2742.9,7,7.51,217.0,0
NM-020783,ap-south,free,4,18.82,35.3,7,1.89,0.0,0
NM-020784,eu-west,free,5,20.67,101.0,4,6.96,509.1,0
NM-020785,us-east,basic,3,20.95,90.4,11,10.62,445.27,0
NM-020786,us-east,basic,4,22.33,91.7,7,7.31,3.33,0
NM-020787,us-east,pro,2,19.64,43.2,5,16.14,612.92,0
NM-020788,ap-south,basic,4,21.24,37.7,10,6.78,793.81,0
NM-020789,ap-south,enterprise,2,20.92,119.8,10,4.62,0.0,0
NM-020790,us-west,free,5,20.89,68.7,6,11.55,190.97,0
NM-020791,ap-south,basic,5,18.5,100.9,4,20.97,1054.75,0
NM-020792,us-east,free,5,21.4,37.9,6,10.0,520.16,0
NM-020793,eu-west,basic,2,23.67,55.5,8,20.18,1157.97,0
NM-020794,eu-west,pro,3,18.01,62.6,7,2.9,317.44,0
NM-020795,ap-south,free,5,19.06,59.7,8,18.59,727.0,0
NM-020796,us-east,pro,4,20.4,47.6,12,25.41,919.99,0
NM-020797,eu-west,free,2,22.29,212.4,8,19.98,659.42,0
NM-020798,ap-south,basic,3,25.51,59.9,11,11.25,985.83,0
NM-020799,us-west,free,5,19.16,35.3,7,8.3,467.75,0
NM-020800,us-east,basic,3,23.78,104.3,6,5.26,475.22,0
NM-020801,us-east,free,4,20.76,30.0,4,7.51,391.99,0
NM-020802,ap-south,pro,4,21.25,69.7,8,17.92,1336.13,0
NM-020803,us-east,free,4,18.03,76.5,6,12.18,687.73,0
NM-020804,ap-south,free,5,18.69,89.7,6,27.86,1068.29,0
NM-020805,eu-west,free,4,19.46,102.5,2,5.7,25.61,0
NM-020806,ap-south,free,3,20.13,84.4,7,13.08,510.56,0
NM-020807,sa-east,free,5,22.22,157.5,10,23.78,854.0,0
NM-020808,us-east,free,5,22.78,62.2,13,11.26,859.31,0
NM-020809,eu-west,pro,5,17.04,33.3,7,18.9,901.61,0
NM-020810,ap-south,pro,2,20.26,123.2,5,6.0,588.67,1
NM-020811,us-west,free,3,24.29,123.7,6,15.52,860.26,0
NM-020812,us-east,free,3,20.73,53.6,6,12.26,403.76,0
NM-020813,us-west,free,3,22.57,58.6,9,9.44,949.15,0
NM-020814,sa-east,basic,4,21.21,76.3,9,7.68,181.15,0
NM-020815,us-west,basic,4,23.79,123.7,6,11.5,82.88,0
NM-020816,us-west,free,2,22.06,188.6,11,9.49,338.37,0
NM-020817,us-west,basic,4,20.84,166.3,6,14.48,501.9,0
NM-020818,sa-east,pro,3,18.65,64.4,6,4.02,396.24,0
NM-020819,eu-west,free,1,20.71,24.7,6,3.3,684.37,0
NM-020820,sa-east,free,3,19.7,56.8,6,26.08,893.47,0
NM-020821,ap-south,free,4,20.73,77.4,7,7.44,270.67,0
NM-020822,ap-south,free,3,22.37,39.0,5,2.86,0.0,0
NM-020823,sa-east,free,3,21.73,70.7,8,26.36,936.38,0
NM-020824,us-west,basic,4,21.0,71.6,12,17.84,1208.34,1
NM-020825,ap-south,basic,1,21.75,22.7,7,8.42,457.29,0
NM-020826,ap-south,free,5,22.28,154.6,5,14.43,733.7,0
NM-020827,eu-west,free,4,25.31,147.6,6,4.01,68.51,0
NM-020828,ap-south,basic,2,19.13,26.2,6,2.59,271.59,0
NM-020829,eu-west,basic,3,22.49,245.8,13,3.67,616.09,0
NM-020830,eu-west,basic,4,19.93,47.7,11,16.72,936.29,0
NM-020831,us-east,free,5,20.06,125.7,5,19.63,1054.03,0
NM-020832,eu-west,free,1,19.59,64.1,9,18.31,499.18,0
